"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"FOSB"	1.53411237827391e-85	1.92480303116208	0.984	0.508	3.5861410954531e-81	"8"	"FOSB"
"LMNA"	3.31250901759925e-84	1.69306020613893	0.995	0.89	7.74332107954001e-80	"8"	"LMNA"
"ATP1B3"	1.18932916368647e-81	2.15037566604552	0.921	0.528	2.78017585303348e-77	"8"	"ATP1B3"
"HOMER1"	1.85529685989528e-80	0.967947306765906	0.529	0.102	4.33694193969121e-76	"8"	"HOMER1"
"EIF4A1"	1.00129001195582e-79	1.39000331350756	1	0.936	2.34061553194794e-75	"8"	"EIF4A1"
"NAMPT"	4.31991076897551e-79	1.59027680228755	0.817	0.295	1.00982234135572e-74	"8"	"NAMPT"
"KLF6"	3.74870027917363e-78	1.90613490937996	0.984	0.771	8.76296177259627e-74	"8"	"KLF6"
"CLCF1"	7.60941613183458e-77	0.723296104685587	0.366	0.051	1.77877711497765e-72	"8"	"CLCF1"
"UAP1"	4.68531712780641e-72	1.64305628714502	0.832	0.371	1.09523973179603e-67	"8"	"UAP1"
"UGDH"	1.4805704071823e-70	1.88560188921372	0.859	0.412	3.46098138382934e-66	"8"	"UGDH"
"CXCL2"	7.20210635413339e-70	2.6338218837187	0.66	0.202	1.68356438134222e-65	"8"	"CXCL2"
"ALDH1A3"	1.19583039484993e-68	1.70371718767303	0.764	0.272	2.7953731310012e-64	"8"	"ALDH1A3"
"LIF"	3.53193631398298e-68	0.988812861584755	0.403	0.068	8.25625432756661e-64	"8"	"LIF"
"ELL2"	3.59675842409355e-68	1.20021702825986	0.702	0.219	8.40778249216109e-64	"8"	"ELL2"
"EGFL6"	7.44296694290202e-68	0.996000533925353	0.372	0.059	1.73986795257278e-63	"8"	"EGFL6"
"EIF1"	7.55372279315004e-68	0.858349572443517	1	0.994	1.76575824012675e-63	"8"	"EIF1"
"KPNA2"	9.91512383336419e-68	1.11372841936428	0.524	0.121	2.31775934728721e-63	"8"	"KPNA2"
"THAP2"	2.92033558014727e-67	1.13696232306754	0.419	0.077	6.82657645215225e-63	"8"	"THAP2"
"TRIB1"	5.5231944681535e-67	0.974188071573009	0.597	0.149	1.29110193887556e-62	"8"	"TRIB1"
"MT2A"	1.81583889011961e-66	1.94039691730042	1	0.988	4.2447049895436e-62	"8"	"MT2A"
"EMP1"	3.18473492023702e-66	2.30869917914356	0.942	0.735	7.44463634954605e-62	"8"	"EMP1"
"RDH10"	4.11723097218856e-66	1.02408992387174	0.487	0.105	9.62443912058799e-62	"8"	"RDH10"
"ERRFI1"	4.66644990766611e-66	1.87798104327265	0.874	0.481	1.09082933041603e-61	"8"	"ERRFI1"
"SGK1"	1.60324361960126e-65	1.99312458407021	0.738	0.282	3.74774228517992e-61	"8"	"SGK1"
"EIF4A3"	2.45156365047647e-65	1.86331710270153	0.817	0.42	5.73077518935379e-61	"8"	"EIF4A3"
"NOP16"	5.41527694314134e-64	0.908195292283799	0.613	0.172	1.26587513822872e-59	"8"	"NOP16"
"PPP1R15A"	6.23528931062775e-64	1.27149507230111	0.895	0.486	1.45756122925234e-59	"8"	"PPP1R15A"
"CYCS"	9.55907021459803e-64	1.3988718331691	0.927	0.602	2.23452825336444e-59	"8"	"CYCS"
"HBEGF"	3.80898546300529e-63	0.854803218036416	0.34	0.052	8.90388441832117e-59	"8"	"HBEGF"
"NOLC1"	3.82078206358178e-62	0.913988909126906	0.644	0.199	8.93146015182877e-58	"8"	"NOLC1"
"EIF5A"	4.25700146328931e-62	1.30452949571772	0.916	0.588	9.95116662058509e-58	"8"	"EIF5A"
"CCL2"	9.43224799393981e-62	2.74907569951807	0.832	0.406	2.20488229106337e-57	"8"	"CCL2"
"SELK"	2.93361791241605e-61	1.41344198844258	0.942	0.703	6.85762523206375e-57	"8"	"SELK"
"SNAP25"	9.74511092993475e-61	0.541975749115421	0.267	0.033	2.27801713098155e-56	"8"	"SNAP25"
"REL"	3.84224124966113e-60	1.21651062835889	0.649	0.213	8.98162314520786e-56	"8"	"REL"
"DDX21"	4.92674244268999e-59	1.33767671828869	0.89	0.497	1.15167531340321e-54	"8"	"DDX21"
"MMP19"	2.51602891944528e-58	1.28498219484338	0.796	0.321	5.88146920209528e-54	"8"	"MMP19"
"TXNIP"	8.42488774001555e-58	-1.74692783456744	0.471	0.893	1.96940175810604e-53	"8"	"TXNIP"
"UGCG"	1.09335618037434e-57	1.08727004853515	0.759	0.3	2.55582940724305e-53	"8"	"UGCG"
"SFRP2"	1.31001418932171e-57	-2.63206890224406	0.843	0.939	3.06228916895842e-53	"8"	"SFRP2"
"ARID5B"	5.53141142364578e-57	1.53771189116372	0.958	0.788	1.29302273439144e-52	"8"	"ARID5B"
"MCL1"	1.08121102102381e-56	1.31053035585128	0.984	0.765	2.52743888274525e-52	"8"	"MCL1"
"LRRFIP1"	4.23690143671711e-56	1.19390640599415	0.848	0.434	9.90418079846991e-52	"8"	"LRRFIP1"
"WT1"	6.40689970996598e-55	0.511129090331818	0.34	0.059	1.49767687620165e-50	"8"	"WT1"
"DNAJA1"	4.0904706717545e-51	1.10549513645474	0.927	0.626	9.56188424229331e-47	"8"	"DNAJA1"
"PIM1"	5.64152876689787e-51	1.18263851883487	0.717	0.287	1.31876376455005e-46	"8"	"PIM1"
"SMOX"	1.09490456492477e-50	0.683618106785083	0.34	0.064	2.55944891096815e-46	"8"	"SMOX"
"RP6-99M1.2"	9.242499347521e-50	0.782283149660273	0.424	0.098	2.16052664747651e-45	"8"	"RP6-99M1.2"
"SLC20A1"	1.48243435948339e-49	1.13378912565877	0.707	0.293	3.46533855872838e-45	"8"	"SLC20A1"
"NAF1"	4.58199396056024e-49	0.704237300628469	0.414	0.095	1.07108690822056e-44	"8"	"NAF1"
"NR4A1"	3.56870677572916e-48	1.10414031319744	0.921	0.513	8.34220895894447e-44	"8"	"NR4A1"
"MLF1"	4.63460650128551e-48	1.08757575716928	0.576	0.198	1.0833856157405e-43	"8"	"MLF1"
"CREB5"	8.48398738745242e-48	0.797574801150963	0.387	0.085	1.98321689169088e-43	"8"	"CREB5"
"RANBP2"	1.22524948058681e-47	1.14366204609573	0.623	0.232	2.86414318581973e-43	"8"	"RANBP2"
"C2"	7.20861762204915e-47	0.738707618797504	0.518	0.149	1.68508645533021e-42	"8"	"C2"
"MYC"	1.59307331137763e-46	1.35260303063929	0.812	0.371	3.72396817267634e-42	"8"	"MYC"
"TIMP1"	2.712904280342e-45	0.993344797757868	1	0.995	6.34168504572747e-41	"8"	"TIMP1"
"SPATA2L"	4.56068473818713e-45	0.56747211674862	0.346	0.073	1.06610566439862e-40	"8"	"SPATA2L"
"MAFF"	1.29543545701618e-44	0.915258117132758	0.639	0.23	3.02820992432102e-40	"8"	"MAFF"
"JUND"	2.35025011507319e-44	1.01485343190108	0.969	0.7	5.49394466899508e-40	"8"	"JUND"
"VEGFA"	5.6435118858285e-44	1.01266993493418	0.675	0.273	1.31922733843127e-39	"8"	"VEGFA"
"AMD1"	1.79757776555203e-43	1.08143083130641	0.634	0.254	4.20201778475444e-39	"8"	"AMD1"
"ABL2"	4.67620236495297e-43	1.11716404241966	0.759	0.362	1.09310906483141e-38	"8"	"ABL2"
"TNFRSF12A"	1.4647640828252e-42	1.20473624460687	0.89	0.572	3.42403252001219e-38	"8"	"TNFRSF12A"
"TRAF4"	1.62355699792315e-42	0.618922106640842	0.476	0.137	3.79522683834516e-38	"8"	"TRAF4"
"SERPINE1"	1.31562633521693e-41	1.15764425445881	0.921	0.534	3.07540812120309e-37	"8"	"SERPINE1"
"ETF1"	3.26150766537857e-41	0.777920732506635	0.649	0.266	7.62410031858895e-37	"8"	"ETF1"
"DUSP1"	3.89494000085787e-41	0.977231810051978	1	0.874	9.10481174600535e-37	"8"	"DUSP1"
"RPL41"	5.90522016771107e-41	0.498620677050753	1	1	1.38040426640414e-36	"8"	"RPL41"
"MAT2A"	7.02214523750607e-41	1.15922210996908	0.743	0.375	1.64149667071942e-36	"8"	"MAT2A"
"ALDH1A1"	1.48290993841823e-40	-1.8016351201897	0.157	0.644	3.46645027204645e-36	"8"	"ALDH1A1"
"TUBB4B"	3.24347283029131e-40	0.967342237962651	0.812	0.452	7.58194208808897e-36	"8"	"TUBB4B"
"TM4SF1"	3.53775953343011e-40	2.48889476094444	0.848	0.578	8.26986668534623e-36	"8"	"TM4SF1"
"NFATC1"	4.33208140759735e-40	0.659492030304047	0.45	0.128	1.01266734983996e-35	"8"	"NFATC1"
"SOD2"	1.0249963540304e-39	1.84597816251702	0.864	0.592	2.39603147718146e-35	"8"	"SOD2"
"BTG3"	1.98740574245605e-39	0.936070074732777	0.806	0.442	4.64575966356525e-35	"8"	"BTG3"
"ATF3"	3.28331877599642e-39	1.02637815374311	0.702	0.303	7.67508597076924e-35	"8"	"ATF3"
"RFX2"	3.51253174938188e-39	0.519142683770428	0.33	0.074	8.21089421735509e-35	"8"	"RFX2"
"PALLD"	5.01888919218512e-39	-1.21070647222458	0.461	0.82	1.17321553756519e-34	"8"	"PALLD"
"RPS27L"	6.5214953533177e-39	-0.962827638659337	0.801	0.957	1.52446475379155e-34	"8"	"RPS27L"
"CDC42EP2"	2.32015346599628e-38	0.574360826942293	0.408	0.108	5.4235907421129e-34	"8"	"CDC42EP2"
"MYADM"	2.92708739878165e-38	0.934232672662089	0.932	0.674	6.84235950339199e-34	"8"	"MYADM"
"TCF4"	3.92439474760122e-38	-1.13216607276435	0.476	0.815	9.17366516199262e-34	"8"	"TCF4"
"CCNL1"	4.91992981604255e-38	0.937909769393211	0.89	0.546	1.15008279379811e-33	"8"	"CCNL1"
"PTPN1"	1.15973513840136e-37	0.947283144867496	0.565	0.224	2.71099685952701e-33	"8"	"PTPN1"
"LUM"	4.39620504443967e-37	-0.987905225565256	0.995	0.997	1.02765689118822e-32	"8"	"LUM"
"SOCS3"	6.8293614073944e-37	1.11510127754953	0.796	0.433	1.59643152259251e-32	"8"	"SOCS3"
"TMEM204"	9.78191619996823e-37	-1.15626018528392	0.063	0.553	2.28662073090457e-32	"8"	"TMEM204"
"APOD"	1.36333121870047e-36	-3.88683754086563	0.843	0.895	3.18692305683421e-32	"8"	"APOD"
"SPP1"	2.59979722849704e-36	0.741628956360827	0.921	0.673	6.07728600133467e-32	"8"	"SPP1"
"ICAM1"	6.7254347595544e-36	1.09840653734957	0.534	0.199	1.57213762939344e-31	"8"	"ICAM1"
"RPS2"	9.53661749245294e-36	0.589340442049132	1	0.998	2.2292797050358e-31	"8"	"RPS2"
"BAZ1A"	1.81812055813831e-35	0.807124755294907	0.592	0.242	4.25003861670412e-31	"8"	"BAZ1A"
"EZR"	2.1850631756841e-35	1.0720691399544	0.571	0.246	5.10780367947915e-31	"8"	"EZR"
"SEPW1"	3.92417419650185e-35	-0.888283504291949	0.592	0.867	9.17314960174273e-31	"8"	"SEPW1"
"CCDC71L"	6.14305974967659e-35	1.42207470813211	0.524	0.205	1.4360016470844e-30	"8"	"CCDC71L"
"ANKRD28"	6.95640289364981e-35	1.1481395793915	0.686	0.335	1.62612874041958e-30	"8"	"ANKRD28"
"NUPR1"	7.41618851990968e-35	-0.937523392216391	0.707	0.917	1.73360822841409e-30	"8"	"NUPR1"
"RPS18"	7.63063363967457e-35	0.411469738121688	1	1	1.78373691961033e-30	"8"	"RPS18"
"RPS5"	2.73802521427465e-34	0.594957819453114	1	0.988	6.40040774088842e-30	"8"	"RPS5"
"CHD1"	4.15176192394302e-34	0.700393318434551	0.555	0.217	9.7051586734092e-30	"8"	"CHD1"
"ARL4A"	6.23508941629143e-34	0.714627565810977	0.503	0.18	1.45751450195229e-29	"8"	"ARL4A"
"HTRA1"	9.27204057533878e-34	-1.22912154326076	0.597	0.865	2.16743220489119e-29	"8"	"HTRA1"
"IGF1"	1.81393665918973e-33	0.86725635093108	0.791	0.382	4.24025833452192e-29	"8"	"IGF1"
"SERTAD1"	1.89497694701072e-33	0.810990108800146	0.639	0.296	4.42969811133226e-29	"8"	"SERTAD1"
"RGCC"	2.24816279703826e-33	1.3837225281585	0.838	0.525	5.25530535435663e-29	"8"	"RGCC"
"DDX3Y"	2.34694141088759e-33	0.62488393713705	0.445	0.143	5.48621024209084e-29	"8"	"DDX3Y"
"JUNB"	3.16151121854781e-33	0.868482234904839	0.995	0.863	7.39034862447737e-29	"8"	"JUNB"
"PDLIM3"	3.7798236473443e-33	1.12528725596962	0.832	0.589	8.83571575803203e-29	"8"	"PDLIM3"
"TUBA1C"	7.59935571839758e-33	0.820525484518866	0.723	0.387	1.77642539273262e-28	"8"	"TUBA1C"
"SNHG15"	1.06622085732396e-32	0.702766644013756	0.529	0.202	2.4923978760805e-28	"8"	"SNHG15"
"PHLDA1"	1.32230285617677e-32	1.02643498453052	0.916	0.592	3.09101515659883e-28	"8"	"PHLDA1"
"S100A10"	1.43610029475217e-32	0.779859111441058	1	0.928	3.35702804901266e-28	"8"	"S100A10"
"RPL7"	4.15502596823921e-32	0.502366921032595	1	0.999	9.71278870335599e-28	"8"	"RPL7"
"LDLR"	5.27465594034873e-32	0.510965396187596	0.393	0.116	1.23300357261592e-27	"8"	"LDLR"
"PNISR"	6.55888051461498e-32	-0.876703594319846	0.513	0.84	1.5332039090964e-27	"8"	"PNISR"
"LRRC59"	7.11263431938845e-32	0.763296030412688	0.738	0.4	1.66264939850024e-27	"8"	"LRRC59"
"SLC3A2"	1.00258154336039e-31	0.766581385895561	0.754	0.429	2.34363461575924e-27	"8"	"SLC3A2"
"LDHA"	1.69612517810351e-31	0.740032978641362	0.99	0.883	3.96486221633476e-27	"8"	"LDHA"
"CALM2"	3.3176327854318e-31	-0.698544151907065	0.948	0.992	7.75529839922538e-27	"8"	"CALM2"
"PGAP1"	3.83920518109295e-31	0.742636679631686	0.34	0.094	8.97452603132289e-27	"8"	"PGAP1"
"PTGS2"	4.27777891077273e-31	0.771830714656634	0.277	0.064	9.99973598182233e-27	"8"	"PTGS2"
"TIMP3"	5.53699652883765e-31	-1.0228383950591	0.623	0.908	1.29432830858109e-26	"8"	"TIMP3"
"RPS29"	6.35168064857346e-31	0.430946410522785	1	0.999	1.48476886841053e-26	"8"	"RPS29"
"SYAP1"	1.20022634719389e-30	1.03132481759437	0.696	0.389	2.80564910920044e-26	"8"	"SYAP1"
"GNG11"	1.38519812028313e-30	-0.989221637355687	0.482	0.799	3.23803912597384e-26	"8"	"GNG11"
"PRELP"	1.81327964859749e-30	-1.45301298382551	0.325	0.676	4.2387225065615e-26	"8"	"PRELP"
"RPL21"	2.92155031331466e-30	0.469527020293815	1	0.999	6.82941601240436e-26	"8"	"RPL21"
"PDGFRB"	3.35650143473511e-30	-1.11377748182412	0.319	0.708	7.84615775383679e-26	"8"	"PDGFRB"
"MIR22HG"	6.48097418109239e-30	0.661368270734099	0.508	0.2	1.51499252457216e-25	"8"	"MIR22HG"
"APOE"	8.51540746627542e-30	1.25200378155105	0.911	0.699	1.99056164931654e-25	"8"	"APOE"
"PNRC1"	1.77856788570162e-29	0.825086317560847	0.942	0.779	4.15758028961611e-25	"8"	"PNRC1"
"FRZB"	3.75438593942561e-29	-1.27736709242459	0.168	0.583	8.77625257200131e-25	"8"	"FRZB"
"MARCKS"	4.18641191132029e-29	-0.982093709938786	0.476	0.765	9.78615648390232e-25	"8"	"MARCKS"
"KLF5"	4.76731808180117e-29	0.647592301679898	0.372	0.116	1.11440827480184e-24	"8"	"KLF5"
"THBS1"	6.48999913969994e-29	0.980626274748915	0.916	0.706	1.51710219889626e-24	"8"	"THBS1"
"STRAP"	9.15073077718135e-29	0.768916952550179	0.749	0.446	2.13907482647391e-24	"8"	"STRAP"
"FOS"	9.75032652187135e-29	0.852204125273201	0.974	0.863	2.27923632775265e-24	"8"	"FOS"
"C3"	1.76225232581779e-28	0.78373099119701	0.99	0.76	4.11944103683167e-24	"8"	"C3"
"CRABP2"	2.66878942772077e-28	1.23171574267572	0.691	0.377	6.23856216624006e-24	"8"	"CRABP2"
"RPL10A"	2.88616788673308e-28	0.483594693898382	1	0.991	6.74670605202724e-24	"8"	"RPL10A"
"CTC-444N24.11"	3.39870873326882e-28	0.869500447354501	0.497	0.206	7.9448215348892e-24	"8"	"CTC-444N24.11"
"TGIF1"	3.69640093518857e-28	0.943977544130761	0.749	0.48	8.6407068260968e-24	"8"	"TGIF1"
"HSPA8"	5.54042706330185e-28	0.804053047563925	0.942	0.746	1.29513023031744e-23	"8"	"HSPA8"
"PVRL2"	1.25697604528797e-27	0.767960849929084	0.743	0.44	2.93830720346515e-23	"8"	"PVRL2"
"MEST"	1.65338299637718e-27	0.755146876195244	0.581	0.262	3.86494809233129e-23	"8"	"MEST"
"HNRNPU"	2.27606544783391e-27	0.869665667122989	0.88	0.642	5.32053059085655e-23	"8"	"HNRNPU"
"RPL3"	2.49135064942932e-27	0.460246996446175	1	0.999	5.82378127810598e-23	"8"	"RPL3"
"NR2F2"	2.66824850389554e-27	-0.994835973095713	0.194	0.578	6.23729770270622e-23	"8"	"NR2F2"
"SDCBP"	3.07688151268395e-27	0.843834321446943	0.921	0.777	7.19251822405e-23	"8"	"SDCBP"
"CDKN1A"	3.6013011921926e-27	0.828941546143211	0.723	0.406	8.41840166686941e-23	"8"	"CDKN1A"
"BAIAP2"	4.68052913428974e-27	0.442995188778485	0.403	0.132	1.09412049043157e-22	"8"	"BAIAP2"
"YBX3"	7.44521298963308e-27	0.69797942494032	0.948	0.757	1.74039298845663e-22	"8"	"YBX3"
"SPTSSA"	7.781712866183e-27	0.714445534540563	0.806	0.536	1.81905319959894e-22	"8"	"SPTSSA"
"HES4"	8.6488985299203e-27	0.784428409555649	0.723	0.42	2.02176652035417e-22	"8"	"HES4"
"SRP14"	8.75232167038863e-27	-0.514245610625015	0.963	0.989	2.04594271367005e-22	"8"	"SRP14"
"NEXN"	1.67398358488286e-26	-1.16650887999483	0.277	0.628	3.91310402802217e-22	"8"	"NEXN"
"PLK3"	3.89316058884718e-26	0.698062813559131	0.644	0.325	9.10065219248916e-22	"8"	"PLK3"
"COX7A1"	4.50962468791994e-26	-0.852179921885172	0.382	0.742	1.05416986704817e-21	"8"	"COX7A1"
"RELB"	9.97057167445369e-26	0.443482456185086	0.403	0.14	2.33072083462029e-21	"8"	"RELB"
"H3F3B"	1.11222935930749e-25	0.525023724914245	0.995	0.99	2.59994735031719e-21	"8"	"H3F3B"
"GEM"	1.26903478955293e-25	0.846537747691647	0.874	0.573	2.96649572405892e-21	"8"	"GEM"
"SERF2"	1.30300324778589e-25	-0.505034759156971	0.99	0.999	3.04590039202429e-21	"8"	"SERF2"
"NPM1"	3.86537724991131e-25	0.596516188848408	0.99	0.963	9.03570585939267e-21	"8"	"NPM1"
"CD9"	6.99256344610933e-25	0.990067140672461	0.906	0.737	1.63458163116252e-20	"8"	"CD9"
"EIF5AL1"	7.93585688557122e-25	0.663217992104802	0.555	0.263	1.85508590557113e-20	"8"	"EIF5AL1"
"TIPARP"	1.01971368113798e-24	0.676298868183691	0.45	0.173	2.38368270102813e-20	"8"	"TIPARP"
"PTP4A1"	1.21524565203743e-24	0.825156569279708	0.644	0.359	2.84075823620271e-20	"8"	"PTP4A1"
"RPL8"	1.29748471315794e-24	0.398181738165774	1	0.998	3.03300026547801e-20	"8"	"RPL8"
"MYLK"	1.66912128910679e-24	-1.0053226434598	0.162	0.529	3.90173792541603e-20	"8"	"MYLK"
"RPS6"	1.7618273618131e-24	0.374281428003164	1	1	4.1184476409743e-20	"8"	"RPS6"
"EIF3J"	1.773960087429e-24	0.769185674541898	0.791	0.518	4.14680910037403e-20	"8"	"EIF3J"
"ACSL4"	4.59174940321336e-24	0.678630290249693	0.419	0.164	1.07336734049515e-19	"8"	"ACSL4"
"CXCL3"	6.17633841412663e-24	2.13217168503511	0.351	0.121	1.44378086768624e-19	"8"	"CXCL3"
"FKBP5"	6.47837966020099e-24	-0.879836290989789	0.136	0.511	1.51438602936858e-19	"8"	"FKBP5"
"MYH9"	9.48561350888694e-24	-0.899785628506888	0.476	0.782	2.21735701383741e-19	"8"	"MYH9"
"EIF4E"	1.1081173221506e-23	0.75567680708719	0.639	0.367	2.59033505225925e-19	"8"	"EIF4E"
"PEBP1"	1.25027529574412e-23	-0.668369582308446	0.759	0.918	2.92264353133145e-19	"8"	"PEBP1"
"RPS4Y1"	1.28258996973748e-23	0.734643003128877	0.89	0.53	2.99818231325833e-19	"8"	"RPS4Y1"
"FILIP1L"	1.28305933748493e-23	-1.06627450169109	0.215	0.564	2.99927950730478e-19	"8"	"FILIP1L"
"COX7C"	1.30642522404151e-23	-0.527639949946696	0.937	0.983	3.05389960371943e-19	"8"	"COX7C"
"ISCU"	1.47016609123377e-23	-0.762965416992301	0.45	0.751	3.43666025486806e-19	"8"	"ISCU"
"RPL18A"	2.00643836818611e-23	0.369958863280917	1	1	4.69025032947184e-19	"8"	"RPL18A"
"VIM"	2.08205261304535e-23	0.485874086160329	1	0.999	4.86700618825482e-19	"8"	"VIM"
"XBP1"	2.91777011845418e-23	0.697093351427547	0.832	0.606	6.8205794288985e-19	"8"	"XBP1"
"HSPB1"	3.38994982206868e-23	-0.680588007180157	0.942	0.975	7.92434670406773e-19	"8"	"HSPB1"
"RPS3A"	3.89853550300423e-23	0.403614671645259	1	0.998	9.11321659182269e-19	"8"	"RPS3A"
"LTBP1"	4.23316419008795e-23	-0.936012346921381	0.22	0.567	9.89544461074959e-19	"8"	"LTBP1"
"PHLDA2"	4.36415428767534e-23	1.02326775722403	0.565	0.303	1.02016470628699e-18	"8"	"PHLDA2"
"RPS9"	4.94476533453792e-23	0.39700399276889	1	0.997	1.15588834460158e-18	"8"	"RPS9"
"EID1"	9.83406433754623e-23	-0.580050695251228	0.848	0.952	2.29881087954481e-18	"8"	"EID1"
"HSPB8"	1.15147255373927e-22	0.537544377219972	0.319	0.105	2.69168224162092e-18	"8"	"HSPB8"
"WDR43"	1.37745051771816e-22	0.593841716908125	0.476	0.214	3.21992833021798e-18	"8"	"WDR43"
"MALAT1"	1.44721046634573e-22	0.596245628655844	1	1	3.38299918612979e-18	"8"	"MALAT1"
"JARID2"	1.82637204521048e-22	0.457971419614851	0.272	0.079	4.26932729288401e-18	"8"	"JARID2"
"RPS3"	2.57531300145604e-22	0.396210541307926	1	0.998	6.02005167220364e-18	"8"	"RPS3"
"CST3"	3.83932578055622e-22	-0.882969809745261	0.995	0.996	8.97480794462823e-18	"8"	"CST3"
"CSTB"	4.15536502298097e-22	-0.681688053690971	0.681	0.874	9.71358127772031e-18	"8"	"CSTB"
"TMEM165"	4.69599925191878e-22	0.739449233066469	0.759	0.535	1.09773678512853e-17	"8"	"TMEM165"
"RPL10"	5.80761228951086e-22	0.378111749547923	1	1	1.35758744879606e-17	"8"	"RPL10"
"DUSP5"	7.34798143059291e-22	0.536790557142966	0.408	0.16	1.7176641392154e-17	"8"	"DUSP5"
"PFDN2"	8.29901017804555e-22	0.649090928171134	0.817	0.641	1.93997661921993e-17	"8"	"PFDN2"
"FBLN2"	1.12579468668914e-21	-0.932732172875551	0.335	0.648	2.63165765960453e-17	"8"	"FBLN2"
"PIM3"	1.66330385242456e-21	0.656634121178744	0.55	0.275	3.88813908542764e-17	"8"	"PIM3"
"RHOQ"	2.72075555675264e-21	0.808030572386619	0.529	0.265	6.36003818946498e-17	"8"	"RHOQ"
"DNAJC12"	3.04950209952218e-21	0.541387736424246	0.309	0.105	7.12851610784305e-17	"8"	"DNAJC12"
"HSPG2"	3.16428840917514e-21	-0.834297896527006	0.408	0.698	7.39684058528781e-17	"8"	"HSPG2"
"EGR3"	3.38984253686421e-21	0.538688031495155	0.419	0.162	7.92409591417378e-17	"8"	"EGR3"
"KLF2"	3.74410857091224e-21	0.835968948318484	0.597	0.343	8.75222819536445e-17	"8"	"KLF2"
"DAB2"	4.0688813054542e-21	-0.722682336344321	0.262	0.594	9.51141693962973e-17	"8"	"DAB2"
"MPHOSPH8"	4.13344336760271e-21	-0.664312542856626	0.257	0.633	9.66233721610808e-17	"8"	"MPHOSPH8"
"USP15"	6.31314708127061e-21	0.521735692483645	0.466	0.202	1.47576126171782e-16	"8"	"USP15"
"PLAC9"	6.48620196606058e-21	-0.979022542300452	0.225	0.55	1.51621457158632e-16	"8"	"PLAC9"
"EFEMP1"	6.98201906099233e-21	0.724098455613079	0.885	0.659	1.63211677569757e-16	"8"	"EFEMP1"
"LHFPL2"	7.73323622314984e-21	0.473984447420778	0.403	0.162	1.80772129952351e-16	"8"	"LHFPL2"
"ZC3H12A"	8.49201156311243e-21	0.407384712081395	0.366	0.135	1.98509262299316e-16	"8"	"ZC3H12A"
"RUNX1T1"	9.34660322687044e-21	-0.720812281750854	0.042	0.376	2.18486197031323e-16	"8"	"RUNX1T1"
"GFPT2"	9.4228027979295e-21	0.599186069409726	0.55	0.282	2.202674382044e-16	"8"	"GFPT2"
