"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"EMP1"	3.54806518524576e-97	0.883856803201527	0.918	0.718	8.29395717703049e-93	"3"	"EMP1"
"WEE1"	5.05520656308427e-97	0.623578538248483	0.526	0.186	1.18170508618658e-92	"3"	"WEE1"
"OSR1"	5.32499639496717e-97	0.574950949303809	0.283	0.055	1.24477115728753e-92	"3"	"OSR1"
"PLAC9"	5.68333473945777e-97	0.796483438587625	0.847	0.499	1.32853632869565e-92	"3"	"PLAC9"
"RP11-572C15.6"	8.15716513358803e-97	0.863037978047992	0.824	0.47	1.90681892162754e-92	"3"	"RP11-572C15.6"
"LGALS1"	1.13555763198662e-95	-0.900448113730858	1	0.997	2.65447952053193e-91	"3"	"LGALS1"
"SLIT3"	3.4697953834682e-94	0.718019849303551	0.604	0.243	8.11099368839527e-90	"3"	"SLIT3"
"ADAMTS1"	5.82848948594054e-94	0.879776415387293	0.628	0.268	1.36246770223346e-89	"3"	"ADAMTS1"
"ATF3"	8.76632174918908e-92	0.995331547269262	0.615	0.276	2.04921537209044e-87	"3"	"ATF3"
"CFD"	3.58494589634717e-89	-0.13119465026425	0.808	0.422	8.38016952730115e-85	"3"	"CFD"
"NGFR"	2.187848586888e-88	0.426301079784026	0.375	0.099	5.1143148567094e-84	"3"	"NGFR"
"CLU"	3.99535768227275e-88	1.0431103595547	0.899	0.677	9.33954811808078e-84	"3"	"CLU"
"UAP1"	8.7551500749668e-87	0.851555298967659	0.686	0.346	2.04660388152424e-82	"3"	"UAP1"
"FOSB"	1.04107743034339e-86	1.03056024760246	0.781	0.489	2.43362260117072e-82	"3"	"FOSB"
"TRIB1"	5.2835342947137e-86	0.589039197273981	0.414	0.129	1.23507897673228e-81	"3"	"TRIB1"
"NEXN"	1.64743225752873e-85	0.819967684190313	0.875	0.584	3.85103764519915e-81	"3"	"NEXN"
"THBS1"	1.99563252790786e-85	0.854809963556676	0.925	0.684	4.66499059723742e-81	"3"	"THBS1"
"DUSP1"	7.5465633120294e-85	0.863699578924882	0.971	0.866	1.76408463981999e-80	"3"	"DUSP1"
"MYC"	1.84685014332831e-83	0.726677390361178	0.704	0.343	4.31719689504426e-79	"3"	"MYC"
"CTSC"	1.81334133780515e-82	0.946703974565512	0.911	0.648	4.23886671125331e-78	"3"	"CTSC"
"MMP19"	3.20055620607987e-82	0.719427928817079	0.633	0.296	7.48162018733231e-78	"3"	"MMP19"
"NFIB"	3.28194849448549e-82	0.685653890429101	0.832	0.467	7.67188280070929e-78	"3"	"NFIB"
"MFAP4"	7.33923546820454e-82	0.729888785808042	0.974	0.762	1.71561968304749e-77	"3"	"MFAP4"
"HAS1"	7.74099855525043e-82	0.834732117825703	0.296	0.071	1.80953582227534e-77	"3"	"HAS1"
"SERPINE1"	3.45441978731574e-78	1.28571329746418	0.782	0.515	8.07505169482926e-74	"3"	"SERPINE1"
"GEM"	1.53640066873903e-76	0.883048178104181	0.829	0.55	3.59149020324435e-72	"3"	"GEM"
"ZFP36"	1.61022400063989e-76	0.740517086829945	0.974	0.849	3.76405962389581e-72	"3"	"ZFP36"
"CST3"	5.29127208013165e-76	0.504442091289182	1	0.995	1.23688776145157e-71	"3"	"CST3"
"KDM6B"	1.36933007262168e-75	0.591861285971699	0.478	0.182	3.20094597776044e-71	"3"	"KDM6B"
"SFRP1"	3.92301490162872e-75	0.812871147681857	0.372	0.117	9.1704396340473e-71	"3"	"SFRP1"
"SFRP4"	1.09815496658182e-74	1.28957876242204	0.907	0.683	2.56704704988167e-70	"3"	"SFRP4"
"HSPB8"	2.41179818720343e-74	0.415360754077451	0.311	0.085	5.63781944240675e-70	"3"	"HSPB8"
"C1R"	4.47406824110537e-74	0.599047200288291	0.999	0.968	1.04585819204079e-69	"3"	"C1R"
"C1S"	1.13679436346016e-70	0.539519122783292	1	0.984	2.65737050402447e-66	"3"	"C1S"
"MGST1"	4.19105406839122e-70	0.614606348755142	0.561	0.241	9.79700799027131e-66	"3"	"MGST1"
"LEPR"	7.21125356871231e-70	0.554886250060428	0.388	0.129	1.68570263422219e-65	"3"	"LEPR"
"KLF4"	1.09903322678683e-69	0.499812143090001	0.482	0.19	2.56910007093689e-65	"3"	"KLF4"
"ABI3BP"	3.6417841732629e-69	0.456331287818105	0.553	0.227	8.51303468341935e-65	"3"	"ABI3BP"
"MMP11"	1.85463160896785e-68	-2.9733194503882	0.361	0.596	4.33538684912326e-64	"3"	"MMP11"
"SEMA3C"	1.96781583423187e-68	0.731823572993559	0.667	0.348	4.59996629410043e-64	"3"	"SEMA3C"
"NTRK2"	1.07597947345455e-65	0.439270659053063	0.512	0.202	2.51520961714737e-61	"3"	"NTRK2"
"PIM1"	2.77123803248313e-65	0.652288225510637	0.567	0.265	6.47804602473256e-61	"3"	"PIM1"
"COL10A1"	2.79725159142433e-65	-1.61006432623264	0.504	0.672	6.53885532011352e-61	"3"	"COL10A1"
"TNXB"	4.19953517829295e-65	0.423454602906866	0.426	0.151	9.8168334327776e-61	"3"	"TNXB"
"ANXA1"	1.10826653892755e-64	0.751842152793971	0.978	0.908	2.59068386139704e-60	"3"	"ANXA1"
"RP6-99M1.2"	1.29448066610541e-62	0.370998747333022	0.29	0.084	3.025978005088e-58	"3"	"RP6-99M1.2"
"PROCR"	1.84605737266707e-61	0.43378803479697	0.407	0.152	4.31534371434655e-57	"3"	"PROCR"
"GADD45B"	3.94115649217627e-61	0.845362721891909	0.857	0.646	9.21284741611124e-57	"3"	"GADD45B"
"C16orf89"	8.88494847645763e-61	0.387361633312303	0.368	0.123	2.07694555585674e-56	"3"	"C16orf89"
"SDC1"	3.19775025911658e-60	-1.14662443076503	0.143	0.43	7.47506100571091e-56	"3"	"SDC1"
"ZFAND5"	3.03880015978135e-58	0.706837506098715	0.878	0.661	7.10349925350489e-54	"3"	"ZFAND5"
"CRISPLD2"	9.59780904036211e-58	0.62821704382285	0.907	0.656	2.24358384127505e-53	"3"	"CRISPLD2"
"TIMP1"	1.06450191656494e-57	0.46185788593271	0.999	0.994	2.4883796801622e-53	"3"	"TIMP1"
"NR4A2"	2.24218607778971e-57	0.628693606356873	0.35	0.126	5.24133417544122e-53	"3"	"NR4A2"
"DHRS3"	3.56559581912029e-57	0.421547929252994	0.474	0.198	8.33493678677558e-53	"3"	"DHRS3"
"FSTL1"	4.05649228816355e-57	0.592559810900002	0.972	0.884	9.48245637281112e-53	"3"	"FSTL1"
"ELN"	4.43933185014825e-57	0.735522928641852	0.772	0.494	1.03773821329066e-52	"3"	"ELN"
"CFB"	5.98314648904023e-57	0.392076607481231	0.425	0.167	1.39862032327804e-52	"3"	"CFB"
"SGK1"	6.18255620700796e-56	0.814102693248692	0.526	0.266	1.44523433895018e-51	"3"	"SGK1"
"NNMT"	1.03790216030866e-55	0.605389758383462	0.979	0.927	2.42620008993752e-51	"3"	"NNMT"
"NAMPT"	3.41240719949059e-55	0.531397294094103	0.56	0.279	7.9768430695292e-51	"3"	"NAMPT"
"LHFPL2"	1.0116901963853e-54	0.32745558544614	0.379	0.142	2.36492700307028e-50	"3"	"LHFPL2"
"HSPB6"	1.06248153965825e-54	0.424776366438427	0.697	0.366	2.48365684710511e-50	"3"	"HSPB6"
"IGFBP3"	1.32306156316079e-54	-1.89123868378754	0.458	0.661	3.09278871004466e-50	"3"	"IGFBP3"
"AKAP12"	4.35443304103307e-54	0.606241317341963	0.826	0.564	1.01789226767189e-49	"3"	"AKAP12"
"PTMA"	1.32536034292977e-53	-0.460762396329692	1	0.996	3.09816233763264e-49	"3"	"PTMA"
"STOM"	4.59210487253367e-53	0.536967255253355	0.744	0.467	1.07345043500347e-48	"3"	"STOM"
"PXDC1"	1.27866630996844e-52	0.427583728011671	0.44	0.194	2.98901036618223e-48	"3"	"PXDC1"
"IL33"	1.6794914168574e-52	0.234999526093932	0.296	0.094	3.92597913604587e-48	"3"	"IL33"
"C7"	5.06000391229874e-52	0.267577728492943	0.933	0.559	1.18282651453895e-47	"3"	"C7"
"COL11A1"	5.19776757300786e-52	-1.80757182794155	0.26	0.492	1.21503014786632e-47	"3"	"COL11A1"
"PPAP2A"	7.1561446167138e-52	0.504795481158124	0.717	0.441	1.67282036560302e-47	"3"	"PPAP2A"
"HOPX"	7.97347682115528e-52	-1.29007800334896	0.365	0.596	1.86387994171326e-47	"3"	"HOPX"
"SKIL"	2.27704129426381e-51	0.668920470370324	0.768	0.508	5.32281172947108e-47	"3"	"SKIL"
"ANGPTL4"	8.22677751183537e-51	0.771239218515172	0.394	0.17	1.92309151116664e-46	"3"	"ANGPTL4"
"MAP1B"	1.21323705296061e-50	0.496820724691531	0.807	0.536	2.83606293500072e-46	"3"	"MAP1B"
"INS"	3.90205675205208e-50	-1.02249063507532	0.911	0.924	9.12144786359695e-46	"3"	"INS"
"MAFF"	4.02965892857831e-50	0.422181282300184	0.472	0.213	9.41973071144467e-46	"3"	"MAFF"
"BTG2"	4.5473196448872e-50	0.693857396780234	0.651	0.381	1.06298144018883e-45	"3"	"BTG2"
"DCUN1D3"	1.05896013029004e-49	0.297867009541398	0.314	0.109	2.47542520056599e-45	"3"	"DCUN1D3"
"DUSP5"	1.10405016461842e-49	0.393235232697185	0.362	0.142	2.58082766481202e-45	"3"	"DUSP5"
"OAF"	1.34553254887728e-49	0.470462549417622	0.644	0.343	3.14531688625552e-45	"3"	"OAF"
"KLF10"	2.49580812544851e-49	0.483911060310129	0.613	0.327	5.83420107404845e-45	"3"	"KLF10"
"LTC4S"	9.51025515604507e-49	0.278929897483887	0.253	0.078	2.2231172452771e-44	"3"	"LTC4S"
"NFATC2"	1.31334913576579e-48	0.408992698579912	0.271	0.087	3.07008493976611e-44	"3"	"NFATC2"
"ELL2"	2.81125940630646e-48	0.434637407560752	0.449	0.206	6.57159998818197e-44	"3"	"ELL2"
"IL6ST"	4.93952260705289e-48	0.439348014493803	0.826	0.54	1.15466280462468e-43	"3"	"IL6ST"
"IGFL2"	3.4543170900316e-47	-1.1449512115231	0.035	0.28	8.07481162965788e-43	"3"	"IGFL2"
"CAB39L"	1.3317245135034e-46	0.286265952654802	0.262	0.085	3.11303922276554e-42	"3"	"CAB39L"
"MMP23B"	1.45220393899337e-46	0.52128198935098	0.618	0.369	3.3946719277909e-42	"3"	"MMP23B"
"SOCS3"	1.48711838205923e-46	0.463362284978503	0.692	0.412	3.47628792990166e-42	"3"	"SOCS3"
"GJB2"	1.0049595929351e-45	-1.32352649704221	0.182	0.416	2.34919354444508e-41	"3"	"GJB2"
"FOXO3"	1.6268623965362e-45	0.497209079871319	0.833	0.572	3.80295353814303e-41	"3"	"FOXO3"
"ELMSAN1"	1.64179369894604e-45	0.398362433113953	0.439	0.204	3.83785695065626e-41	"3"	"ELMSAN1"
"TSC22D2"	7.21626613973644e-45	0.454517625516165	0.442	0.211	1.68687437282479e-40	"3"	"TSC22D2"
"SLC20A1"	8.52798411360527e-45	0.494065740772417	0.522	0.277	1.99350156639637e-40	"3"	"SLC20A1"
"CLDN11"	1.0401638658785e-44	0.425656549491159	0.335	0.132	2.43148705287758e-40	"3"	"CLDN11"
"SAMD4A"	1.26322477647299e-44	0.350213877261948	0.442	0.2	2.95291423748325e-40	"3"	"SAMD4A"
"OLFML2B"	1.48580808903889e-44	0.434165058982569	0.607	0.333	3.47322498893732e-40	"3"	"OLFML2B"
"HLA-B"	5.09663570035377e-44	-0.521117597021909	0.981	0.965	1.1913895613147e-39	"3"	"HLA-B"
"CYP1B1"	6.1870420436829e-44	0.615817952814344	0.769	0.486	1.44628294813132e-39	"3"	"CYP1B1"
"PDGFRA"	8.01656864248239e-44	0.446121399265937	0.844	0.608	1.87395308586668e-39	"3"	"PDGFRA"
"TPM2"	1.37556873530051e-43	-0.682409299527823	0.914	0.928	3.21552947563847e-39	"3"	"TPM2"
"DDAH1"	1.44244833841397e-43	0.532357946603165	0.579	0.333	3.37186723587649e-39	"3"	"DDAH1"
"LMNA"	1.51420359661793e-43	0.592664740814143	0.944	0.887	3.53960232745408e-39	"3"	"LMNA"
"MYL9"	6.85914453281553e-43	-0.718842409337327	0.935	0.935	1.60339362599096e-38	"3"	"MYL9"
"FBLN5"	8.90785010566201e-43	0.291583451290041	0.829	0.53	2.08229904069955e-38	"3"	"FBLN5"
"HTRA1"	1.15831668565798e-42	-0.775316261282976	0.833	0.86	2.70768108439409e-38	"3"	"HTRA1"
"EBF2"	1.25608712407551e-42	0.218262889962532	0.261	0.087	2.93622926123891e-38	"3"	"EBF2"
"MIR24-2"	1.77548058880713e-42	0.511990051692476	0.579	0.321	4.15036342439555e-38	"3"	"MIR24-2"
"S100A10"	1.84219728493039e-42	0.516394964228226	0.982	0.923	4.30632037325329e-38	"3"	"S100A10"
"CD34"	2.57554502625189e-42	0.248739292265239	0.286	0.101	6.02059405336643e-38	"3"	"CD34"
"SRPX"	3.4369700841816e-42	0.276771113100598	0.833	0.552	8.0342612687829e-38	"3"	"SRPX"
"FILIP1L"	2.65225220066923e-41	0.488823380506826	0.768	0.525	6.19990474428439e-37	"3"	"FILIP1L"
"ABCC9"	3.17284241815192e-41	0.297186881849914	0.364	0.151	7.41683643667192e-37	"3"	"ABCC9"
"PDK4"	4.55988263384555e-41	0.508233961454544	0.6	0.324	1.06591816448774e-36	"3"	"PDK4"
"CTSH"	1.3258483146163e-40	0.43741652299477	0.61	0.354	3.09930302024705e-36	"3"	"CTSH"
"FKBP11"	1.92389899674844e-39	0.436159805522075	0.682	0.456	4.49730629479915e-35	"3"	"FKBP11"
"SPARCL1"	3.74820023683308e-39	0.354374593272786	0.993	0.871	8.76179287362102e-35	"3"	"SPARCL1"
"ARID5B"	4.64289259417937e-39	0.459978106116118	0.919	0.776	1.08532257281537e-34	"3"	"ARID5B"
"PPIC"	6.65943943460106e-39	0.470704359860151	0.936	0.823	1.55671056223234e-34	"3"	"PPIC"
"CFI"	6.7072234760074e-39	0.431888367396927	0.674	0.426	1.56788055975149e-34	"3"	"CFI"
"BST1"	8.44631365560728e-39	0.260408327765732	0.356	0.151	1.97441028013476e-34	"3"	"BST1"
"TNFRSF12A"	1.16757908731549e-38	0.638864827890762	0.761	0.559	2.72933287450869e-34	"3"	"TNFRSF12A"
"SULF2"	2.28726633445558e-38	0.438009756379574	0.632	0.39	5.34671378342337e-34	"3"	"SULF2"
"GLIPR1"	2.37949810210113e-38	0.486137905682408	0.715	0.47	5.56231476347159e-34	"3"	"GLIPR1"
"MT2A"	2.56003352153466e-38	0.552809906620068	0.988	0.989	5.98433435993943e-34	"3"	"MT2A"
"AMOTL2"	3.14378123123004e-38	0.36866205931617	0.375	0.169	7.34890300612334e-34	"3"	"AMOTL2"
"JUND"	3.51067832578533e-38	0.496508611925525	0.857	0.689	8.20656165435578e-34	"3"	"JUND"
"TGFBI"	3.98851949894194e-38	-0.896228222515947	0.24	0.446	9.32356318072668e-34	"3"	"TGFBI"
"CILP"	9.30684194697116e-38	0.696227391429892	0.419	0.212	2.17556737352398e-33	"3"	"CILP"
"TMEM176A"	9.82518675318602e-38	0.538440089744116	0.779	0.565	2.29673565542476e-33	"3"	"TMEM176A"
"SCPEP1"	1.08308994996812e-37	0.470900418843878	0.819	0.61	2.53183106704547e-33	"3"	"SCPEP1"
"FXYD2"	1.23628784348301e-37	-1.10726973758678	0.229	0.433	2.88994646292588e-33	"3"	"FXYD2"
"LGALS3BP"	1.50630771076812e-37	0.386177065114337	0.968	0.879	3.52114490469156e-33	"3"	"LGALS3BP"
"GPX3"	1.76660974660982e-37	0.203173480907992	0.642	0.356	4.12962694367512e-33	"3"	"GPX3"
"PPAPDC1A"	2.48336964239356e-37	-0.515008757314546	0.099	0.324	5.80512487605918e-33	"3"	"PPAPDC1A"
"SAMHD1"	2.88484005332982e-37	0.273174626246942	0.553	0.285	6.74360210866379e-33	"3"	"SAMHD1"
"CST1"	3.59746392244273e-37	-2.26422276309715	0.056	0.271	8.40943166510214e-33	"3"	"CST1"
"C2"	4.68985999725288e-37	0.263520300059586	0.332	0.138	1.09630167295783e-32	"3"	"C2"
"TMSB10"	9.90663511682056e-37	-0.435522392136923	1	0.999	2.31577502490797e-32	"3"	"TMSB10"
"IGFBP6"	1.29476191280399e-36	0.759800817006931	0.838	0.665	3.02663544737061e-32	"3"	"IGFBP6"
"FKBP5"	1.58878259358752e-36	0.353269496217413	0.744	0.467	3.71393819077019e-32	"3"	"FKBP5"
"GPR133"	1.62667729335243e-36	0.219332514594166	0.253	0.092	3.80252084094064e-32	"3"	"GPR133"
"SERTAD1"	2.00228372525738e-36	0.324845323627478	0.517	0.279	4.68053843616164e-32	"3"	"SERTAD1"
"BAG2"	3.31594780452741e-36	0.457047712110707	0.504	0.289	7.75135958786328e-32	"3"	"BAG2"
"IFI27"	4.13708910778801e-36	0.606015849970368	0.919	0.782	9.67085949836524e-32	"3"	"IFI27"
"NFIX"	4.62451706055117e-36	0.33394417361973	0.578	0.324	1.08102710807444e-31	"3"	"NFIX"
"NUCB2"	5.00919346988529e-36	0.425471417144534	0.735	0.51	1.17094906552038e-31	"3"	"NUCB2"
"NBL1"	6.36371674924764e-36	-0.644487185837928	0.919	0.88	1.48758242730413e-31	"3"	"NBL1"
"CFH"	3.2682876395608e-35	0.368804728407859	0.901	0.727	7.63994918623731e-31	"3"	"CFH"
"HSD11B1"	3.47646697858397e-35	0.373745675996407	0.461	0.233	8.12658920913789e-31	"3"	"HSD11B1"
"PER2"	6.23504728125635e-35	0.262028083718826	0.308	0.128	1.45750465246648e-30	"3"	"PER2"
"PDGFC"	8.75687764961146e-35	-0.517950757637168	0.176	0.394	2.04700771937317e-30	"3"	"PDGFC"
"XIST"	1.1178839289891e-34	0.311741257903967	0.592	0.315	2.61316547240491e-30	"3"	"XIST"
"RHOU"	1.5546467249038e-34	0.219745716448219	0.258	0.098	3.63414218413512e-30	"3"	"RHOU"
"RPS4Y1"	1.93595357697554e-34	-0.670697516735553	0.317	0.571	4.52548508153802e-30	"3"	"RPS4Y1"
"CTHRC1"	2.74009402853316e-34	-1.00741237699626	0.86	0.825	6.40524380109912e-30	"3"	"CTHRC1"
"LOX"	2.91762695396003e-34	0.64769407255584	0.7	0.508	6.82024476757695e-30	"3"	"LOX"
"GFPT2"	3.33419402606038e-34	0.335090488103934	0.496	0.263	7.79401195531875e-30	"3"	"GFPT2"
"CHD1"	3.57683948640308e-34	0.276280729405847	0.421	0.202	8.36121998341583e-30	"3"	"CHD1"
"LIMA1"	3.79512114722134e-34	0.43370316582156	0.771	0.567	8.87147519374461e-30	"3"	"LIMA1"
"MIDN"	6.69360020885115e-34	0.40472805765791	0.543	0.316	1.56469598482104e-29	"3"	"MIDN"
"KLF6"	9.38253713397211e-34	0.524415631879849	0.876	0.764	2.19326188043732e-29	"3"	"KLF6"
"CCDC71L"	1.15838642506925e-33	0.244368002565406	0.397	0.191	2.70784410724187e-29	"3"	"CCDC71L"
"S100A2"	1.46199896524619e-33	0.34407155678926	0.25	0.101	3.41756878115949e-29	"3"	"S100A2"
"SPATS2L"	1.50568439299737e-33	-0.545560823015676	0.767	0.81	3.51968783707064e-29	"3"	"SPATS2L"
"TMEM176B"	1.64102104915542e-33	0.424408053626243	0.85	0.631	3.83605080450571e-29	"3"	"TMEM176B"
"EGR1"	2.37903354137365e-33	0.447975602027334	0.89	0.723	5.56122880631506e-29	"3"	"EGR1"
"EGR2"	3.65407484973528e-33	0.355946346135841	0.422	0.213	8.5417653687412e-29	"3"	"EGR2"
"ANTXR1"	9.54783935348133e-33	-0.751241784309629	0.588	0.663	2.2319029272698e-28	"3"	"ANTXR1"
"ANKRD28"	9.96584397200489e-33	0.534821380005944	0.529	0.322	2.32961568689586e-28	"3"	"ANKRD28"
"KLF9"	1.18448288488795e-32	0.376842207064717	0.769	0.536	2.76884719171407e-28	"3"	"KLF9"
"F3"	1.29093599048476e-32	0.501756411943162	0.674	0.431	3.01769197135718e-28	"3"	"F3"
"INHBA"	1.34094085185651e-32	-0.89238060195811	0.533	0.65	3.13458333529979e-28	"3"	"INHBA"
"SFRP2"	1.57178142637865e-32	0.709605808010592	0.983	0.93	3.67419626230272e-28	"3"	"SFRP2"
"EBF1"	1.72271498585844e-32	0.20495628622588	0.431	0.208	4.02701855094269e-28	"3"	"EBF1"
"LOXL2"	1.87590802597434e-32	-0.653967861443166	0.138	0.329	4.38512260151762e-28	"3"	"LOXL2"
"MMP14"	2.43611692539385e-32	-0.981182020833116	0.74	0.763	5.69466692480066e-28	"3"	"MMP14"
"METTL7A"	2.66774089427675e-32	0.313728772913201	0.71	0.438	6.23611111446132e-28	"3"	"METTL7A"
"UGP2"	2.71466086141725e-32	0.653825564775019	0.761	0.614	6.34579122964896e-28	"3"	"UGP2"
"LSAMP"	5.25248093397909e-32	0.29556064393379	0.551	0.303	1.22781994312695e-27	"3"	"LSAMP"
"PODN"	6.9765467466283e-32	0.350411581901062	0.732	0.474	1.63083756749183e-27	"3"	"PODN"
"HAS2"	7.306712625712e-32	0.312227254542788	0.272	0.113	1.70801714338644e-27	"3"	"HAS2"
"SH3D19"	1.05168295619214e-31	0.337406958891579	0.561	0.335	2.45841407839474e-27	"3"	"SH3D19"
"MT1A"	1.33271203486613e-31	0.216355286384953	0.383	0.181	3.11534765270306e-27	"3"	"MT1A"
"C11orf96"	1.54301962710705e-31	0.491228309443345	0.724	0.528	3.60696268032543e-27	"3"	"C11orf96"
"CPXM1"	2.26184457915934e-31	0.339982509441078	0.536	0.309	5.28728788824286e-27	"3"	"CPXM1"
"FABP4"	2.65978214450398e-31	0.170735380639545	0.285	0.117	6.21750674099251e-27	"3"	"FABP4"
"CDC42EP2"	3.40893615426802e-31	0.218620061310285	0.251	0.099	7.96872915421693e-27	"3"	"CDC42EP2"
"ABLIM1"	4.41646787741526e-31	0.233992529456962	0.275	0.114	1.03239353102459e-26	"3"	"ABLIM1"
"GAPDH"	4.58417656690945e-31	-0.566138568524179	0.981	0.98	1.07159711428075e-26	"3"	"GAPDH"
"CNN1"	4.76653879470016e-31	0.511024330522946	0.41	0.22	1.11422610864911e-26	"3"	"CNN1"
"ITM2B"	1.22649437572128e-30	0.297537636275681	1	0.996	2.86705325268607e-26	"3"	"ITM2B"
"MID1"	2.33010003785744e-30	0.199284470362418	0.256	0.103	5.44684184849554e-26	"3"	"MID1"
"C1orf21"	9.20058252086493e-30	0.280999802442777	0.643	0.387	2.15072817007739e-25	"3"	"C1orf21"
"GBP1"	1.11071129191123e-29	0.298244263061498	0.501	0.286	2.59639871597168e-25	"3"	"GBP1"
"SERPING1"	1.37210441645128e-29	0.329735888056197	0.997	0.972	3.20743128389651e-25	"3"	"SERPING1"
"PHLDB1"	1.43176853486294e-29	0.384260222386204	0.694	0.46	3.34690212709561e-25	"3"	"PHLDB1"
"ADH1B"	1.64178633864961e-29	0.261233942051833	0.488	0.254	3.83783974522733e-25	"3"	"ADH1B"
"NFIA"	2.01072410866189e-29	0.250099403876168	0.69	0.415	4.70026867640805e-25	"3"	"NFIA"
"MYLK"	2.82117069793959e-29	-0.591447031871515	0.353	0.54	6.59476862350359e-25	"3"	"MYLK"
"FBN1"	3.23225409735589e-29	0.46101083319662	0.865	0.716	7.55571717797912e-25	"3"	"FBN1"
"ATXN7"	3.36313699070052e-29	0.199497974792865	0.318	0.144	7.86166902946154e-25	"3"	"ATXN7"
"CMTM3"	3.68329056513283e-29	-0.581576667573954	0.393	0.531	8.61006002505449e-25	"3"	"CMTM3"
"UGDH"	4.15870730949369e-29	0.357138776643665	0.615	0.4	9.72139420667246e-25	"3"	"UGDH"
"THBS2"	6.59968563096365e-29	-0.839086464819294	0.754	0.745	1.54274251309406e-24	"3"	"THBS2"
"CHCHD10"	8.43504811190439e-29	-0.557845626292095	0.429	0.561	1.97177684663877e-24	"3"	"CHCHD10"
"RPS20"	8.87247980239727e-29	-0.251617502793109	0.993	0.997	2.07403087860839e-24	"3"	"RPS20"
"DKK3"	9.21224139289621e-29	-0.497323849303331	0.461	0.634	2.15345354800342e-24	"3"	"DKK3"
"CALM2"	9.46968594124535e-29	-0.357089631480621	0.993	0.991	2.21363378562551e-24	"3"	"CALM2"
