"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"MYL9"	4.30217410552728e-123	0.719781095553755	0.987	0.922	1.00567621890806e-118	"0"	"MYL9"
"HSD17B6"	2.00839933070401e-122	0.433550076775705	0.35	0.089	4.6948342754537e-118	"0"	"HSD17B6"
"IGFL2"	7.67329290359841e-122	1.02371938479166	0.514	0.19	1.79370894914517e-117	"0"	"IGFL2"
"COL8A1"	4.46770823361581e-121	0.721359884485822	0.891	0.579	1.04437147669003e-116	"0"	"COL8A1"
"TAGLN"	4.88600582599173e-121	0.884053361115781	0.993	0.889	1.14215272188383e-116	"0"	"TAGLN"
"ID3"	1.01074419095977e-117	0.909216504450162	0.9	0.635	2.36271562078755e-113	"0"	"ID3"
"STMN2"	2.77852928723649e-117	0.90617510091188	0.307	0.072	6.49509006184401e-113	"0"	"STMN2"
"PDGFC"	1.04357842871432e-116	0.582588992396186	0.653	0.302	2.43946893496258e-112	"0"	"PDGFC"
"NBL1"	2.56289561548469e-116	0.65302182724601	0.977	0.863	5.99102479075701e-112	"0"	"NBL1"
"MMP11"	1.52163499851745e-114	0.403387249541425	0.89	0.494	3.55697397253439e-110	"0"	"MMP11"
"NUAK1"	9.19298431299568e-112	0.582478671460671	0.516	0.2	2.14895201300587e-107	"0"	"NUAK1"
"ACTG1"	4.38927872637547e-111	0.484631632126281	1	0.992	1.02603779507753e-106	"0"	"ACTG1"
"SUGCT"	2.08925980084632e-110	0.695790700591068	0.549	0.222	4.88385371045836e-106	"0"	"SUGCT"
"TPM2"	1.57268442482244e-107	0.722086849308063	0.987	0.912	3.67630711146493e-103	"0"	"TPM2"
"SFRP2"	1.47515050601418e-106	0.888221332778089	0.988	0.924	3.44831182285876e-102	"0"	"SFRP2"
"MRPS6"	2.91060578348802e-105	0.785632172606053	0.599	0.297	6.8038320794816e-101	"0"	"MRPS6"
"CXCL14"	4.39406902433458e-105	1.06915945438271	0.809	0.489	1.02715757512845e-100	"0"	"CXCL14"
"CD99"	1.00865663472762e-101	0.526810334559304	0.982	0.915	2.35783574933928e-97	"0"	"CD99"
"ADH1B"	1.30634785877589e-101	-1.64792921925539	0.03	0.34	3.05371875467453e-97	"0"	"ADH1B"
"SDC1"	1.4474056340476e-100	0.570672362245253	0.69	0.329	3.38345541014966e-96	"0"	"SDC1"
"PDK4"	5.40409363411817e-99	-1.45525204170068	0.102	0.415	1.26326092791146e-94	"0"	"PDK4"
"GREM1"	9.92315477820438e-99	0.658386968722909	0.651	0.318	2.31963666095306e-94	"0"	"GREM1"
"LOXL1"	2.92091792054062e-98	0.679154202328896	0.813	0.565	6.82793773105576e-94	"0"	"LOXL1"
"MYL12A"	9.10256759854118e-97	0.562133550517189	0.988	0.94	2.12781620183499e-92	"0"	"MYL12A"
"CD9"	9.82557456731659e-97	0.674521333535618	0.911	0.702	2.29682631085593e-92	"0"	"CD9"
"CD55"	1.12388810015291e-96	0.677034645906133	0.835	0.524	2.62720082291745e-92	"0"	"CD55"
"LGALS1"	4.78868992014354e-96	0.399806750363932	0.999	0.997	1.11940415573275e-91	"0"	"LGALS1"
"DPEP1"	9.72350898614845e-96	0.644941221475041	0.43	0.159	2.27296746060206e-91	"0"	"DPEP1"
"C5orf46"	2.68362622070737e-95	0.549183883112054	0.394	0.133	6.27324465352554e-91	"0"	"C5orf46"
"COMP"	4.95553105991722e-95	1.08563341629894	0.658	0.356	1.15840494056625e-90	"0"	"COMP"
"FBLN5"	7.0103666691436e-95	-1.17120462770414	0.371	0.61	1.63874331257901e-90	"0"	"FBLN5"
"MYL6"	2.91924018656255e-93	0.470270418989514	1	0.993	6.82401586010861e-89	"0"	"MYL6"
"XRCC4"	1.34307399717535e-92	0.447645591978473	0.31	0.09	3.1395697757971e-88	"0"	"XRCC4"
"CDC42EP3"	4.94245114746977e-92	0.535026545024544	0.597	0.293	1.15534738023253e-87	"0"	"CDC42EP3"
"VSNL1"	8.73524304998227e-92	0.379623861737925	0.327	0.098	2.04195041536386e-87	"0"	"VSNL1"
"FN1"	9.29040036446763e-92	0.442612769373989	0.994	0.844	2.17172398919795e-87	"0"	"FN1"
"TGFB1I1"	4.57094786677061e-91	0.578529667151534	0.776	0.498	1.0685047733363e-86	"0"	"TGFB1I1"
"CNN2"	7.84952355204732e-90	0.590040741039887	0.834	0.576	1.83490462552658e-85	"0"	"CNN2"
"CALM2"	1.31604382484134e-89	0.425053845368318	0.997	0.989	3.07638404494912e-85	"0"	"CALM2"
"NFIA"	1.5178588456312e-89	-0.838290815717365	0.21	0.502	3.54814683754749e-85	"0"	"NFIA"
"ALDH1B1"	2.1395974532352e-89	0.512171381029445	0.411	0.16	5.0015230066826e-85	"0"	"ALDH1B1"
"MGP"	5.52136616057276e-89	-1.32837999712736	0.982	0.973	1.29067455369549e-84	"0"	"MGP"
"ABCA8"	2.46806324348208e-87	-1.1525860753675	0.112	0.4	5.7693446379637e-83	"0"	"ABCA8"
"PKM"	5.82366622988503e-86	0.538010349733156	0.952	0.795	1.36134021789793e-81	"0"	"PKM"
"CDH11"	7.14574771297764e-86	0.586074361926093	0.86	0.609	1.67038998538565e-81	"0"	"CDH11"
"FKBP5"	6.16153015844079e-85	-0.742849642774316	0.263	0.554	1.44031928983712e-80	"0"	"FKBP5"
"COL12A1"	1.3189836942584e-84	0.590080567715535	0.86	0.558	3.08325628369844e-80	"0"	"COL12A1"
"SEPP1"	2.14980547084734e-84	-1.27724153075777	0.618	0.758	5.02538526865273e-80	"0"	"SEPP1"
"PERP"	9.24594968003881e-84	0.643959949510876	0.71	0.441	2.16133319720587e-79	"0"	"PERP"
"TGFBI"	8.86350801662293e-83	0.718275904088459	0.654	0.368	2.07193363396578e-78	"0"	"TGFBI"
"PDLIM7"	1.78263974872002e-82	0.599284873229232	0.816	0.588	4.16709867660792e-78	"0"	"PDLIM7"
"LBH"	1.09456653841979e-80	0.649646362961343	0.662	0.384	2.5586587402101e-76	"0"	"LBH"
"TMSB10"	2.09214295796087e-80	0.351215619394961	1	0.999	4.89059337852933e-76	"0"	"TMSB10"
"MXRA8"	2.25672130396945e-80	0.590197200924024	0.925	0.788	5.275311720159e-76	"0"	"MXRA8"
"GPX3"	1.00130351011578e-79	-1.45819682369268	0.175	0.439	2.34064708524664e-75	"0"	"GPX3"
"FNDC1"	4.2965153097375e-79	0.536481811922519	0.656	0.35	1.00435341880424e-74	"0"	"FNDC1"
"DSTN"	1.36937177947746e-78	0.438612038460864	0.98	0.945	3.20104347170651e-74	"0"	"DSTN"
"SPARCL1"	1.77362696579052e-77	-1.00425009790152	0.811	0.903	4.14603039523192e-73	"0"	"SPARCL1"
"MFAP5"	3.02046879638945e-77	0.518090894965894	0.738	0.41	7.06064785843997e-73	"0"	"MFAP5"
"LEF1"	6.29874303293702e-77	0.379146770451346	0.422	0.171	1.47239417137936e-72	"0"	"LEF1"
"CALD1"	1.03670453100736e-76	0.456392956642691	0.999	0.994	2.4234005116828e-72	"0"	"CALD1"
"MYLK"	1.8014489709353e-76	0.765181248646027	0.727	0.469	4.21106711445837e-72	"0"	"MYLK"
"PLAU"	4.08395444396763e-76	0.652731785595172	0.727	0.444	9.54665190821873e-72	"0"	"PLAU"
"ITGBL1"	1.19949831448478e-74	0.555316486060368	0.708	0.426	2.80394725993961e-70	"0"	"ITGBL1"
"SDC2"	1.87693894043865e-74	0.563753846964334	0.849	0.644	4.3875324671694e-70	"0"	"SDC2"
"CTSK"	5.94267670183779e-74	0.579869062405636	0.951	0.822	1.3891601058216e-69	"0"	"CTSK"
"WNT2"	3.20192638970039e-73	0.446930362677067	0.375	0.15	7.48482312856363e-69	"0"	"WNT2"
"PDLIM5"	9.18171047403233e-73	0.503591105620935	0.813	0.554	2.1463166404098e-68	"0"	"PDLIM5"
"PRSS23"	1.20661753853273e-72	0.652761912949142	0.875	0.667	2.82058915807411e-68	"0"	"PRSS23"
"MARCKS"	2.36807887128492e-72	0.499588078050935	0.915	0.719	5.53562116951564e-68	"0"	"MARCKS"
"LINC00152"	2.83723354306195e-72	0.429067607553058	0.825	0.576	6.63231713026161e-68	"0"	"LINC00152"
"GLUL"	1.01548859432238e-71	-0.847491189676703	0.661	0.8	2.37380613808799e-67	"0"	"GLUL"
"FXYD1"	1.22098452015071e-71	-0.923002139458179	0.269	0.516	2.85417341430431e-67	"0"	"FXYD1"
"TPM4"	8.0108474292166e-71	0.442383194621984	0.964	0.829	1.87261569505367e-66	"0"	"TPM4"
"HCFC1R1"	8.76701037739227e-71	0.468944717524459	0.906	0.709	2.04937634581922e-66	"0"	"HCFC1R1"
"CXCL12"	1.65648091018742e-70	-1.17287037097779	0.345	0.585	3.87218977565412e-66	"0"	"CXCL12"
"CTSC"	1.16376001708789e-69	-1.10941483316047	0.538	0.711	2.72040541594464e-65	"0"	"CTSC"
"ARL4C"	2.49020235527336e-69	0.458211360633436	0.584	0.306	5.82109702568701e-65	"0"	"ARL4C"
"GPC3"	3.4447104474715e-69	-1.04004270398345	0.141	0.392	8.05235514200937e-65	"0"	"GPC3"
"GPC1"	1.13956352766416e-68	0.496974629220726	0.548	0.289	2.66384370226775e-64	"0"	"GPC1"
"GSN"	3.27706377390121e-68	-1.48699467225525	0.943	0.953	7.66046427787146e-64	"0"	"GSN"
"IFITM3"	9.70522350759474e-68	-0.356069716281948	1	0.999	2.26869304713535e-63	"0"	"IFITM3"
"EDIL3"	2.35537712274007e-67	0.409266788109139	0.621	0.335	5.50592956211718e-63	"0"	"EDIL3"
"DIO2"	4.06636073180327e-67	0.682567781364546	0.493	0.247	9.50552484666332e-63	"0"	"DIO2"
"SYTL2"	1.0014697590352e-64	0.431715231239393	0.523	0.272	2.34103570872068e-60	"0"	"SYTL2"
"AEBP1"	2.8861175336997e-64	0.378083578488246	0.989	0.906	6.74658834677643e-60	"0"	"AEBP1"
"ACTG2"	2.12717508991435e-63	0.89315839878584	0.282	0.101	4.97248449018378e-59	"0"	"ACTG2"
"IGF1"	1.23841685973393e-62	-1.25164728603372	0.204	0.439	2.89492325131404e-58	"0"	"IGF1"
"LAMP5"	1.39908951862847e-62	0.551985569256723	0.517	0.268	3.2705116587459e-58	"0"	"LAMP5"
"IFITM1"	2.91201104239501e-62	-0.737610427438625	0.519	0.696	6.80711701270257e-58	"0"	"IFITM1"
"TFPI"	5.79843247281678e-62	-0.755055017905271	0.425	0.61	1.35544157484565e-57	"0"	"TFPI"
"GLRB"	1.46853561706755e-61	0.274370782375129	0.286	0.1	3.43284885845712e-57	"0"	"GLRB"
"DCBLD1"	1.85389255072876e-61	0.354156453462887	0.434	0.203	4.33365922658354e-57	"0"	"DCBLD1"
"NTM"	4.94761601925357e-61	0.43329359797663	0.642	0.371	1.15655472066071e-56	"0"	"NTM"
"GADD45B"	5.23155364561336e-61	0.685944383722315	0.835	0.632	1.22292798019858e-56	"0"	"GADD45B"
"PTN"	9.07302526684388e-61	-1.21731695564564	0.21	0.44	2.12091038637743e-56	"0"	"PTN"
"MICU1"	3.86226861363421e-60	0.373231212710765	0.52	0.281	9.02843911123132e-56	"0"	"MICU1"
"FAM63B"	1.19539679552444e-59	0.451982957380023	0.572	0.338	2.79435954921793e-55	"0"	"FAM63B"
"FZD1"	1.39459067592059e-59	0.448697618242587	0.583	0.33	3.25999516403198e-55	"0"	"FZD1"
"PALLD"	1.54791303611106e-59	0.519633037341991	0.934	0.78	3.61840151321322e-55	"0"	"PALLD"
"SEMA3C"	5.18743553790371e-59	0.512896668908912	0.59	0.337	1.21261493134037e-54	"0"	"SEMA3C"
"BGN"	9.92686133307523e-59	0.380518420195712	0.997	0.932	2.32050310521967e-54	"0"	"BGN"
"THUMPD2"	1.38711421044539e-58	0.353882370805573	0.35	0.148	3.24251817833714e-54	"0"	"THUMPD2"
"ITM2A"	2.99349149375047e-58	-0.798820683796625	0.146	0.367	6.99758571579109e-54	"0"	"ITM2A"
"SERPING1"	5.52785417005442e-58	-0.526327952641781	0.969	0.976	1.29219119079192e-53	"0"	"SERPING1"
"SLC12A8"	8.49461409743361e-58	0.331596910763389	0.377	0.166	1.98570099141608e-53	"0"	"SLC12A8"
"ZBTB16"	1.1038753313877e-57	-0.596350670509496	0.131	0.359	2.58041897465189e-53	"0"	"ZBTB16"
"MGST1"	2.80182797415785e-57	-0.760111274879237	0.1	0.32	6.5495530723914e-53	"0"	"MGST1"
"RBP4"	2.84828635068425e-57	0.430637089502541	0.256	0.09	6.6581541733595e-53	"0"	"RBP4"
"DDIT4"	1.24635264718671e-56	0.902392849268459	0.874	0.705	2.91347394806366e-52	"0"	"DDIT4"
"TUBB"	1.66039092403371e-56	0.469326605675192	0.944	0.844	3.88132982402121e-52	"0"	"TUBB"
"PDGFRA"	1.67025155784452e-56	-0.684439437391917	0.497	0.668	3.90438004161734e-52	"0"	"PDGFRA"
"APOE"	4.70524992953964e-56	-1.77960612143897	0.655	0.717	1.09989922352919e-51	"0"	"APOE"
"PLN"	9.59867648090491e-56	0.388421204267706	0.327	0.136	2.24378661417633e-51	"0"	"PLN"
"SLC44A1"	1.27584335414396e-55	0.469207343344628	0.798	0.592	2.98241142464693e-51	"0"	"SLC44A1"
"LUM"	2.42435845436397e-55	0.525397494968376	1	0.996	5.66718032292122e-51	"0"	"LUM"
"PTGDS"	5.39597273330936e-55	-2.1449130139723	0.584	0.687	1.2613625861384e-50	"0"	"PTGDS"
"NFIB"	9.39354935971758e-55	-0.701891075111657	0.352	0.546	2.19583609832758e-50	"0"	"NFIB"
"FLNA"	1.12445206613889e-54	0.477737940929202	0.918	0.748	2.62851914980626e-50	"0"	"FLNA"
"GAPDH"	3.22896851043533e-54	0.34994278175263	0.997	0.977	7.54803678999363e-50	"0"	"GAPDH"
"ACTN1"	9.63428527605439e-54	0.442835374631594	0.865	0.685	2.25211052613048e-49	"0"	"ACTN1"
"RPS27L"	1.19098815258724e-53	0.381260918221831	0.993	0.943	2.78405390548793e-49	"0"	"RPS27L"
"NTRK2"	1.44124326066224e-53	-0.621289751001394	0.07	0.277	3.36905024612405e-49	"0"	"NTRK2"
"COLEC11"	3.22858012976493e-53	-1.03420392098787	0.087	0.292	7.5471289113385e-49	"0"	"COLEC11"
"PPAPDC1A"	4.01977708660614e-53	0.313596129361556	0.5	0.251	9.39663091765051e-49	"0"	"PPAPDC1A"
"NRP2"	4.24145266145225e-52	0.348975943933418	0.481	0.251	9.91481974141078e-48	"0"	"NRP2"
"OAF"	1.13974028108397e-51	-0.551457441781192	0.202	0.419	2.66425688106189e-47	"0"	"OAF"
"IL32"	1.19566054388042e-51	0.419850098283992	0.929	0.759	2.79497608737488e-47	"0"	"IL32"
"IGFBP5"	2.2562690236385e-51	0.647868114647598	0.917	0.745	5.27425446965736e-47	"0"	"IGFBP5"
"SVEP1"	2.50183748731849e-51	-0.67413616874152	0.149	0.36	5.8482953103557e-47	"0"	"SVEP1"
"PRSS1"	2.68326432356492e-51	-1.66205231613692	0.183	0.397	6.27239868276536e-47	"0"	"PRSS1"
"CFH"	6.55400602821938e-51	-0.800813825652287	0.677	0.764	1.53206444915656e-46	"0"	"CFH"
"METTL7A"	2.81867147741613e-50	-0.638266679771377	0.307	0.507	6.58892644560794e-46	"0"	"METTL7A"
"VCAN"	4.84401657012158e-50	0.5143758429693	0.968	0.828	1.13233731343162e-45	"0"	"VCAN"
"DPT"	1.23476484645558e-49	-1.56886401275924	0.327	0.51	2.88638630507456e-45	"0"	"DPT"
"CAPZB"	1.5254612287853e-49	0.347509809718306	0.943	0.826	3.56591816840851e-45	"0"	"CAPZB"
"RUNX2"	1.71431208071314e-49	0.350613574425137	0.516	0.283	4.00737591987503e-45	"0"	"RUNX2"
"C10orf10"	2.73737084204757e-49	0.819140061554379	0.675	0.473	6.39887808037039e-45	"0"	"C10orf10"
"OGN"	3.82364458489829e-49	-0.82969623001769	0.255	0.447	8.93815158165823e-45	"0"	"OGN"
"ATP1A1"	4.01560439055344e-49	-0.574778216401577	0.551	0.687	9.38687682335772e-45	"0"	"ATP1A1"
"ISM1"	8.85686018591397e-49	0.346778969728528	0.348	0.159	2.07037963705925e-44	"0"	"ISM1"
"C9orf3"	1.30564848308457e-48	0.371548125257174	0.68	0.45	3.05208389405849e-44	"0"	"C9orf3"
"CTGF"	3.51248318669759e-48	0.40562601288503	0.965	0.864	8.21078069722428e-44	"0"	"CTGF"
"TNFAIP6"	3.80721669882087e-48	0.437597019675984	0.562	0.334	8.89974975516365e-44	"0"	"TNFAIP6"
"TUBA1A"	3.9083492085063e-48	0.471497818484384	0.894	0.739	9.13615710980432e-44	"0"	"TUBA1A"
"MFAP2"	4.48449398391942e-48	0.337558197609358	0.825	0.562	1.048295313681e-43	"0"	"MFAP2"
"UNC5B"	9.96328804902747e-48	0.359391884807915	0.481	0.267	2.32901821434066e-43	"0"	"UNC5B"
"CMTM3"	2.06927889268986e-47	0.348075141601711	0.702	0.472	4.83714633955181e-43	"0"	"CMTM3"
"SAMHD1"	2.38903574295177e-47	-0.571286895460897	0.152	0.355	5.58460995272406e-43	"0"	"SAMHD1"
"IGFBP4"	6.63889261458193e-47	-0.708125454759971	0.943	0.954	1.55190753758467e-42	"0"	"IGFBP4"
"CPE"	6.83127464698629e-47	0.40815533267797	0.882	0.72	1.59687876147952e-42	"0"	"CPE"
"FOXO3"	1.15848417314976e-46	-0.560013910156685	0.473	0.633	2.70807260315487e-42	"0"	"FOXO3"
"CTSB"	1.2165481727731e-46	0.407407190461694	0.921	0.767	2.84380300867441e-42	"0"	"CTSB"
"SERPINH1"	1.24289634181262e-46	0.299701498754926	0.957	0.81	2.90539448862118e-42	"0"	"SERPINH1"
"RARRES2"	1.66993834975341e-46	0.304648006715388	0.986	0.959	3.90364788638356e-42	"0"	"RARRES2"
"RAB31"	1.69102603364157e-46	0.362631716152606	0.836	0.638	3.95294245624053e-42	"0"	"RAB31"
"MCL1"	1.82510932437087e-46	-0.657215724103236	0.736	0.78	4.26637555664935e-42	"0"	"MCL1"
"SMCO4"	2.44804762334701e-46	0.347465821999295	0.517	0.301	5.72255612433598e-42	"0"	"SMCO4"
"PDLIM2"	4.00265293433723e-46	0.366458911746742	0.847	0.649	9.35660149930671e-42	"0"	"PDLIM2"
"LRRC15"	1.00407747567407e-45	0.30226269847856	0.352	0.162	2.3471315071357e-41	"0"	"LRRC15"
"CSRP1"	2.94734031167304e-45	0.458632972363806	0.767	0.58	6.8897027125669e-41	"0"	"CSRP1"
"POSTN"	5.15824292174806e-45	0.231168768194744	0.84	0.551	1.20579086538783e-40	"0"	"POSTN"
"PCDH7"	7.3575438485008e-45	0.331991525400839	0.538	0.314	1.71989945002555e-40	"0"	"PCDH7"
"FAM118A"	1.30073425433283e-44	0.385086080749773	0.58	0.353	3.04059639292841e-40	"0"	"FAM118A"
"IER2"	1.88455988042612e-44	0.952326024682717	0.74	0.586	4.40534717648409e-40	"0"	"IER2"
"CALU"	2.66264078107362e-44	0.349250845512033	0.894	0.72	6.2241890898377e-40	"0"	"CALU"
"DPYSL3"	3.34071249025231e-44	0.348095880440384	0.736	0.496	7.80924951721381e-40	"0"	"DPYSL3"
"SULF1"	4.9055934472179e-44	0.47108038667012	0.792	0.566	1.14673152422166e-39	"0"	"SULF1"
"SERPINF1"	6.50033606923381e-44	-0.635037206279205	0.956	0.966	1.51951855954409e-39	"0"	"SERPINF1"
"CTRB1"	9.19425706047878e-44	-1.15007194237942	0.129	0.314	2.14924953045752e-39	"0"	"CTRB1"
"RARRES1"	1.33286293775617e-43	-1.19777060107378	0.393	0.546	3.11570040329882e-39	"0"	"RARRES1"
"CFD"	1.55058524357676e-43	-3.17079774613811	0.349	0.494	3.62464806538503e-39	"0"	"CFD"
"FBXO32"	1.80462483908354e-43	0.433396666917959	0.717	0.491	4.21849102384169e-39	"0"	"FBXO32"
"RPS4Y1"	4.30142128674994e-43	0.471268897269952	0.716	0.501	1.00550023999067e-38	"0"	"RPS4Y1"
"HSPB6"	4.95138674748015e-43	-0.747190871646885	0.267	0.437	1.15743616609096e-38	"0"	"HSPB6"
"CTRB2"	8.77495593451359e-43	-1.14404600761919	0.281	0.446	2.0512336992519e-38	"0"	"CTRB2"
"MGST3"	9.20528686542536e-43	0.319808663296654	0.936	0.859	2.15182785766183e-38	"0"	"MGST3"
"CTRC"	1.46397730097547e-42	-0.951773908381391	0.106	0.287	3.42219333876026e-38	"0"	"CTRC"
"MDK"	1.9278198628364e-42	0.423512085658984	0.93	0.8	4.50647171136636e-38	"0"	"MDK"
"GALNT1"	8.22572881901683e-42	0.460901288466838	0.551	0.363	1.92284636873337e-37	"0"	"GALNT1"
"FBLN1"	8.37861350634914e-42	-0.778113257144899	0.96	0.955	1.95858469324418e-37	"0"	"FBLN1"
"APLP2"	1.15821944126501e-41	-0.534268053310343	0.39	0.544	2.70745376590109e-37	"0"	"APLP2"
"RHOB"	1.75445954390318e-41	-0.763027253910885	0.434	0.586	4.10122462982808e-37	"0"	"RHOB"
"LOXL2"	2.01321486724275e-41	0.300874922813757	0.486	0.266	4.70609107366666e-37	"0"	"LOXL2"
"CTNNB1"	4.70341625205717e-41	0.388836665131856	0.799	0.602	1.09947058308088e-36	"0"	"CTNNB1"
"HTRA1"	6.60127731806957e-41	0.324647842292811	0.94	0.838	1.54311458587194e-36	"0"	"HTRA1"
"SPATS2L"	9.17773028914197e-41	0.349548877830449	0.916	0.779	2.14538623238983e-36	"0"	"SPATS2L"
"ENPP1"	1.51364561325447e-40	0.319992413466203	0.302	0.14	3.53829798554365e-36	"0"	"ENPP1"
"MYH9"	3.35280955051006e-40	0.351042325045066	0.917	0.739	7.83752760527231e-36	"0"	"MYH9"
"ABI3BP"	4.16144850602518e-40	-0.494300615475004	0.123	0.298	9.72780202768447e-36	"0"	"ABI3BP"
"CST3"	5.47083294034708e-40	-0.464143049104721	0.996	0.996	1.27886190813553e-35	"0"	"CST3"
"NREP"	6.08241822145516e-40	0.34578354511969	0.623	0.406	1.42182608344736e-35	"0"	"NREP"
"PTS"	1.596703101033e-39	0.321776746466905	0.592	0.38	3.73245316897473e-35	"0"	"PTS"
"CADM1"	1.65929841108456e-39	0.318292153066967	0.327	0.159	3.87877596575126e-35	"0"	"CADM1"
"MFAP4"	2.05593782923461e-39	-0.915817212906489	0.776	0.79	4.80596026961881e-35	"0"	"MFAP4"
"SERTAD4-AS1"	3.24174492381464e-39	0.256743658087823	0.287	0.13	7.57790293390911e-35	"0"	"SERTAD4-AS1"
"HOXB2"	3.37665819278243e-39	0.317134506298436	0.52	0.317	7.89327619144822e-35	"0"	"HOXB2"
"KCNS3"	3.80908499741534e-39	0.220002330709176	0.322	0.151	8.9041170899581e-35	"0"	"KCNS3"
"IL6ST"	4.38768381979297e-39	-0.529779804837612	0.463	0.599	1.02566496971481e-34	"0"	"IL6ST"
"ID2"	6.44384630408542e-39	0.423313249694913	0.636	0.428	1.50631351204301e-34	"0"	"ID2"
"MIR4435-1HG"	7.32747819759193e-39	0.334752920112432	0.683	0.476	1.71287130346909e-34	"0"	"MIR4435-1HG"
"MSRB3"	9.93736405496351e-39	0.336664257033547	0.608	0.412	2.32295822148827e-34	"0"	"MSRB3"
"CPA1"	1.12145412146043e-38	-1.11113907436508	0.102	0.271	2.62151115432591e-34	"0"	"CPA1"
"ANKH"	1.80883358499874e-38	0.414708310373701	0.612	0.418	4.22832938829304e-34	"0"	"ANKH"
"PLS3"	2.02451746343027e-38	0.353752168163586	0.76	0.578	4.73251202251461e-34	"0"	"PLS3"
"ERAP2"	2.46708558145437e-38	0.232683258252768	0.334	0.164	5.76705925520773e-34	"0"	"ERAP2"
"RPL36"	2.9659990216938e-38	0.222245747202297	0.999	0.999	6.93331931311144e-34	"0"	"RPL36"
"SEPT11"	3.0885861096309e-38	0.373142603478905	0.877	0.722	7.21987888987319e-34	"0"	"SEPT11"
"INS"	4.2352538831566e-38	0.0539321662947971	0.983	0.909	9.90032947726687e-34	"0"	"INS"
"MRVI1"	4.55160350433073e-38	0.245037150394436	0.325	0.158	1.06398283517235e-33	"0"	"MRVI1"
"COL1A2"	6.07023159820933e-38	0.231737115752543	1	0.987	1.41897733839741e-33	"0"	"COL1A2"
"VMP1"	1.09265010279877e-37	0.363822303711124	0.977	0.895	2.55417888030241e-33	"0"	"VMP1"
"EPDR1"	1.21400642683116e-37	0.291617069398515	0.447	0.257	2.83786142336053e-33	"0"	"EPDR1"
"NPC2"	3.14597759224324e-37	-0.415541484721532	0.905	0.911	7.35403721962779e-33	"0"	"NPC2"
"F13A1"	3.47744748503243e-37	0.262524708786942	0.315	0.151	8.1288812410118e-33	"0"	"F13A1"
"SCN7A"	4.80480118000008e-37	-0.539716647850847	0.102	0.269	1.12317032383682e-32	"0"	"SCN7A"
"S100A13"	6.483744356736e-37	-0.486720255004112	0.823	0.857	1.51564008083061e-32	"0"	"S100A13"
"ENG"	7.33665818064795e-37	-0.578407630807544	0.406	0.566	1.71501721630826e-32	"0"	"ENG"
"NKD2"	7.3969151128929e-37	0.298848390559719	0.403	0.221	1.72910287678985e-32	"0"	"NKD2"
"P4HB"	7.74530273427747e-37	0.303170814670758	0.915	0.787	1.8105419671647e-32	"0"	"P4HB"
"LPP"	7.85075606069833e-37	0.411085678470876	0.776	0.602	1.83519273674884e-32	"0"	"LPP"
