"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0031214"	"GO:0031214"	"biomineral tissue development"	"10/141"	"163/18866"	4.10825113591333e-07	7.11452432007579e-05	5.47427643621392e-05	"MGP/ASPN/GAS6/OMD/IGF1/GPC3/GPNMB/TMEM119/COMP/PTN"	10
"GO:0110148"	"GO:0110148"	"biomineralization"	"10/141"	"163/18866"	4.10825113591333e-07	7.11452432007579e-05	5.47427643621392e-05	"MGP/ASPN/GAS6/OMD/IGF1/GPC3/GPNMB/TMEM119/COMP/PTN"	10
"GO:0009612"	"GO:0009612"	"response to mechanical stimulus"	"11/141"	"209/18866"	4.95854903117825e-07	8.1099824154382e-05	6.24023246496818e-05	"DCN/TXNIP/GADD45A/CXCL12/JUN/FOS/SERPINE2/BTG2/ENG/PTN/FOSB"	11
"GO:0070371"	"GO:0070371"	"ERK1 and ERK2 cascade"	"13/141"	"325/18866"	1.01379160529805e-06	0.000157084341368288	0.000120868672277086	"FBLN1/GAS6/ZFP36L2/IGF1/JUN/GPNMB/NDRG2/SPRY1/DUSP1/APOE/MYC/PLA2G2A/CCL19"	13
"GO:1901342"	"GO:1901342"	"regulation of vasculature development"	"15/141"	"444/18866"	1.21359887313614e-06	0.000175060524489586	0.00013470046077717	"DCN/SERPINF1/C3/SFRP2/SMOC2/FBLN5/CYP1B1/GADD45A/GLUL/EGR1/GPNMB/HSPB6/THBS4/ENG/PTN"	15
"GO:0090090"	"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	"10/141"	"184/18866"	1.24873336082924e-06	0.000175060524489586	0.00013470046077717	"SFRP4/SFRP2/FRZB/FOXO3/GPC3/EGR1/RBMS3/IGFBP4/JADE1/APOE"	10
"GO:0001867"	"GO:0001867"	"complement activation, lectin pathway"	"4/141"	"12/18866"	1.41264229797296e-06	0.000180818214140539	0.000139130719690518	"MFAP4/SERPING1/COLEC11/A2M"	4
"GO:0042340"	"GO:0042340"	"keratan sulfate catabolic process"	"4/141"	"12/18866"	1.41264229797296e-06	0.000180818214140539	0.000139130719690518	"PRELP/OGN/LUM/OMD"	4
"GO:0050673"	"GO:0050673"	"epithelial cell proliferation"	"15/141"	"453/18866"	1.55633037891343e-06	0.00019090985981338	0.000146895744536039	"SERPINF1/SFRP2/ZFP36/CXCL12/NFIB/IGF1/JUN/GLUL/GPC3/IGFBP4/APOE/THBS4/MYC/IGFBP3/PTN"	15
"GO:0042493"	"GO:0042493"	"response to drug"	"14/141"	"397/18866"	1.70260414226826e-06	0.00020049866379351	0.00015427385743837	"APOD/CST3/TXNIP/SFRP2/GAS6/FOXO3/FOS/ADIRF/MYC/SEMA3C/PPP1R14A/ENG/PTN/FOSB"	14
"GO:0006979"	"GO:0006979"	"response to oxidative stress"	"15/141"	"458/18866"	1.78222117968829e-06	0.000201802275115474	0.000155276922214138	"APOD/CST3/TXNIP/INS/FOXO3/FBLN5/CYP1B1/JUN/SOD3/ARL6IP5/GPX3/FOS/DUSP1/APOE/CCL19"	15
"GO:0045765"	"GO:0045765"	"regulation of angiogenesis"	"14/141"	"403/18866"	2.02905661818944e-06	0.00021370930177547	0.000164438793414192	"DCN/SERPINF1/C3/SFRP2/SMOC2/FBLN5/CYP1B1/GADD45A/GLUL/GPNMB/HSPB6/THBS4/ENG/PTN"	14
"GO:0048545"	"GO:0048545"	"response to steroid hormone"	"13/141"	"346/18866"	2.03256129406018e-06	0.00021370930177547	0.000164438793414192	"SERPINF1/TXNIP/IGFBP7/ZFP36L2/FOXO3/ZFP36/FOS/TCF21/TFPI/DUSP1/ENG/PTN/FOSB"	13
"GO:1900047"	"GO:1900047"	"negative regulation of hemostasis"	"6/141"	"51/18866"	2.13903031969068e-06	0.000217148457281703	0.000167085054372935	"SERPING1/CD9/TFPI/COMP/SERPINE2/APOE"	6
"GO:0030449"	"GO:0030449"	"regulation of complement activation"	"8/141"	"115/18866"	2.40652102252661e-06	0.000236159929677278	0.00018171344703429	"C7/C3/C1S/C1R/SERPING1/CLU/CFH/A2M"	8
"GO:0001503"	"GO:0001503"	"ossification"	"14/141"	"412/18866"	2.62400299133482e-06	0.000249195638919023	0.00019174378395085	"MGP/SFRP2/ASPN/OMD/IGF1/ZBTB16/GPC3/GPNMB/CEBPD/TMEM119/COMP/JUNB/IGFBP3/PTN"	14
"GO:0007178"	"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"	"13/141"	"359/18866"	3.04837447918434e-06	0.000280450452084959	0.000215792824973839	"SFRP4/SFRP2/ASPN/UBC/JUN/GPC3/EGR1/FOS/SPRY1/LTBP4/COMP/CITED2/ENG"	13
"GO:0001558"	"GO:0001558"	"regulation of cell growth"	"14/141"	"420/18866"	3.27872494594731e-06	0.000290917839604071	0.000223846964683911	"IGFBP7/SFRP2/INS/FRZB/FBLN5/CXCL12/IGF1/IGFBP4/LTBP4/JADE1/SERPINE2/APOE/SEMA3C/IGFBP3"	14
"GO:0030199"	"GO:0030199"	"collagen fibril organization"	"6/141"	"55/18866"	3.35978483238397e-06	0.000290917839604071	0.000223846964683911	"SFRP2/LUM/CYP1B1/COL14A1/DPT/COMP"	6
"GO:0044273"	"GO:0044273"	"sulfur compound catabolic process"	"6/141"	"56/18866"	3.73996952275221e-06	0.000308356005440653	0.000237264775353363	"DCN/PRELP/OGN/LUM/OMD/GGT5"	6
"GO:0090287"	"GO:0090287"	"regulation of cellular response to growth factor stimulus"	"12/141"	"310/18866"	3.77065767522538e-06	0.000308356005440653	0.000237264775353363	"DCN/SFRP4/SFRP2/SMOC2/ASPN/UBC/GPC3/TMEM204/SPRY1/LTBP4/CITED2/ENG"	12
"GO:0031960"	"GO:0031960"	"response to corticosteroid"	"9/141"	"164/18866"	3.99507371730268e-06	0.000317878297938894	0.000244591710942685	"SERPINF1/IGFBP7/ZFP36L2/FOXO3/ZFP36/FOS/DUSP1/ENG/FOSB"	9
"GO:0061448"	"GO:0061448"	"connective tissue development"	"11/141"	"262/18866"	4.49775781209293e-06	0.000348457868389516	0.000268121185917562	"MGP/SFRP2/LUM/FRZB/EFEMP1/NFIB/ZBTB16/EGR1/MATN3/COMP/ARID5B"	11
"GO:0006959"	"GO:0006959"	"humoral immune response"	"13/141"	"377/18866"	5.19101672594219e-06	0.000391855211312149	0.000301513306186979	"C7/C3/C1S/C1R/MFAP4/SERPING1/CLU/CFD/CFH/CXCL14/COLEC11/A2M/PLA2G2A"	13
"GO:0030178"	"GO:0030178"	"negative regulation of Wnt signaling pathway"	"10/141"	"219/18866"	5.94492887351366e-06	0.000437546765090605	0.000336670708836879	"SFRP4/SFRP2/FRZB/FOXO3/GPC3/EGR1/RBMS3/IGFBP4/JADE1/APOE"	10
"GO:0006027"	"GO:0006027"	"glycosaminoglycan catabolic process"	"6/141"	"61/18866"	6.20289915016572e-06	0.000445398417026534	0.000342712168707487	"DCN/PRELP/OGN/LUM/OMD/GPC3"	6
"GO:0006957"	"GO:0006957"	"complement activation, alternative pathway"	"4/141"	"17/18866"	6.59743420813558e-06	0.000462448721636932	0.000355831539245809	"C7/C3/CFD/CFH"	4
"GO:0070167"	"GO:0070167"	"regulation of biomineral tissue development"	"7/141"	"95/18866"	7.16402117712703e-06	0.000479338144215045	0.000368827118975535	"MGP/ASPN/GAS6/OMD/TMEM119/COMP/PTN"	7
"GO:0110149"	"GO:0110149"	"regulation of biomineralization"	"7/141"	"95/18866"	7.16402117712703e-06	0.000479338144215045	0.000368827118975535	"MGP/ASPN/GAS6/OMD/TMEM119/COMP/PTN"	7
"GO:0002920"	"GO:0002920"	"regulation of humoral immune response"	"8/141"	"134/18866"	7.5266790907579e-06	0.000492412072070917	0.000378886863235345	"C7/C3/C1S/C1R/SERPING1/CLU/CFH/A2M"	8
"GO:0050678"	"GO:0050678"	"regulation of epithelial cell proliferation"	"13/141"	"395/18866"	8.57281097456751e-06	0.000548659902372321	0.00042216680131051	"SERPINF1/SFRP2/ZFP36/CXCL12/NFIB/IGF1/JUN/GLUL/GPC3/APOE/THBS4/MYC/PTN"	13
"GO:0006026"	"GO:0006026"	"aminoglycan catabolic process"	"6/141"	"67/18866"	1.07463024888551e-05	0.000673130096323181	0.000517940491736086	"DCN/PRELP/OGN/LUM/OMD/GPC3"	6
"GO:0045444"	"GO:0045444"	"fat cell differentiation"	"10/141"	"235/18866"	1.10335435530659e-05	0.000676724004588039	0.000520705827328897	"SFRP2/INS/FRZB/ZFP36L2/ZFP36/ZBTB16/CEBPD/ARID5B/ADIRF/C1QTNF3"	10
"GO:0051384"	"GO:0051384"	"response to glucocorticoid"	"8/141"	"147/18866"	1.48354021934523e-05	0.000891335184847418	0.000685838571864861	"SERPINF1/IGFBP7/ZFP36L2/FOXO3/ZFP36/FOS/DUSP1/FOSB"	8
"GO:0045600"	"GO:0045600"	"positive regulation of fat cell differentiation"	"6/141"	"72/18866"	1.63172379172192e-05	0.000960758968565865	0.000739256757849593	"SFRP2/INS/FRZB/ZFP36/ZBTB16/ADIRF"	6
"GO:0001523"	"GO:0001523"	"retinoid metabolic process"	"7/141"	"108/18866"	1.66769744876847e-05	0.000962686527289092	0.000740739919452992	"ALDH1A1/CYP1B1/ADH1B/GPC3/SCPEP1/APOE/CLPS"	7
"GO:0051216"	"GO:0051216"	"cartilage development"	"9/141"	"197/18866"	1.75547294652328e-05	0.00099386776049318	0.000764732344315404	"MGP/SFRP2/LUM/FRZB/EFEMP1/NFIB/ZBTB16/MATN3/COMP"	9
"GO:0016049"	"GO:0016049"	"cell growth"	"14/141"	"490/18866"	1.877675920594e-05	0.00102787835397857	0.000790901822712342	"IGFBP7/SFRP2/INS/FRZB/FBLN5/CXCL12/IGF1/IGFBP4/LTBP4/JADE1/SERPINE2/APOE/SEMA3C/IGFBP3"	14
"GO:0009636"	"GO:0009636"	"response to toxic substance"	"10/141"	"250/18866"	1.88537469819439e-05	0.00102787835397857	0.000790901822712342	"CST3/FBLN5/CYP1B1/MT1X/SOD3/GPX3/FOS/EPHX1/INMT/APOE"	10
"GO:1901654"	"GO:1901654"	"response to ketone"	"9/141"	"200/18866"	1.97922786545243e-05	0.0010594266974349	0.000815176720852369	"SERPINF1/TXNIP/IGFBP7/FOXO3/FOS/DUSP1/PTN/CCL19/FOSB"	9
"GO:2000027"	"GO:2000027"	"regulation of animal organ morphogenesis"	"10/141"	"254/18866"	2.16084175749015e-05	0.00113598538108054	0.000874084861300527	"SFRP2/ASPN/NFIB/GPC3/SPRY1/CITED2/MYC/SEMA3C/ENG/PTN"	10
"GO:0032102"	"GO:0032102"	"negative regulation of response to external stimulus"	"13/141"	"433/18866"	2.2624714858581e-05	0.0011685466762046	0.000899139175912582	"APOD/SERPINF1/SERPING1/INS/CD9/IGF1/TFPI/SERPINE2/DUSP1/A2M/APOE/SEMA3C/C1QTNF3"	13
"GO:0016101"	"GO:0016101"	"diterpenoid metabolic process"	"7/141"	"114/18866"	2.37115295078051e-05	0.00120356453225824	0.000926083693299393	"ALDH1A1/CYP1B1/ADH1B/GPC3/SCPEP1/APOE/CLPS"	7
"GO:0007568"	"GO:0007568"	"aging"	"11/141"	"319/18866"	2.83947185506468e-05	0.00141684832903567	0.00109019508155204	"DCN/APOD/SERPINF1/GSN/PRELP/SERPING1/FOXO3/JUN/FOS/COMP/ENG"	11
"GO:0001933"	"GO:0001933"	"negative regulation of protein phosphorylation"	"13/141"	"444/18866"	2.93667661639729e-05	0.0014409293264456	0.00110872422429596	"FBLN1/SFRP2/PEBP1/GADD45A/JUN/NDRG2/SPRY1/DUSP1/APOE/GADD45B/MYC/IGFBP3/ENG"	13
"GO:0003151"	"GO:0003151"	"outflow tract morphogenesis"	"6/141"	"80/18866"	2.98848914743287e-05	0.00144231345082662	0.0011097892399095	"SFRP2/ELN/JUN/CITED2/SEMA3C/ENG"	6
"GO:0002685"	"GO:0002685"	"regulation of leukocyte migration"	"9/141"	"212/18866"	3.13339925966107e-05	0.00146424244768924	0.00112666252410871	"APOD/GAS6/CXCL12/CD9/CXCL14/DUSP1/THBS4/PTN/CCL19"	9
"GO:0030278"	"GO:0030278"	"regulation of ossification"	"9/141"	"212/18866"	3.13339925966107e-05	0.00146424244768924	0.00112666252410871	"MGP/SFRP2/OMD/IGF1/ZBTB16/CEBPD/TMEM119/COMP/PTN"	9
"GO:0030195"	"GO:0030195"	"negative regulation of blood coagulation"	"5/141"	"50/18866"	3.51097314611236e-05	0.00161504764721169	0.00124269970566346	"SERPING1/CD9/TFPI/SERPINE2/APOE"	5
"GO:1900046"	"GO:1900046"	"regulation of hemostasis"	"6/141"	"83/18866"	3.68551626043916e-05	0.00166925536472814	0.00128440987732228	"SERPING1/CD9/TFPI/COMP/SERPINE2/APOE"	6
"GO:1902893"	"GO:1902893"	"regulation of pri-miRNA transcription by RNA polymerase II"	"5/141"	"51/18866"	3.86935033243229e-05	0.00172596475434556	0.00132804496258282	"FOXO3/NFIB/JUN/EGR1/FOS"	5
"GO:0002688"	"GO:0002688"	"regulation of leukocyte chemotaxis"	"7/141"	"124/18866"	4.07727427783691e-05	0.00176521992263998	0.00135824988326703	"GAS6/CXCL12/CXCL14/DUSP1/THBS4/PTN/CCL19"	7
"GO:0006721"	"GO:0006721"	"terpenoid metabolic process"	"7/141"	"124/18866"	4.07727427783691e-05	0.00176521992263998	0.00135824988326703	"ALDH1A1/CYP1B1/ADH1B/GPC3/SCPEP1/APOE/CLPS"	7
"GO:0002683"	"GO:0002683"	"negative regulation of immune system process"	"13/141"	"463/18866"	4.52080847817444e-05	0.0019288782840211	0.00148417694050822	"APOD/TSC22D3/SERPING1/INS/ZFP36/CXCL12/ZBTB16/GPNMB/TMEM176B/DUSP1/TMEM176A/A2M/MYC"	13
"GO:0061614"	"GO:0061614"	"pri-miRNA transcription by RNA polymerase II"	"5/141"	"53/18866"	4.67063215186408e-05	0.0019567804665659	0.00150564629721461	"FOXO3/NFIB/JUN/EGR1/FOS"	5
"GO:0072203"	"GO:0072203"	"cell proliferation involved in metanephros development"	"3/141"	"10/18866"	4.71913767412294e-05	0.0019567804665659	0.00150564629721461	"GPC3/EGR1/MYC"	3
"GO:1903018"	"GO:1903018"	"regulation of glycoprotein metabolic process"	"5/141"	"54/18866"	5.11649600363734e-05	0.00206256822973016	0.00158704477630839	"CST3/ITM2B/IGF1/ITM2A/CCL19"	5
"GO:0002576"	"GO:0002576"	"platelet degranulation"	"7/141"	"129/18866"	5.24871610774242e-05	0.00206256822973016	0.00158704477630839	"SERPING1/GAS6/CLU/CFD/CD9/IGF1/A2M"	7
"GO:0018146"	"GO:0018146"	"keratan sulfate biosynthetic process"	"4/141"	"28/18866"	5.32456472348819e-05	0.00206256822973016	0.00158704477630839	"PRELP/OGN/LUM/OMD"	4
"GO:0072376"	"GO:0072376"	"protein activation cascade"	"4/141"	"28/18866"	5.32456472348819e-05	0.00206256822973016	0.00158704477630839	"FBLN1/SERPING1/TFPI/A2M"	4
"GO:0072378"	"GO:0072378"	"blood coagulation, fibrin clot formation"	"4/141"	"28/18866"	5.32456472348819e-05	0.00206256822973016	0.00158704477630839	"FBLN1/SERPING1/TFPI/A2M"	4
"GO:0050819"	"GO:0050819"	"negative regulation of coagulation"	"5/141"	"55/18866"	5.59454775567723e-05	0.00212175443868409	0.00163258565219114	"SERPING1/CD9/TFPI/SERPINE2/APOE"	5
"GO:0031667"	"GO:0031667"	"response to nutrient levels"	"13/141"	"473/18866"	5.62149613510052e-05	0.00212175443868409	0.00163258565219114	"CST3/GSN/SFRP2/GAS6/FOXO3/ZFP36/JUN/GLUL/PDK4/APOE/PCSK1N/PTN/CLPS"	13
"GO:0050920"	"GO:0050920"	"regulation of chemotaxis"	"9/141"	"229/18866"	5.71098814579207e-05	0.00212824672167239	0.00163758114453625	"SMOC2/GAS6/CXCL12/CXCL14/DUSP1/THBS4/SEMA3C/PTN/CCL19"	9
"GO:0097048"	"GO:0097048"	"dendritic cell apoptotic process"	"3/141"	"11/18866"	6.45329212811014e-05	0.00234549284261188	0.00180474134628889	"GAS6/CXCL12/CCL19"	3
"GO:2000668"	"GO:2000668"	"regulation of dendritic cell apoptotic process"	"3/141"	"11/18866"	6.45329212811014e-05	0.00234549284261188	0.00180474134628889	"GAS6/CXCL12/CCL19"	3
"GO:0072001"	"GO:0072001"	"renal system development"	"10/141"	"292/18866"	7.0170479742756e-05	0.00251665747941469	0.0019364441131652	"DCN/SERPINF1/NFIA/ZBTB16/GPC3/EGR1/TCF21/SPRY1/ARID5B/MYC"	10
"GO:0042326"	"GO:0042326"	"negative regulation of phosphorylation"	"13/141"	"484/18866"	7.09519601873028e-05	0.00251665747941469	0.0019364441131652	"FBLN1/SFRP2/PEBP1/GADD45A/JUN/NDRG2/SPRY1/DUSP1/APOE/GADD45B/MYC/IGFBP3/ENG"	13
"GO:0045778"	"GO:0045778"	"positive regulation of ossification"	"6/141"	"94/18866"	7.43358248043529e-05	0.00260529366933351	0.00200464530048831	"SFRP2/IGF1/ZBTB16/CEBPD/TMEM119/PTN"	6
"GO:0060828"	"GO:0060828"	"regulation of canonical Wnt signaling pathway"	"10/141"	"295/18866"	7.63867971950079e-05	0.00264567918755416	0.00203571996982857	"SFRP4/SFRP2/FRZB/FOXO3/GPC3/EGR1/RBMS3/IGFBP4/JADE1/APOE"	10
"GO:0043409"	"GO:0043409"	"negative regulation of MAPK cascade"	"8/141"	"187/18866"	8.26378655147543e-05	0.00282890553576089	0.00217670363020503	"FBLN1/SFRP2/PEBP1/NDRG2/SPRY1/DUSP1/APOE/MYC"	8
"GO:0002690"	"GO:0002690"	"positive regulation of leukocyte chemotaxis"	"6/141"	"96/18866"	8.36098993802044e-05	0.00282928211236002	0.00217699338737084	"GAS6/CXCL12/CXCL14/THBS4/PTN/CCL19"	6
"GO:0006069"	"GO:0006069"	"ethanol oxidation"	"3/141"	"12/18866"	8.55730142754775e-05	0.00286280629576143	0.00220278859713909	"ALDH1A1/ADH1B/ALDH2"	3
"GO:0043687"	"GO:0043687"	"post-translational protein modification"	"11/141"	"363/18866"	9.09462524488467e-05	0.00300837940684725	0.0023147999440558	"SPARCL1/CST3/C3/IGFBP7/GAS6/ZBTB16/GPC3/IGFBP4/MATN3/APOE/IGFBP3"	11
"GO:0010038"	"GO:0010038"	"response to metal ion"	"11/141"	"366/18866"	9.78153211593059e-05	0.00319964783881107	0.00246197159222019	"SERPINF1/TXNIP/GSN/MT1X/CYBRD1/JUN/SOD3/FOS/JUNB/DUSP1/FOSB"	11
"GO:0045598"	"GO:0045598"	"regulation of fat cell differentiation"	"7/141"	"143/18866"	0.000100648266539306	0.00322425175411638	0.00248090309455751	"SFRP2/INS/FRZB/ZFP36L2/ZFP36/ZBTB16/ADIRF"	7
"GO:0070372"	"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"10/141"	"306/18866"	0.00010334694896381	0.00322425175411638	0.00248090309455751	"FBLN1/GAS6/JUN/GPNMB/NDRG2/SPRY1/DUSP1/APOE/PLA2G2A/CCL19"	10
"GO:0042339"	"GO:0042339"	"keratan sulfate metabolic process"	"4/141"	"33/18866"	0.000103373375016511	0.00322425175411638	0.00248090309455751	"PRELP/OGN/LUM/OMD"	4
"GO:0045807"	"GO:0045807"	"positive regulation of endocytosis"	"6/141"	"100/18866"	0.000104917586527401	0.00322425175411638	0.00248090309455751	"C3/SFRP4/CLU/GPC3/APOE/CCL19"	6
"GO:0006720"	"GO:0006720"	"isoprenoid metabolic process"	"7/141"	"144/18866"	0.000105138644155969	0.00322425175411638	0.00248090309455751	"ALDH1A1/CYP1B1/ADH1B/GPC3/SCPEP1/APOE/CLPS"	7
"GO:0050921"	"GO:0050921"	"positive regulation of chemotaxis"	"7/141"	"144/18866"	0.000105138644155969	0.00322425175411638	0.00248090309455751	"SMOC2/GAS6/CXCL12/CXCL14/THBS4/PTN/CCL19"	7
"GO:0043568"	"GO:0043568"	"positive regulation of insulin-like growth factor receptor signaling pathway"	"3/141"	"13/18866"	0.000110636324797345	0.00335786948663283	0.00258371536585878	"IGF1/IGFBP4/IGFBP3"	3
"GO:0034599"	"GO:0034599"	"cellular response to oxidative stress"	"10/141"	"310/18866"	0.000114969068814931	0.00345376467950159	0.00265750199881558	"CST3/INS/FOXO3/FBLN5/CYP1B1/JUN/SOD3/ARL6IP5/GPX3/FOS"	10
"GO:0071560"	"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"9/141"	"252/18866"	0.000118691110623625	0.00352956191591871	0.0027158242430839	"ASPN/UBC/ZFP36L2/JUN/FOS/SPRY1/LTBP4/CITED2/ENG"	9
"GO:0090092"	"GO:0090092"	"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	"9/141"	"254/18866"	0.000125997378061045	0.00370936281011717	0.00285417218513021	"SFRP4/SFRP2/ASPN/UBC/GPC3/SPRY1/LTBP4/CITED2/ENG"	9
"GO:0031099"	"GO:0031099"	"regeneration"	"8/141"	"201/18866"	0.00013636955753902	0.00397497007321657	0.00305854390645096	"APOD/GSN/GAS6/CXCL12/CD9/IGF1/JUN/PTN"	8
"GO:1902430"	"GO:1902430"	"negative regulation of amyloid-beta formation"	"3/141"	"14/18866"	0.000140039786669426	0.00401242615462213	0.00308736451828763	"CLU/IGF1/APOE"	3
"GO:0007179"	"GO:0007179"	"transforming growth factor beta receptor signaling pathway"	"8/141"	"202/18866"	0.00014110994796693	0.00401242615462213	0.00308736451828763	"ASPN/UBC/JUN/FOS/SPRY1/LTBP4/CITED2/ENG"	8
"GO:0071559"	"GO:0071559"	"response to transforming growth factor beta"	"9/141"	"258/18866"	0.000141743315244804	0.00401242615462213	0.00308736451828763	"ASPN/UBC/ZFP36L2/JUN/FOS/SPRY1/LTBP4/CITED2/ENG"	9
"GO:0006024"	"GO:0006024"	"glycosaminoglycan biosynthetic process"	"6/141"	"108/18866"	0.00016039904049364	0.00449728357345978	0.003460438447542	"DCN/PRELP/OGN/LUM/OMD/GPC3"	6
"GO:0071496"	"GO:0071496"	"cellular response to external stimulus"	"10/141"	"326/18866"	0.000173167123554597	0.00480947180891258	0.0037006519353475	"SFRP2/GAS6/FOXO3/GADD45A/JUN/GLUL/FOS/PDK4/ENG/PTN"	10
"GO:0032680"	"GO:0032680"	"regulation of tumor necrosis factor production"	"6/141"	"110/18866"	0.000177359762512916	0.00487987982091613	0.00375482743657448	"GAS6/CLU/ZFP36/IGF1/GPNMB/CCL19"	6
"GO:0071276"	"GO:0071276"	"cellular response to cadmium ion"	"4/141"	"38/18866"	0.000181152302896538	0.0049380775900686	0.00379960775666034	"GSN/MT1X/JUN/FOS"	4
"GO:0042982"	"GO:0042982"	"amyloid precursor protein metabolic process"	"5/141"	"71/18866"	0.000190280056761962	0.00511398992622978	0.00393496364461044	"ITM2B/CLU/IGF1/ITM2A/APOE"	5
