"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0090092"	"GO:0090092"	"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	"9/103"	"254/18866"	1.05240912352249e-05	0.000734193838541609	0.000515709623133318	"CHRDL1/THBS1/SFRP1/SFRP4/FSTL1/SKIL/CILP/LOX/SFRP2"	9
"GO:0043567"	"GO:0043567"	"regulation of insulin-like growth factor receptor signaling pathway"	"4/103"	"26/18866"	1.14201558821301e-05	0.000770998981700045	0.000541562150778209	"IGF1/IGFBP4/CILP/IGFBP6"	4
"GO:0030510"	"GO:0030510"	"regulation of BMP signaling pathway"	"6/103"	"93/18866"	1.1868519747806e-05	0.000770998981700045	0.000541562150778209	"CHRDL1/SFRP1/SFRP4/FSTL1/SKIL/SFRP2"	6
"GO:0010951"	"GO:0010951"	"negative regulation of endopeptidase activity"	"9/103"	"258/18866"	1.19241638059984e-05	0.000770998981700045	0.000541562150778209	"C3/SERPINE2/RARRES1/SERPINF1/THBS1/SERPINE1/CST3/MIR24-2/SFRP2"	9
"GO:0001667"	"GO:0001667"	"ameboidal-type cell migration"	"12/103"	"481/18866"	1.22972116446236e-05	0.000776188287378501	0.000545207202990954	"NR4A1/EGR3/SCG2/SERPINF1/THBS1/HAS1/SEMA3C/ANXA1/ZFAND5/AKAP12/CYP1B1/MIR24-2"	12
"GO:1903706"	"GO:1903706"	"regulation of hemopoiesis"	"12/103"	"498/18866"	1.73635338162015e-05	0.00104993020738057	0.000737487953644596	"EGR3/NR4A3/TRIB1/THBS1/MYC/ZFP36/SFRP1/PIM1/ANXA1/TMEM176A/LOX/CCL19"	12
"GO:0048008"	"GO:0048008"	"platelet-derived growth factor receptor signaling pathway"	"5/103"	"59/18866"	1.74262275083912e-05	0.00104993020738057	0.000737487953644596	"CSRNP1/NR4A3/ZFAND5/LOX/F3"	5
"GO:0010466"	"GO:0010466"	"negative regulation of peptidase activity"	"9/103"	"272/18866"	1.81483547519795e-05	0.00106913974327772	0.000750981042251502	"C3/SERPINE2/RARRES1/SERPINF1/THBS1/SERPINE1/CST3/MIR24-2/SFRP2"	9
"GO:0048545"	"GO:0048545"	"response to steroid hormone"	"10/103"	"346/18866"	1.96860913987125e-05	0.00113451800647797	0.000796903791403258	"NR4A3/SERPINF1/SLIT3/FOSB/THBS1/DUSP1/ZFP36/SFRP1/ANXA1/LOX"	10
"GO:0030336"	"GO:0030336"	"negative regulation of cell migration"	"10/103"	"350/18866"	2.17227678441095e-05	0.00122525654371775	0.000860640007082412	"SERPINF1/TRIB1/THBS1/DUSP1/HAS1/SERPINE1/SFRP1/CYP1B1/MIR24-2/SFRP2"	10
"GO:2000351"	"GO:2000351"	"regulation of endothelial cell apoptotic process"	"5/103"	"62/18866"	2.22342590285339e-05	0.00122797959759674	0.000862552724155187	"SCG2/THBS1/SERPINE1/ANGPTL4/MIR24-2"	5
"GO:0052548"	"GO:0052548"	"regulation of endopeptidase activity"	"11/103"	"434/18866"	2.50942119913955e-05	0.00135764808141203	0.000953633963754645	"C3/SERPINE2/RARRES1/SERPINF1/THBS1/MYC/SERPINE1/CST3/MIR24-2/F3/SFRP2"	11
"GO:0008406"	"GO:0008406"	"gonad development"	"8/103"	"223/18866"	3.04882291791181e-05	0.00161648591107684	0.001135445840376	"OSR1/SLIT3/ADAMTS1/MMP19/CST3/SFRP1/MGST1/SFRP2"	8
"GO:0010755"	"GO:0010755"	"regulation of plasminogen activation"	"3/103"	"12/18866"	3.35469554925574e-05	0.00174378390217195	0.00122486200756107	"SERPINE2/THBS1/SERPINE1"	3
"GO:0072577"	"GO:0072577"	"endothelial cell apoptotic process"	"5/103"	"68/18866"	3.4901125964675e-05	0.00177359964937374	0.00124580507047674	"SCG2/THBS1/SERPINE1/ANGPTL4/MIR24-2"	5
"GO:0036293"	"GO:0036293"	"response to decreased oxygen levels"	"10/103"	"371/18866"	3.56557637129204e-05	0.00177359964937374	0.00124580507047674	"PTGIS/THBS1/MYC/CST3/SFRP1/NR4A2/NAMPT/ANGPTL4/DDAH1/LMNA"	10
"GO:0045137"	"GO:0045137"	"development of primary sexual characteristics"	"8/103"	"229/18866"	3.68281977890324e-05	0.00177359964937374	0.00124580507047674	"OSR1/SLIT3/ADAMTS1/MMP19/CST3/SFRP1/MGST1/SFRP2"	8
"GO:0050920"	"GO:0050920"	"regulation of chemotaxis"	"8/103"	"229/18866"	3.68281977890324e-05	0.00177359964937374	0.00124580507047674	"SCG2/THBS1/DUSP1/SERPINE1/SEMA3C/F3/CCL19/THBS4"	8
"GO:0042698"	"GO:0042698"	"ovulation cycle"	"5/103"	"69/18866"	3.74657036457674e-05	0.00177359964937374	0.00124580507047674	"SERPINF1/SLIT3/ADAMTS1/MMP19/HAS1"	5
"GO:0030595"	"GO:0030595"	"leukocyte chemotaxis"	"8/103"	"232/18866"	4.03900173770273e-05	0.00187849010642981	0.00131948182345265	"SCG2/THBS1/DUSP1/SERPINE1/ANXA1/CCL19/THBS4/CXCL2"	8
"GO:0061469"	"GO:0061469"	"regulation of type B pancreatic cell proliferation"	"3/103"	"13/18866"	4.34379940065243e-05	0.00196622458971348	0.00138110794306146	"NR4A1/NR4A3/SFRP1"	3
"GO:0045444"	"GO:0045444"	"fat cell differentiation"	"8/103"	"235/18866"	4.42352887855536e-05	0.00196622458971348	0.00138110794306146	"NR4A1/MEDAG/NR4A3/ZFP36/SFRP1/PIM1/NR4A2/SFRP2"	8
"GO:0048511"	"GO:0048511"	"rhythmic process"	"9/103"	"305/18866"	4.45014995785774e-05	0.00196622458971348	0.00138110794306146	"EGR3/SERPINF1/SLIT3/ADAMTS1/MMP19/HAS1/SERPINE1/CST3/NAMPT"	9
"GO:0045600"	"GO:0045600"	"positive regulation of fat cell differentiation"	"5/103"	"72/18866"	4.60434324673346e-05	0.00200100228640826	0.00140553635952916	"MEDAG/ZFP36/SFRP1/PIM1/SFRP2"	5
"GO:0050680"	"GO:0050680"	"negative regulation of epithelial cell proliferation"	"7/103"	"175/18866"	4.91172963976473e-05	0.00210016052822843	0.00147518671184105	"SCG2/SERPINF1/THBS1/NFIB/SFRP1/MIR24-2/SFRP2"	7
"GO:0014706"	"GO:0014706"	"striated muscle tissue development"	"10/103"	"389/18866"	5.31093712567e-05	0.00222104539762819	0.00156009819865563	"IGF1/ATF3/KDM6B/SEMA3C/PIM1/ELN/BTG2/LMNA/MIR24-2/LOX"	10
"GO:0048009"	"GO:0048009"	"insulin-like growth factor receptor signaling pathway"	"4/103"	"38/18866"	5.36201076756711e-05	0.00222104539762819	0.00156009819865563	"IGF1/IGFBP4/CILP/IGFBP6"	4
"GO:0034356"	"GO:0034356"	"NAD biosynthesis via nicotinamide riboside salvage pathway"	"3/103"	"14/18866"	5.506540024658e-05	0.00224582117005667	0.00157750110180081	"PTGIS/NNMT/NAMPT"	3
"GO:0070482"	"GO:0070482"	"response to oxygen levels"	"10/103"	"396/18866"	6.16372605354571e-05	0.00247576329817419	0.00173901617045014	"PTGIS/THBS1/MYC/CST3/SFRP1/NR4A2/NAMPT/ANGPTL4/DDAH1/LMNA"	10
"GO:2001235"	"GO:2001235"	"positive regulation of apoptotic signaling pathway"	"7/103"	"183/18866"	6.51675201641167e-05	0.00255225026170217	0.00179274185032505	"MCL1/ATF3/THBS1/CTSC/SFRP1/SKIL/TNFRSF12A"	7
"GO:0001936"	"GO:0001936"	"regulation of endothelial cell proliferation"	"7/103"	"184/18866"	6.74446308310387e-05	0.00255225026170217	0.00179274185032505	"NR4A1/EGR3/SCG2/THBS1/MIR24-2/F3/THBS4"	7
"GO:0009636"	"GO:0009636"	"response to toxic substance"	"8/103"	"250/18866"	6.8356856854255e-05	0.00255225026170217	0.00179274185032505	"CST3/KDM6B/MGST1/PIM1/CYP1B1/MT2A/MT1X/MT1M"	8
"GO:0010273"	"GO:0010273"	"detoxification of copper ion"	"3/103"	"15/18866"	6.85587506664707e-05	0.00255225026170217	0.00179274185032505	"MT2A/MT1X/MT1M"	3
"GO:1990169"	"GO:1990169"	"stress response to copper ion"	"3/103"	"15/18866"	6.85587506664707e-05	0.00255225026170217	0.00179274185032505	"MT2A/MT1X/MT1M"	3
"GO:0071621"	"GO:0071621"	"granulocyte chemotaxis"	"6/103"	"127/18866"	6.93180003178257e-05	0.00255225026170217	0.00179274185032505	"SCG2/THBS1/ANXA1/CCL19/THBS4/CXCL2"	6
"GO:0070371"	"GO:0070371"	"ERK1 and ERK2 cascade"	"9/103"	"325/18866"	7.25818292877213e-05	0.00263581410194177	0.00185143844282594	"PLA2G2A/IGF1/FBLN1/ATF3/DUSP1/MYC/AKAP12/MIR24-2/CCL19"	9
"GO:0016049"	"GO:0016049"	"cell growth"	"11/103"	"490/18866"	7.51856565635819e-05	0.00269347534527102	0.00189194063244632	"IGF1/SERPINE2/IGFBP4/SLIT3/SFRP1/SEMA3C/SGK1/MIR24-2/TNFRSF12A/SFRP2/CRABP2"	11
"GO:0045926"	"GO:0045926"	"negative regulation of growth"	"8/103"	"254/18866"	7.63740445050148e-05	0.00269956789310392	0.00189622013655258	"SERPINE2/SLIT3/SFRP1/SEMA3C/MT2A/SFRP2/MT1X/MT1M"	8
"GO:0010463"	"GO:0010463"	"mesenchymal cell proliferation"	"4/103"	"44/18866"	9.61647300830314e-05	0.00335437762434363	0.0023561690791812	"OSR1/MYC/NFIB/LMNA"	4
"GO:0001558"	"GO:0001558"	"regulation of cell growth"	"10/103"	"420/18866"	0.00010030591342538	0.00336844527342518	0.00236605042335133	"IGF1/SERPINE2/IGFBP4/SLIT3/SFRP1/SEMA3C/SGK1/TNFRSF12A/SFRP2/CRABP2"	10
"GO:0061687"	"GO:0061687"	"detoxification of inorganic compound"	"3/103"	"17/18866"	0.000101650555214642	0.00336844527342518	0.00236605042335133	"MT2A/MT1X/MT1M"	3
"GO:0097501"	"GO:0097501"	"stress response to metal ion"	"3/103"	"17/18866"	0.000101650555214642	0.00336844527342518	0.00236605042335133	"MT2A/MT1X/MT1M"	3
"GO:1904948"	"GO:1904948"	"midbrain dopaminergic neuron differentiation"	"3/103"	"17/18866"	0.000101650555214642	0.00336844527342518	0.00236605042335133	"SFRP1/NR4A2/SFRP2"	3
"GO:0043405"	"GO:0043405"	"regulation of MAP kinase activity"	"9/103"	"342/18866"	0.000107002288986025	0.0034880647500632	0.00245007307783033	"IGF1/TRIB1/THBS1/DUSP1/SFRP1/GADD45B/IGFBP6/SFRP2/CCL19"	9
"GO:0014910"	"GO:0014910"	"regulation of smooth muscle cell migration"	"5/103"	"86/18866"	0.00010789185571678	0.0034880647500632	0.00245007307783033	"IGF1/NR4A3/ADAMTS1/TRIB1/SERPINE1"	5
"GO:0001935"	"GO:0001935"	"endothelial cell proliferation"	"7/103"	"199/18866"	0.000110179391166167	0.00351910320459648	0.0024718749901452	"NR4A1/EGR3/SCG2/THBS1/MIR24-2/F3/THBS4"	7
"GO:1901654"	"GO:1901654"	"response to ketone"	"7/103"	"200/18866"	0.000113669999140981	0.00357527205256281	0.0025113288971326	"SERPINF1/SLIT3/FOSB/THBS1/DUSP1/SFRP1/CCL19"	7
"GO:0010761"	"GO:0010761"	"fibroblast migration"	"4/103"	"46/18866"	0.000114635278939207	0.00357527205256281	0.0025113288971326	"THBS1/HAS1/ZFAND5/AKAP12"	4
"GO:0050921"	"GO:0050921"	"positive regulation of chemotaxis"	"6/103"	"144/18866"	0.000138683460959931	0.00424762746249489	0.00298360220816512	"SCG2/THBS1/SERPINE1/F3/CCL19/THBS4"	6
"GO:1901343"	"GO:1901343"	"negative regulation of vasculature development"	"7/103"	"207/18866"	0.000140707007055742	0.00424762746249489	0.00298360220816512	"NFATC1/SERPINF1/ADAMTS1/THBS1/SERPINE1/MIR24-2/THBS4"	7
"GO:0034103"	"GO:0034103"	"regulation of tissue remodeling"	"5/103"	"91/18866"	0.000141000081742569	0.00424762746249489	0.00298360220816512	"CST3/SFRP1/LEPR/PDK4/THBS4"	5
"GO:0042542"	"GO:0042542"	"response to hydrogen peroxide"	"6/103"	"146/18866"	0.000149552327659318	0.00440538473026384	0.00309441346377206	"NR4A3/DUSP1/CST3/KDM6B/ANXA1/CYP1B1"	6
"GO:0007548"	"GO:0007548"	"sex differentiation"	"8/103"	"280/18866"	0.000149830385461939	0.00440538473026384	0.00309441346377206	"OSR1/SLIT3/ADAMTS1/MMP19/CST3/SFRP1/MGST1/SFRP2"	8
"GO:0001666"	"GO:0001666"	"response to hypoxia"	"9/103"	"359/18866"	0.000154192539787734	0.00440538473026384	0.00309441346377206	"PTGIS/THBS1/MYC/CST3/SFRP1/NR4A2/ANGPTL4/DDAH1/LMNA"	9
"GO:0007178"	"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"	"9/103"	"359/18866"	0.000154192539787734	0.00440538473026384	0.00309441346377206	"CHRDL1/THBS1/SFRP1/SFRP4/FSTL1/SKIL/CILP/LOX/SFRP2"	9
"GO:0051384"	"GO:0051384"	"response to glucocorticoid"	"6/103"	"147/18866"	0.000155233987539107	0.00440538473026384	0.00309441346377206	"SERPINF1/SLIT3/FOSB/DUSP1/ZFP36/ANXA1"	6
"GO:0014909"	"GO:0014909"	"smooth muscle cell migration"	"5/103"	"93/18866"	0.000156223657959613	0.00440538473026384	0.00309441346377206	"IGF1/NR4A3/ADAMTS1/TRIB1/SERPINE1"	5
"GO:0001933"	"GO:0001933"	"negative regulation of protein phosphorylation"	"10/103"	"444/18866"	0.000157869313230881	0.00440538473026384	0.00309441346377206	"GPRC5A/FBLN1/ATF3/TRIB1/DUSP1/MYC/SFRP1/GADD45B/MIR24-2/SFRP2"	10
"GO:0002685"	"GO:0002685"	"regulation of leukocyte migration"	"7/103"	"212/18866"	0.000163043406460433	0.00450237573465217	0.00316254151347046	"THBS1/DUSP1/SERPINE1/ANXA1/MIR24-2/CCL19/THBS4"	7
"GO:0032873"	"GO:0032873"	"negative regulation of stress-activated MAPK cascade"	"4/103"	"51/18866"	0.000171918251816816	0.00454898467301918	0.00319528038538424	"DUSP1/MYC/SFRP1/SFRP2"	4
"GO:0070303"	"GO:0070303"	"negative regulation of stress-activated protein kinase signaling cascade"	"4/103"	"51/18866"	0.000171918251816816	0.00454898467301918	0.00319528038538424	"DUSP1/MYC/SFRP1/SFRP2"	4
"GO:0043542"	"GO:0043542"	"endothelial cell migration"	"8/103"	"286/18866"	0.00017320033318596	0.00454898467301918	0.00319528038538424	"NR4A1/EGR3/SCG2/SERPINF1/THBS1/ANXA1/CYP1B1/MIR24-2"	8
"GO:0051403"	"GO:0051403"	"stress-activated MAPK cascade"	"8/103"	"286/18866"	0.00017320033318596	0.00454898467301918	0.00319528038538424	"TRIB1/DUSP1/MYC/ZFP36/SFRP1/GADD45B/SFRP2/CCL19"	8
"GO:0097530"	"GO:0097530"	"granulocyte migration"	"6/103"	"150/18866"	0.000173310996595601	0.00454898467301918	0.00319528038538424	"SCG2/THBS1/ANXA1/CCL19/THBS4/CXCL2"	6
"GO:0061041"	"GO:0061041"	"regulation of wound healing"	"6/103"	"151/18866"	0.000179692910196945	0.00467025396992256	0.00328046190029304	"SERPINE2/THBS1/SERPINE1/ANXA1/TNFRSF12A/F3"	6
"GO:0030514"	"GO:0030514"	"negative regulation of BMP signaling pathway"	"4/103"	"52/18866"	0.000185467747978231	0.00471763873071076	0.00331374572241948	"CHRDL1/SFRP1/SKIL/SFRP2"	4
"GO:0045861"	"GO:0045861"	"negative regulation of proteolysis"	"9/103"	"369/18866"	0.000189302275549165	0.00471763873071076	0.00331374572241948	"C3/SERPINE2/RARRES1/SERPINF1/THBS1/SERPINE1/CST3/MIR24-2/SFRP2"	9
"GO:0071674"	"GO:0071674"	"mononuclear cell migration"	"5/103"	"97/18866"	0.000190413935943437	0.00471763873071076	0.00331374572241948	"THBS1/DUSP1/SERPINE1/ANXA1/CCL19"	5
"GO:1990868"	"GO:1990868"	"response to chemokine"	"5/103"	"97/18866"	0.000190413935943437	0.00471763873071076	0.00331374572241948	"SLIT3/DUSP1/LOX/CCL19/CXCL2"	5
"GO:1990869"	"GO:1990869"	"cellular response to chemokine"	"5/103"	"97/18866"	0.000190413935943437	0.00471763873071076	0.00331374572241948	"SLIT3/DUSP1/LOX/CCL19/CXCL2"	5
"GO:0090201"	"GO:0090201"	"negative regulation of release of cytochrome c from mitochondria"	"3/103"	"21/18866"	0.00019568426664836	0.00480332398967408	0.00337393243373244	"IGF1/CLU/LMNA"	3
"GO:0006979"	"GO:0006979"	"response to oxidative stress"	"10/103"	"458/18866"	0.000202824700912496	0.0049329200194406	0.00346496278043655	"MCL1/NR4A3/DUSP1/CST3/KDM6B/MGST1/ANXA1/NR4A2/CYP1B1/CCL19"	10
"GO:0030509"	"GO:0030509"	"BMP signaling pathway"	"6/103"	"155/18866"	0.000207102280655707	0.00499116496380254	0.00350587497109996	"CHRDL1/SFRP1/SFRP4/FSTL1/SKIL/SFRP2"	6
"GO:1903018"	"GO:1903018"	"regulation of glycoprotein metabolic process"	"4/103"	"54/18866"	0.000214852954445848	0.0051064808937126	0.0035868747447746	"IGF1/ITM2A/CST3/CCL19"	4
