"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:1990830"	"GO:1990830"	"cellular response to leukemia inhibitory factor"	"11/247"	"97/18866"	5.72398462605854e-08	1.74449439141877e-05	1.20273199227708e-05	"KLF4/ARID5B/MAT2A/RFX2/SOCS3/ICAM1/KLF5/HNRNPU/XBP1/GFPT2/TFRC"	11
"GO:0042542"	"GO:0042542"	"response to hydrogen peroxide"	"13/247"	"146/18866"	6.57563301922251e-08	1.86090414443997e-05	1.28299005149492e-05	"AREG/NR4A3/IL6/KLF4/KDM6B/FOSL1/DUSP1/LDHA/KLF2/TXN/RHOB/AXL/TNFAIP3"	13
"GO:0051384"	"GO:0051384"	"response to glucocorticoid"	"13/247"	"147/18866"	7.13061711788988e-08	1.88343366807198e-05	1.29852290673153e-05	"AREG/IL6/FOSL1/IGFBP2/FOSB/ERRFI1/DUSP1/ICAM1/PTGS2/FOS/HNRNPU/CDKN1A/EIF4E"	13
"GO:2001233"	"GO:2001233"	"regulation of apoptotic signaling pathway"	"21/247"	"413/18866"	1.30422170165878e-07	3.22957898873256e-05	2.22661533934509e-05	"NR4A2/PLAUR/MLLT11/LMNA/MCL1/DNAJA1/TNFRSF12A/SERPINE1/SOD2/ATF3/PTPN1/ICAM1/IGF1/PTGS2/THBS1/YBX3/XBP1/STX4/HIF1A/CD44/TNFAIP3"	21
"GO:0006913"	"GO:0006913"	"nucleocytoplasmic transport"	"19/247"	"354/18866"	2.31559112914011e-07	5.39668944332537e-05	3.72071763474835e-05	"LMNA/KPNA2/EIF4A3/NOLC1/EIF5A/RANBP2/PTGS2/CDKN1A/NPM1/EIF4E/TXN/IFI27/SNRPB/HSP90AB1/SRSF2/RAN/HSPA9/NFKBIA/NXT1"	19
"GO:0031960"	"GO:0031960"	"response to corticosteroid"	"13/247"	"164/18866"	2.57545877442279e-07	5.49729012560346e-05	3.79007621773718e-05	"AREG/IL6/FOSL1/IGFBP2/FOSB/ERRFI1/DUSP1/ICAM1/PTGS2/FOS/HNRNPU/CDKN1A/EIF4E"	13
"GO:0051169"	"GO:0051169"	"nuclear transport"	"19/247"	"357/18866"	2.63625725357056e-07	5.49729012560346e-05	3.79007621773718e-05	"LMNA/KPNA2/EIF4A3/NOLC1/EIF5A/RANBP2/PTGS2/CDKN1A/NPM1/EIF4E/TXN/IFI27/SNRPB/HSP90AB1/SRSF2/RAN/HSPA9/NFKBIA/NXT1"	19
"GO:0050678"	"GO:0050678"	"regulation of epithelial cell proliferation"	"20/247"	"395/18866"	2.81010524908133e-07	5.56681849843011e-05	3.83801216914003e-05	"AREG/HAS2/NR4A3/ERRFI1/CCL2/NR4A1/MYC/VEGFA/IGF1/RGCC/APOE/THBS1/STRAP/XBP1/EGR3/TWIST1/HIF1A/FGF7/B4GALT1/TNFAIP3"	20
"GO:0044706"	"GO:0044706"	"multi-multicellular organism process"	"15/247"	"226/18866"	3.12524028504166e-07	5.89628667111192e-05	4.06516217527975e-05	"FOSL1/IGFBP2/FOSB/NAMPT/LIF/TIMP1/MAFF/VEGFA/SPP1/JUNB/PTGS2/FOS/ACSL4/RGS2/B4GALT1"	15
"GO:1904019"	"GO:1904019"	"epithelial cell apoptotic process"	"11/247"	"117/18866"	3.96729963001554e-07	6.98657423832224e-05	4.81685489743251e-05	"IL6/CCL2/SERPINE1/ICAM1/RGCC/THBS1/ARF6/ANGPTL4/TNFAIP3/KRT18/KRT8"	11
"GO:0045600"	"GO:0045600"	"positive regulation of fat cell differentiation"	"9/247"	"72/18866"	4.05581038569943e-07	6.98657423832224e-05	4.81685489743251e-05	"MEDAG/PIM1/CCDC71L/PTGS2/SYAP1/KLF5/HNRNPU/XBP1/CEBPB"	9
"GO:1901342"	"GO:1901342"	"regulation of vasculature development"	"21/247"	"444/18866"	4.31579911005969e-07	7.12466503085688e-05	4.91206082921268e-05	"IL6/SEMA6A/KLF4/NFATC2/WT1/VEGFA/TNFRSF12A/SERPINE1/NFATC1/SOD2/RGCC/PTGS2/THBS1/C3/XBP1/KLF2/TWIST1/RHOB/HIF1A/ANGPTL4/TNFAIP3"	21
"GO:0036003"	"GO:0036003"	"positive regulation of transcription from RNA polymerase II promoter in response to stress"	"6/247"	"24/18866"	5.23541996011172e-07	8.00378236807097e-05	5.51816340634559e-05	"VEGFA/ATF3/KLF2/CEBPB/HIF1A/ATF4"	6
"GO:0033673"	"GO:0033673"	"negative regulation of kinase activity"	"16/247"	"268/18866"	5.25235592049079e-07	8.00378236807097e-05	5.51816340634559e-05	"GPRC5A/TRIB1/ERRFI1/DNAJA1/DUSP1/PTPN1/SOCS3/APOE/HNRNPU/CDKN1A/NPM1/DUSP5/DUSP2/RGS2/RGS4/TNFAIP3"	16
"GO:2001243"	"GO:2001243"	"negative regulation of intrinsic apoptotic signaling pathway"	"10/247"	"98/18866"	6.29749280779081e-07	9.2409875942471e-05	6.37114769443164e-05	"PLAUR/MCL1/DNAJA1/SOD2/PTPN1/PTGS2/YBX3/XBP1/HIF1A/CD44"	10
"GO:0034599"	"GO:0034599"	"cellular response to oxidative stress"	"17/247"	"310/18866"	7.56693140859595e-07	0.000106923064370143	7.37175142911666e-05	"NR4A3/IL6/KLF4/NR4A2/KDM6B/CYCS/MCL1/SOD2/FOS/KLF2/TXN/STX4/RHOB/HIF1A/ATF4/AXL/TNFAIP3"	17
"GO:0050679"	"GO:0050679"	"positive regulation of epithelial cell proliferation"	"14/247"	"211/18866"	7.82627174844562e-07	0.000106923064370143	7.37175142911666e-05	"AREG/HAS2/NR4A3/NR4A1/MYC/VEGFA/IGF1/XBP1/EGR3/TWIST1/HIF1A/FGF7/B4GALT1/TNFAIP3"	14
"GO:0006986"	"GO:0006986"	"response to unfolded protein"	"13/247"	"183/18866"	9.05561018740645e-07	0.000113879819206059	7.85138103668333e-05	"LMNA/PPP1R15A/CCL2/DNAJA1/ATF3/PTPN1/THBS1/HSPA8/XBP1/HSPB8/HSP90AB1/ATF4/HSPA9"	13
"GO:0070373"	"GO:0070373"	"negative regulation of ERK1 and ERK2 cascade"	"9/247"	"79/18866"	9.05722778381677e-07	0.000113879819206059	7.85138103668333e-05	"SEMA6A/KLF4/LIF/ERRFI1/DUSP1/ATF3/PTPN1/EZR/EIF3A"	9
"GO:0006469"	"GO:0006469"	"negative regulation of protein kinase activity"	"15/247"	"246/18866"	9.19776429730918e-07	0.000113879819206059	7.85138103668333e-05	"GPRC5A/TRIB1/ERRFI1/DNAJA1/DUSP1/PTPN1/SOCS3/APOE/CDKN1A/NPM1/DUSP5/DUSP2/RGS2/RGS4/TNFAIP3"	15
"GO:0097193"	"GO:0097193"	"intrinsic apoptotic signaling pathway"	"16/247"	"290/18866"	1.48939737139185e-06	0.000178817951074379	0.000123285045574541	"PLAUR/MLLT11/PPP1R15A/MCL1/DNAJA1/SOD2/PTPN1/PTGS2/CDKN1A/YBX3/XBP1/CEBPB/DDX5/HIF1A/CD44/ATF4"	16
"GO:0006413"	"GO:0006413"	"translational initiation"	"13/247"	"192/18866"	1.55559317030078e-06	0.000181272357080344	0.000124977222195992	"EIF4A1/EIF1/PPP1R15A/RPS2/RPS5/RPL7/NPM1/EIF3J/EIF4E/RPS4Y1/EIF3A/PABPC1/ATF4"	13
"GO:0110110"	"GO:0110110"	"positive regulation of animal organ morphogenesis"	"9/247"	"85/18866"	1.692532816286e-06	0.000191594714803576	0.000132093914534201	"LIF/WT1/PIM1/MYC/VEGFA/XBP1/TWIST1/FGF7/TNFAIP3"	9
"GO:0007517"	"GO:0007517"	"muscle organ development"	"19/247"	"407/18866"	1.8911182358257e-06	0.00020423837080357	0.000140811013107486	"HOMER1/LIF/HBEGF/ARID5B/WT1/PIM1/MAFF/ATF3/IGF1/KLF5/FOS/YBX3/XBP1/EGR3/DDX5/TWIST1/RGS2/FKBP1A/RGS4"	19
"GO:0051348"	"GO:0051348"	"negative regulation of transferase activity"	"16/247"	"296/18866"	1.94469204573649e-06	0.00020423837080357	0.000140811013107486	"GPRC5A/TRIB1/ERRFI1/DNAJA1/DUSP1/PTPN1/SOCS3/APOE/HNRNPU/CDKN1A/NPM1/DUSP5/DUSP2/RGS2/RGS4/TNFAIP3"	16
"GO:0007565"	"GO:0007565"	"female pregnancy"	"13/247"	"196/18866"	1.95887382396155e-06	0.00020423837080357	0.000140811013107486	"FOSL1/IGFBP2/FOSB/NAMPT/LIF/TIMP1/VEGFA/SPP1/JUNB/PTGS2/FOS/ACSL4/RGS2"	13
"GO:0060537"	"GO:0060537"	"muscle tissue development"	"19/247"	"409/18866"	2.03233602228347e-06	0.000206464495391978	0.000142345802370462	"KDM6B/LMNA/HOMER1/WT1/PIM1/MAFF/VEGFA/ATF3/IGF1/KLF5/FOS/HNRNPU/YBX3/TIPARP/DDX5/TWIST1/RGS2/FKBP1A/RGS4"	19
"GO:0097191"	"GO:0097191"	"extrinsic apoptotic signaling pathway"	"14/247"	"230/18866"	2.17977952067386e-06	0.000215907161522746	0.000148855996214439	"MLLT11/LMNA/MCL1/TNFRSF12A/SERPINE1/ATF3/ICAM1/IGF1/THBS1/IFI27/STX4/TNFAIP3/KRT18/KRT8"	14
"GO:0001649"	"GO:0001649"	"osteoblast differentiation"	"14/247"	"231/18866"	2.29371201345756e-06	0.000221650902373631	0.000152815986519188	"AREG/IL6/ID4/DDX21/JUND/SPP1/IGF1/JUNB/HNRNPU/CEBPB/TPM4/DDX5/TWIST1/ATF4"	14
"GO:0045598"	"GO:0045598"	"regulation of fat cell differentiation"	"11/247"	"143/18866"	2.92923008911084e-06	0.000276324038406122	0.000190510077224126	"IL6/MEDAG/ID4/PIM1/CCDC71L/PTGS2/SYAP1/KLF5/HNRNPU/XBP1/CEBPB"	11
"GO:0048660"	"GO:0048660"	"regulation of smooth muscle cell proliferation"	"12/247"	"173/18866"	3.07015257447041e-06	0.000282882430233762	0.000195031724130985	"NR4A3/IL6/KLF4/NAMPT/TRIB1/HBEGF/SOD2/IGF1/PTGS2/THBS1/CDKN1A/TNFAIP3"	12
"GO:0035966"	"GO:0035966"	"response to topologically incorrect protein"	"13/247"	"205/18866"	3.22298080177925e-06	0.000290214771287486	0.000200086966043473	"LMNA/PPP1R15A/CCL2/DNAJA1/ATF3/PTPN1/THBS1/HSPA8/XBP1/HSPB8/HSP90AB1/ATF4/HSPA9"	13
"GO:0048545"	"GO:0048545"	"response to steroid hormone"	"17/247"	"346/18866"	3.38093774767306e-06	0.000297672785695126	0.000205228852753488	"AREG/NR4A3/IL6/FOSL1/IGFBP2/FOSB/ERRFI1/DUSP1/SPP1/ICAM1/PTGS2/THBS1/FOS/HNRNPU/CDKN1A/EIF4E/DDX5"	17
"GO:0048659"	"GO:0048659"	"smooth muscle cell proliferation"	"12/247"	"175/18866"	3.45973266336105e-06	0.00029798827852688	0.000205446367538259	"NR4A3/IL6/KLF4/NAMPT/TRIB1/HBEGF/SOD2/IGF1/PTGS2/THBS1/CDKN1A/TNFAIP3"	12
"GO:0071222"	"GO:0071222"	"cellular response to lipopolysaccharide"	"13/247"	"208/18866"	3.7820004939759e-06	0.000312049920170647	0.000215141088456874	"IL6/CXCL2/TRIB1/CCL2/SERPINE1/ICAM1/CXCL3/XBP1/CEBPB/NFKBIA/NFKB1/AXL/TNFAIP3"	13
"GO:0045785"	"GO:0045785"	"positive regulation of cell adhesion"	"19/247"	"428/18866"	3.93649607712247e-06	0.000312049920170647	0.000215141088456874	"HAS2/NR4A3/IL6/PLAUR/IGFBP2/LIF/EGFL6/CCL2/VEGFA/MYADM/ICAM1/IGF1/S100A10/XBP1/EGR3/STX4/CD44/FSTL3/TFRC"	19
"GO:0051591"	"GO:0051591"	"response to cAMP"	"9/247"	"94/18866"	3.94781609436041e-06	0.000312049920170647	0.000215141088456874	"AREG/FOSL1/FOSB/MMP19/WT1/DUSP1/EZR/LDHA/FOS"	9
"GO:0034504"	"GO:0034504"	"protein localization to nucleus"	"15/247"	"277/18866"	4.00273128178718e-06	0.000312049920170647	0.000215141088456874	"LMNA/LIF/KPNA2/NOLC1/RANBP2/PTGS2/HNRNPU/CDKN1A/TXN/HSP90AB1/TFRC/RAN/NFKBIA/NXT1/CCT2"	15
"GO:0014706"	"GO:0014706"	"striated muscle tissue development"	"18/247"	"389/18866"	4.01679604459944e-06	0.000312049920170647	0.000215141088456874	"KDM6B/LMNA/HOMER1/WT1/PIM1/MAFF/VEGFA/ATF3/IGF1/KLF5/FOS/HNRNPU/YBX3/DDX5/TWIST1/RGS2/FKBP1A/RGS4"	18
"GO:0061614"	"GO:0061614"	"pri-miRNA transcription by RNA polymerase II"	"7/247"	"53/18866"	5.58814996356081e-06	0.000423746924239343	0.000292149969021785	"KLF4/FOSL1/WT1/KLF5/FOS/DDX5/HIF1A"	7
"GO:0022407"	"GO:0022407"	"regulation of cell-cell adhesion"	"19/247"	"439/18866"	5.66849747215678e-06	0.000423746924239343	0.000292149969021785	"HAS2/NR4A3/IL6/KLF4/PLAUR/IGFBP2/CCL2/VEGFA/MYADM/ICAM1/IGF1/RGCC/CD9/XBP1/EGR3/CEBPB/CD44/FSTL3/TFRC"	19
"GO:0001667"	"GO:0001667"	"ameboidal-type cell migration"	"20/247"	"481/18866"	5.81088379408183e-06	0.000426346696150967	0.000293942367361449	"HAS1/HAS2/SEMA6A/KLF4/HBEGF/ARID5B/NR4A1/TIMP1/VEGFA/RGCC/PTGS2/APOE/THBS1/STRAP/EGR3/TWIST1/RHOB/HIF1A/ARF6/FGF7"	20
"GO:0036499"	"GO:0036499"	"PERK-mediated unfolded protein response"	"5/247"	"21/18866"	6.33317139869358e-06	0.00044021096634428	0.000303501011627144	"PPP1R15A/CCL2/ATF3/PTPN1/ATF4"	5
"GO:0071498"	"GO:0071498"	"cellular response to fluid shear stress"	"5/247"	"21/18866"	6.33317139869358e-06	0.00044021096634428	0.000303501011627144	"HAS2/KLF4/TFPI2/PTGS2/KLF2"	5
"GO:0140467"	"GO:0140467"	"integrated stress response signaling"	"5/247"	"21/18866"	6.33317139869358e-06	0.00044021096634428	0.000303501011627144	"PPP1R15A/CCL2/ATF3/PTPN1/ATF4"	5
"GO:0070301"	"GO:0070301"	"cellular response to hydrogen peroxide"	"9/247"	"100/18866"	6.59548303095233e-06	0.000450539720148847	0.000310622113708191	"NR4A3/IL6/KLF4/KDM6B/KLF2/TXN/RHOB/AXL/TNFAIP3"	9
"GO:0001890"	"GO:0001890"	"placenta development"	"11/247"	"156/18866"	6.79629087274208e-06	0.000453791367694553	0.000312863944091864	"FOSL1/LIF/SOCS3/SPP1/JUNB/PTGS2/PHLDA2/CEBPB/HSP90AB1/HIF1A/KRT8"	11
"GO:0051052"	"GO:0051052"	"regulation of DNA metabolic process"	"17/247"	"365/18866"	6.87215599739354e-06	0.000453791367694553	0.000312863944091864	"IL6/KLF4/CLCF1/KPNA2/WT1/NAF1/MYC/DUSP1/RGCC/HNRNPU/CDKN1A/NPM1/HSP90AB1/TWIST1/TFRC/CCT2/UBE2N"	17
"GO:0071219"	"GO:0071219"	"cellular response to molecule of bacterial origin"	"13/247"	"222/18866"	7.69115039748102e-06	0.000499546522538029	0.000344409582078744	"IL6/CXCL2/TRIB1/CCL2/SERPINE1/ICAM1/CXCL3/XBP1/CEBPB/NFKBIA/NFKB1/AXL/TNFAIP3"	13
"GO:0006449"	"GO:0006449"	"regulation of translational termination"	"4/247"	"11/18866"	8.80365739776788e-06	0.00055258338486496	0.000380975552943642	"EIF5A/ETF1/EIF5AL1/GSPT1"	4
"GO:0001503"	"GO:0001503"	"ossification"	"18/247"	"412/18866"	8.84563685775048e-06	0.00055258338486496	0.000380975552943642	"AREG/IL6/ID4/DDX21/JUND/SPP1/IGF1/JUNB/PTGS2/HNRNPU/CEBPB/TPM4/DDX5/TWIST1/HIF1A/TOB2/FSTL3/ATF4"	18
"GO:0043407"	"GO:0043407"	"negative regulation of MAP kinase activity"	"8/247"	"79/18866"	9.0241598042649e-06	0.00055258338486496	0.000380975552943642	"DNAJA1/DUSP1/PTPN1/APOE/DUSP5/DUSP2/RGS2/RGS4"	8
"GO:0032496"	"GO:0032496"	"response to lipopolysaccharide"	"16/247"	"334/18866"	9.06560323478608e-06	0.00055258338486496	0.000380975552943642	"IL6/CXCL2/TRIB1/CCL2/SERPINE1/ICAM1/PTGS2/FOS/CXCL3/XBP1/CEBPB/HNRNPA0/NFKBIA/NFKB1/AXL/TNFAIP3"	16
"GO:0051090"	"GO:0051090"	"regulation of DNA-binding transcription factor activity"	"19/247"	"455/18866"	9.42391547963875e-06	0.000558998753931118	0.000385398593600056	"IL6/KLF4/FOSL1/TRIB1/SGK1/ARID5B/LRRFIP1/PIM1/VEGFA/ICAM1/RGCC/FOS/NPM1/TWIST1/TFRC/NFKBIA/NFKB1/UBE2N/TNFAIP3"	19
"GO:0018108"	"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"17/247"	"374/18866"	9.45303294128846e-06	0.000558998753931118	0.000385398593600056	"AREG/IL6/GPRC5A/CLCF1/LIF/ERRFI1/HBEGF/VEGFA/ABL2/PTPN1/SOCS3/ICAM1/IGF1/EFEMP1/CD44/FGF7/AXL"	17
"GO:0050730"	"GO:0050730"	"regulation of peptidyl-tyrosine phosphorylation"	"14/247"	"263/18866"	1.02375833934815e-05	0.000593668550729825	0.000409301492904672	"AREG/IL6/GPRC5A/CLCF1/LIF/ERRFI1/HBEGF/VEGFA/PTPN1/SOCS3/ICAM1/IGF1/CD44/FGF7"	14
"GO:0050731"	"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"12/247"	"195/18866"	1.04847829856891e-05	0.000593668550729825	0.000409301492904672	"AREG/IL6/CLCF1/LIF/HBEGF/VEGFA/PTPN1/SOCS3/ICAM1/IGF1/CD44/FGF7"	12
"GO:0018212"	"GO:0018212"	"peptidyl-tyrosine modification"	"17/247"	"377/18866"	1.04888436524704e-05	0.000593668550729825	0.000409301492904672	"AREG/IL6/GPRC5A/CLCF1/LIF/ERRFI1/HBEGF/VEGFA/ABL2/PTPN1/SOCS3/ICAM1/IGF1/EFEMP1/CD44/FGF7/AXL"	17
"GO:0046683"	"GO:0046683"	"response to organophosphorus"	"10/247"	"134/18866"	1.086821414254e-05	0.00060647696384146	0.000418132182355692	"AREG/FOSL1/FOSB/MMP19/WT1/DUSP1/EZR/LDHA/PTGS2/FOS"	10
"GO:1902895"	"GO:1902895"	"positive regulation of pri-miRNA transcription by RNA polymerase II"	"6/247"	"40/18866"	1.2528934705382e-05	0.00068943943476005	0.000475330198252432	"KLF4/FOSL1/WT1/KLF5/FOS/HIF1A"	6
"GO:0051549"	"GO:0051549"	"positive regulation of keratinocyte migration"	"4/247"	"12/18866"	1.30697590364668e-05	0.000705422819425502	0.000486349854249363	"HAS2/HBEGF/ARF6/FGF7"	4
"GO:2000278"	"GO:2000278"	"regulation of DNA biosynthetic process"	"9/247"	"109/18866"	1.33483040829667e-05	0.000705422819425502	0.000486349854249363	"KLF4/NAF1/MYC/DUSP1/RGCC/HNRNPU/CDKN1A/HSP90AB1/CCT2"	9
"GO:0017038"	"GO:0017038"	"protein import"	"12/247"	"200/18866"	1.3531583613412e-05	0.000705422819425502	0.000486349854249363	"LMNA/KPNA2/NOLC1/RANBP2/PTGS2/APOE/HSPA8/CDKN1A/HSP90AB1/RAN/NFKBIA/NXT1"	12
"GO:1901654"	"GO:1901654"	"response to ketone"	"12/247"	"200/18866"	1.3531583613412e-05	0.000705422819425502	0.000486349854249363	"KLF4/FOSL1/FOSB/ERRFI1/DUSP1/SPP1/ICAM1/THBS1/FOS/CDKN1A/EIF4E/KLF2"	12
"GO:0034614"	"GO:0034614"	"cellular response to reactive oxygen species"	"11/247"	"170/18866"	1.53576819968372e-05	0.000790222546382715	0.000544814556142072	"NR4A3/IL6/KLF4/KDM6B/SOD2/FOS/KLF2/TXN/RHOB/AXL/TNFAIP3"	11
"GO:2000351"	"GO:2000351"	"regulation of endothelial cell apoptotic process"	"7/247"	"62/18866"	1.61314179138127e-05	0.000813791669346632	0.000561064157377855	"CCL2/SERPINE1/ICAM1/RGCC/THBS1/ANGPTL4/TNFAIP3"	7
"GO:0051170"	"GO:0051170"	"import into nucleus"	"11/247"	"171/18866"	1.62265375765734e-05	0.000813791669346632	0.000561064157377855	"LMNA/KPNA2/NOLC1/RANBP2/PTGS2/CDKN1A/SNRPB/HSP90AB1/RAN/NFKBIA/NXT1"	11
"GO:0006596"	"GO:0006596"	"polyamine biosynthetic process"	"4/247"	"13/18866"	1.86845829534305e-05	0.000925353970768648	0.000637980167949372	"SAT1/SMOX/AMD1/SMS"	4
"GO:0030198"	"GO:0030198"	"extracellular matrix organization"	"17/247"	"395/18866"	1.91288728194759e-05	0.00093566165568844	0.000645086744204549	"HAS1/HAS2/IL6/ADAMTS4/EGFL6/MMP19/WT1/TIMP1/SERPINE1/SPP1/ICAM1/RGCC/THBS1/CRISPLD2/CD44/BGN/B4GALT1"	17
"GO:0043062"	"GO:0043062"	"extracellular structure organization"	"17/247"	"396/18866"	1.97562703995522e-05	0.000940667161217877	0.000648537762257337	"HAS1/HAS2/IL6/ADAMTS4/EGFL6/MMP19/WT1/TIMP1/SERPINE1/SPP1/ICAM1/RGCC/THBS1/CRISPLD2/CD44/BGN/B4GALT1"	17
"GO:0070482"	"GO:0070482"	"response to oxygen levels"	"17/247"	"396/18866"	1.97562703995522e-05	0.000940667161217877	0.000648537762257337	"NR4A2/LMNA/NAMPT/MYC/VEGFA/ICAM1/RGCC/LDHA/PTGS2/THBS1/CDKN1A/PLK3/MALAT1/TWIST1/HIF1A/ATF4/ANGPTL4"	17
"GO:0002237"	"GO:0002237"	"response to molecule of bacterial origin"	"16/247"	"356/18866"	1.99434733827112e-05	0.000940667161217877	0.000648537762257337	"IL6/CXCL2/TRIB1/CCL2/SERPINE1/ICAM1/PTGS2/FOS/CXCL3/XBP1/CEBPB/HNRNPA0/NFKBIA/NFKB1/AXL/TNFAIP3"	16
"GO:0042493"	"GO:0042493"	"response to drug"	"17/247"	"397/18866"	2.04019430147167e-05	0.000950970567344794	0.000655641388522474	"NFATC2/FOSL1/IGFBP2/FOSB/MT2A/MYC/ICAM1/S100A10/LDHA/PTGS2/THBS1/FOS/TGIF1/CDKN1A/HSP90AB1/TFRC/NNMT"	17
"GO:0033002"	"GO:0033002"	"muscle cell proliferation"	"13/247"	"244/18866"	2.10631972399657e-05	0.000959366515925481	0.000661429928751195	"NR4A3/IL6/KLF4/NAMPT/TRIB1/HBEGF/PIM1/SOD2/IGF1/PTGS2/THBS1/CDKN1A/TNFAIP3"	13
"GO:1901653"	"GO:1901653"	"cellular response to peptide"	"17/247"	"398/18866"	2.10663520660063e-05	0.000959366515925481	0.000661429928751195	"NR4A3/KLF4/NR4A2/NAMPT/ERRFI1/NR4A1/PTPN1/SOCS3/ICAM1/IGF1/SYAP1/KLF5/XBP1/RHOQ/KLF2/NFKB1/KLF3"	17
