"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0022604"	"GO:0022604"	"regulation of cell morphogenesis"	"23/219"	"499/18866"	2.0393247758636e-08	3.07399562936951e-06	2.22937522289259e-06	"SPARC/FN1/POSTN/THY1/SPP1/P4HB/CAPZB/FLNA/CFL1/CXCR4/CALR/S100A10/MYH9/MDK/SEMA3C/ARPC2/TPM1/PDLIM5/SKIL/ALDOA/CHN1/CDC42EP3/PDPN"	23
"GO:0007596"	"GO:0007596"	"blood coagulation"	"19/219"	"343/18866"	2.08709693555641e-08	3.07399562936951e-06	2.22937522289259e-06	"COL1A2/COL3A1/FN1/COL1A1/ACTB/FAP/COMP/CAPZB/PLAUR/FLNA/PLAU/MYH9/CD9/MYL9/PLAT/ENTPD1/PDPN/FCER1G/SERPINA1"	19
"GO:0007492"	"GO:0007492"	"endoderm development"	"10/219"	"79/18866"	2.59187891579605e-08	3.53745700986779e-06	2.56549454218465e-06	"FN1/INHBA/COL5A2/COL8A1/COL5A1/MMP14/COL11A1/COL12A1/MMP2/ITGB5"	10
"GO:0007599"	"GO:0007599"	"hemostasis"	"19/219"	"348/18866"	2.63050472767408e-08	3.53745700986779e-06	2.56549454218465e-06	"COL1A2/COL3A1/FN1/COL1A1/ACTB/FAP/COMP/CAPZB/PLAUR/FLNA/PLAU/MYH9/CD9/MYL9/PLAT/ENTPD1/PDPN/FCER1G/SERPINA1"	19
"GO:0050817"	"GO:0050817"	"coagulation"	"19/219"	"349/18866"	2.75372708883527e-08	3.54886578573645e-06	2.57376860802981e-06	"COL1A2/COL3A1/FN1/COL1A1/ACTB/FAP/COMP/CAPZB/PLAUR/FLNA/PLAU/MYH9/CD9/MYL9/PLAT/ENTPD1/PDPN/FCER1G/SERPINA1"	19
"GO:0030509"	"GO:0030509"	"BMP signaling pathway"	"13/219"	"155/18866"	3.25664818582558e-08	4.02912513550341e-06	2.92207043536602e-06	"NBL1/SULF1/SFRP4/COMP/GREM1/FBN1/RUNX2/SKIL/FSTL1/FZD1/SFRP2/HTRA3/HTRA1"	13
"GO:0022617"	"GO:0022617"	"extracellular matrix disassembly"	"10/219"	"82/18866"	3.73385996255615e-08	4.37746926171957e-06	3.17470246795801e-06	"MMP11/CTSK/MMP14/FAP/MMP2/TIMP1/BSG/PDPN/MMP7/HTRA1"	10
"GO:0007015"	"GO:0007015"	"actin filament organization"	"21/219"	"434/18866"	3.82126317705879e-08	4.37746926171957e-06	3.17470246795801e-06	"TMSB10/TPM4/DPYSL3/PDLIM3/CAPZB/PFN1/ACTN1/FLNA/ARPC1B/CFL1/S100A10/ARPC2/TPM1/ITGB5/CAPG/ALDOA/ENAH/STMN1/CDC42EP3/MARCKS/TPM2"	21
"GO:0090092"	"GO:0090092"	"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	"16/219"	"254/18866"	4.87603516053707e-08	5.3862774112647e-06	3.9063274162047e-06	"INHBA/NBL1/SULF1/SFRP4/GREM1/FBN1/NREP/SKIL/TGFB1I1/FSTL1/FZD1/HSPA5/ASPN/SFRP2/HTRA3/HTRA1"	16
"GO:0007229"	"GO:0007229"	"integrin-mediated signaling pathway"	"11/219"	"108/18866"	5.16410732613934e-08	5.50778757232724e-06	3.99445107513718e-06	"COL3A1/FN1/THY1/ISG15/FLNA/MYH9/ITGB1/ITGBL1/TIMP1/ITGB5/FCER1G"	11
"GO:0043312"	"GO:0043312"	"neutrophil degranulation"	"22/219"	"487/18866"	6.00912600614629e-08	6.19540891233682e-06	4.49313948038517e-06	"PKM/CTSB/CD55/S100A11/B2M/RAB31/LCN2/PLAUR/LYZ/MIF/PLAU/CKAP4/TNFAIP6/S100A9/HLA-B/CNN2/ALDOA/SLPI/CTSD/FCER1G/TUBB/SERPINA1"	22
"GO:0002283"	"GO:0002283"	"neutrophil activation involved in immune response"	"22/219"	"490/18866"	6.69155758345701e-08	6.56022769719564e-06	4.75771954420812e-06	"PKM/CTSB/CD55/S100A11/B2M/RAB31/LCN2/PLAUR/LYZ/MIF/PLAU/CKAP4/TNFAIP6/S100A9/HLA-B/CNN2/ALDOA/SLPI/CTSD/FCER1G/TUBB/SERPINA1"	22
"GO:0002063"	"GO:0002063"	"chondrocyte development"	"7/219"	"32/18866"	6.78717382186423e-08	6.56022769719564e-06	4.75771954420812e-06	"SERPINH1/SULF1/COL11A1/COMP/SULF2/RUNX2/SFRP2"	7
"GO:0071772"	"GO:0071772"	"response to BMP"	"13/219"	"168/18866"	8.46874473645539e-08	7.70406690289897e-06	5.58727400414441e-06	"NBL1/SULF1/SFRP4/COMP/GREM1/FBN1/RUNX2/SKIL/FSTL1/FZD1/SFRP2/HTRA3/HTRA1"	13
"GO:0071773"	"GO:0071773"	"cellular response to BMP stimulus"	"13/219"	"168/18866"	8.46874473645539e-08	7.70406690289897e-06	5.58727400414441e-06	"NBL1/SULF1/SFRP4/COMP/GREM1/FBN1/RUNX2/SKIL/FSTL1/FZD1/SFRP2/HTRA3/HTRA1"	13
"GO:0090287"	"GO:0090287"	"regulation of cellular response to growth factor stimulus"	"17/219"	"310/18866"	1.37456607580479e-07	1.20927710880547e-05	8.77012445373916e-06	"NBL1/SULF1/SFRP4/GREM1/FBN1/NREP/SULF2/RUNX2/SKIL/TGFB1I1/FSTL1/FZD1/HSPA5/ASPN/SFRP2/HTRA3/HTRA1"	17
"GO:0030514"	"GO:0030514"	"negative regulation of BMP signaling pathway"	"8/219"	"52/18866"	1.40750002964749e-07	1.20927710880547e-05	8.77012445373916e-06	"NBL1/GREM1/FBN1/SKIL/FZD1/SFRP2/HTRA3/HTRA1"	8
"GO:1900024"	"GO:1900024"	"regulation of substrate adhesion-dependent cell spreading"	"8/219"	"53/18866"	1.64129527107821e-07	1.35686748126687e-05	9.84050437347388e-06	"POSTN/P4HB/FLNA/CALR/S100A10/MDK/ARPC2/PDPN"	8
"GO:0048771"	"GO:0048771"	"tissue remodeling"	"13/219"	"178/18866"	1.66702115383579e-07	1.35686748126687e-05	9.84050437347388e-06	"CTHRC1/BGN/CTSK/MMP14/SPP1/MMP2/GREM1/MDK/SEMA3C/IGFBP5/TIMP1/GJA1/TGM2"	13
"GO:0090288"	"GO:0090288"	"negative regulation of cellular response to growth factor stimulus"	"13/219"	"182/18866"	2.1582862696389e-07	1.71168703384439e-05	1.24137868842119e-05	"NBL1/SULF1/GREM1/FBN1/SULF2/SKIL/TGFB1I1/FZD1/HSPA5/ASPN/SFRP2/HTRA3/HTRA1"	13
"GO:1903034"	"GO:1903034"	"regulation of response to wounding"	"13/219"	"183/18866"	2.29979779088394e-07	1.778318641801e-05	1.28970239272991e-05	"SPP1/FAP/PLAUR/PLAU/CXCR4/MYH9/MDK/CD9/ITGB1/GJA1/PLAT/PDPN/FCER1G"	13
"GO:0002576"	"GO:0002576"	"platelet degranulation"	"11/219"	"129/18866"	3.21895446242338e-07	2.40085812475956e-05	1.7411910302934e-05	"SPARC/FN1/ACTN1/FLNA/ISLR/CD9/TIMP1/ALDOA/FCER1G/SERPINA1/RARRES2"	11
"GO:0030168"	"GO:0030168"	"platelet activation"	"12/219"	"158/18866"	3.29537896386155e-07	2.40085812475956e-05	1.7411910302934e-05	"COL1A2/COL3A1/FN1/COL1A1/ACTB/COMP/FLNA/MYH9/CD9/MYL9/PDPN/FCER1G"	12
"GO:0007369"	"GO:0007369"	"gastrulation"	"13/219"	"189/18866"	3.33775943629683e-07	2.40085812475956e-05	1.7411910302934e-05	"FN1/INHBA/COL5A2/COL8A1/COL5A1/MMP14/COL11A1/COL12A1/MMP2/ITGB1/ITGB5/GJA1/SFRP2"	13
"GO:0034446"	"GO:0034446"	"substrate adhesion-dependent cell spreading"	"10/219"	"106/18866"	4.36378015815114e-07	3.01339062508034e-05	2.18542223426283e-05	"FN1/POSTN/ANTXR1/P4HB/FLNA/CALR/S100A10/MDK/ARPC2/PDPN"	10
"GO:0090101"	"GO:0090101"	"negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	"11/219"	"133/18866"	4.38417646713919e-07	3.01339062508034e-05	2.18542223426283e-05	"NBL1/GREM1/FBN1/SKIL/TGFB1I1/FZD1/HSPA5/ASPN/SFRP2/HTRA3/HTRA1"	11
"GO:0001649"	"GO:0001649"	"osteoblast differentiation"	"14/219"	"231/18866"	5.48096819875322e-07	3.68535535624863e-05	2.67275588822497e-05	"VCAN/CTHRC1/COL1A1/ID3/TPM4/SPP1/GREM1/PDLIM7/RUNX2/IGFBP3/IGFBP5/FZD1/SFRP2/ID2"	14
"GO:0070527"	"GO:0070527"	"platelet aggregation"	"8/219"	"62/18866"	5.72459418232034e-07	3.76727017147166e-05	2.73216353919925e-05	"FN1/ACTB/COMP/FLNA/MYH9/CD9/MYL9/PDPN"	8
"GO:0010769"	"GO:0010769"	"regulation of cell morphogenesis involved in differentiation"	"16/219"	"310/18866"	7.28966730064863e-07	4.69727936685546e-05	3.40664057405312e-05	"FN1/POSTN/THY1/SPP1/P4HB/FLNA/CFL1/CALR/S100A10/MDK/SEMA3C/ARPC2/PDLIM5/SKIL/CHN1/PDPN"	16
"GO:0051271"	"GO:0051271"	"negative regulation of cellular component movement"	"18/219"	"400/18866"	1.06973402011878e-06	6.75242311066811e-05	4.89710676020003e-05	"COL3A1/NBL1/SULF1/THY1/DPYSL3/GREM1/CD74/ACTN1/MIF/CALR/SEMA3C/CD9/IGFBP3/IGFBP5/TPM1/TIMP1/GJA1/SFRP2"	18
"GO:0030278"	"GO:0030278"	"regulation of ossification"	"13/219"	"212/18866"	1.23154812324132e-06	7.58496181655915e-05	5.50089459427486e-05	"CTHRC1/ID3/ISG15/COMP/GREM1/PDLIM7/MDK/RUNX2/IGFBP5/ANKH/SFRP2/OMD/ID2"	13
"GO:0043687"	"GO:0043687"	"post-translational protein modification"	"17/219"	"363/18866"	1.25067265646465e-06	7.58496181655915e-05	5.50089459427486e-05	"VCAN/FN1/PRSS23/FBXO32/CALU/SPP1/MATN3/P4HB/FBN1/LGALS1/MXRA8/IGFBP3/CKAP4/IGFBP5/TIMP1/FSTL1/SERPINA1"	17
"GO:0014909"	"GO:0014909"	"smooth muscle cell migration"	"9/219"	"93/18866"	1.34244855624247e-06	7.98498727780375e-05	5.79100784079493e-05	"POSTN/S100A11/PLAU/MDK/IGFBP3/IGFBP5/TPM1/PLAT/CCL5"	9
"GO:0061041"	"GO:0061041"	"regulation of wound healing"	"11/219"	"151/18866"	1.5547463837264e-06	9.07326521672786e-05	6.58026721692347e-05	"FAP/PLAUR/PLAU/CXCR4/MYH9/CD9/ITGB1/GJA1/PLAT/PDPN/FCER1G"	11
"GO:0010811"	"GO:0010811"	"positive regulation of cell-substrate adhesion"	"10/219"	"122/18866"	1.60683322615987e-06	9.20358364539349e-05	6.67477895701108e-05	"FN1/COL8A1/THY1/P4HB/EDIL3/FLNA/CALR/S100A10/MDK/ARPC2"	10
"GO:0033627"	"GO:0033627"	"cell adhesion mediated by integrin"	"8/219"	"71/18866"	1.64708833756301e-06	9.26262586924069e-05	6.71759855951534e-05	"FBN1/PLAU/MUC1/ITGB1/ITGBL1/ITGB5/CCL5/SFRP2"	8
"GO:2000027"	"GO:2000027"	"regulation of animal organ morphogenesis"	"14/219"	"254/18866"	1.69921143349826e-06	9.38510886394662e-05	6.80642775335486e-05	"CTHRC1/SULF1/GREM1/SULF2/PTK7/PFN1/MDK/SEMA3C/RUNX2/BASP1/MAGED1/FZD1/ASPN/SFRP2"	14
"GO:0071559"	"GO:0071559"	"response to transforming growth factor beta"	"14/219"	"258/18866"	2.04196999896487e-06	0.000109881860054939	7.96903853445217e-05	"COL1A2/COL3A1/COL1A1/POSTN/FBN1/NREP/ITGB5/MXRA5/SKIL/TGFB1I1/HSPA5/ASPN/HTRA3/HTRA1"	14
"GO:0097529"	"GO:0097529"	"myeloid leukocyte migration"	"13/219"	"222/18866"	2.06050691341302e-06	0.000109881860054939	7.96903853445217e-05	"NBL1/MMP14/CD99/GREM1/CD74/MIF/MDK/CD9/S100A9/PPIB/FCER1G/CCL5/RARRES2"	13
"GO:0052547"	"GO:0052547"	"regulation of peptidase activity"	"19/219"	"466/18866"	2.30172261972898e-06	0.000120664882420707	8.75106316260919e-05	"FN1/SERPINH1/GAPDH/COL6A3/ANTXR1/PLAUR/TIMP1/LXN/S100A9/CST1/PERP/RARRES1/RCN3/SLPI/CTSD/SERPINA1/SFRP2/PCSK1N/IFI6"	19
"GO:0003012"	"GO:0003012"	"muscle system process"	"19/219"	"467/18866"	2.37495902904973e-06	0.000122429137947514	8.87901349281576e-05	"SULF1/ACTA2/TPM4/FBXO32/COMP/SULF2/FLNA/CXCR4/ENO1/IGFBP5/EDNRA/LMCD1/TPM1/PDLIM5/ITGB5/MYL9/GJA1/ALDOA/TPM2"	19
"GO:0007565"	"GO:0007565"	"female pregnancy"	"12/219"	"196/18866"	3.23840043878371e-06	0.000161501633642909	0.000117126952641121	"CTSB/GJB2/SPP1/MMP2/VMP1/CALR/IGFBP5/TIMP1/BSG/GJA1/IGFBP2/MMP7"	12
"GO:0032102"	"GO:0032102"	"negative regulation of response to external stimulus"	"18/219"	"433/18866"	3.27806448074637e-06	0.000161501633642909	0.000117126952641121	"NBL1/SPP1/C1QTNF3/FAP/GREM1/PLAUR/MIF/PLAU/MDK/HLA-A/SEMA3C/CD9/TNFAIP6/HLA-B/GJA1/HLA-DRB1/PLAT/HTRA1"	18
"GO:0042476"	"GO:0042476"	"odontogenesis"	"10/219"	"132/18866"	3.28955800824548e-06	0.000161501633642909	0.000117126952641121	"COL1A2/COL1A1/INHBA/ID3/SDC1/RUNX2/BSG/PERP/ASPN/HTRA1"	10
"GO:0034329"	"GO:0034329"	"cell junction assembly"	"18/219"	"434/18866"	3.3851467494853e-06	0.000163597795252469	0.00011864716649923	"FN1/THBS2/MMP14/THY1/CDH11/ACTB/GJB2/VMP1/RUNX1/GREM1/ACTN1/FLNA/S100A10/CD9/PLEC/PDLIM5/GJA1/FZD1"	18
"GO:0046598"	"GO:0046598"	"positive regulation of viral entry into host cell"	"4/219"	"10/18866"	3.51238386498685e-06	0.000164603080218247	0.000119376236304418	"P4HB/LGALS1/CD74/HLA-DRB1"	4
"GO:0075294"	"GO:0075294"	"positive regulation by symbiont of entry into host"	"4/219"	"10/18866"	3.51238386498685e-06	0.000164603080218247	0.000119376236304418	"P4HB/LGALS1/CD74/HLA-DRB1"	4
"GO:2001242"	"GO:2001242"	"regulation of intrinsic apoptotic signaling pathway"	"11/219"	"166/18866"	3.9188393315747e-06	0.000180910000784486	0.000131202617683986	"P4HB/PLAUR/CD74/MIF/ENO1/MUC1/S100A9/PTTG1IP/SKIL/SFRP2/SOD2"	11
"GO:0014812"	"GO:0014812"	"muscle cell migration"	"9/219"	"106/18866"	4.0237482754286e-06	0.000183021373763245	0.000132733863389139	"POSTN/S100A11/PLAU/MDK/IGFBP3/IGFBP5/TPM1/PLAT/CCL5"	9
"GO:1900026"	"GO:1900026"	"positive regulation of substrate adhesion-dependent cell spreading"	"6/219"	"38/18866"	4.62489287608972e-06	0.000207315850228196	0.000150353115468302	"P4HB/FLNA/CALR/S100A10/MDK/ARPC2"	6
"GO:0007566"	"GO:0007566"	"embryo implantation"	"7/219"	"58/18866"	4.69421887906878e-06	0.000207417414185139	0.000150426773402941	"SPP1/MMP2/VMP1/CALR/TIMP1/BSG/GJA1"	7
"GO:1900046"	"GO:1900046"	"regulation of hemostasis"	"8/219"	"83/18866"	5.42000998540855e-06	0.00023611395612491	0.0001712385660327	"FAP/COMP/PLAUR/PLAU/CD9/PLAT/PDPN/FCER1G"	8
"GO:0050673"	"GO:0050673"	"epithelial cell proliferation"	"18/219"	"453/18866"	6.1211171696568e-06	0.000262952991746507	0.000190703226440624	"SPARC/COL8A1/SULF1/MMP14/B2M/FAP/SULF2/MDK/IGFBP3/IGFBP5/MAGED1/LOXL2/GJA1/COL8A2/CCL5/SFRP2/ID2/HTRA1"	18
"GO:0014910"	"GO:0014910"	"regulation of smooth muscle cell migration"	"8/219"	"86/18866"	7.07719823371908e-06	0.000299236891499429	0.000217017651329924	"POSTN/S100A11/PLAU/MDK/IGFBP3/IGFBP5/TPM1/CCL5"	8
"GO:0002685"	"GO:0002685"	"regulation of leukocyte migration"	"12/219"	"212/18866"	7.24880870957878e-06	0.000299236891499429	0.000217017651329924	"NBL1/MMP14/THY1/CD99/GREM1/CD74/MIF/CALR/MDK/CD9/CCL5/RARRES2"	12
"GO:0002478"	"GO:0002478"	"antigen processing and presentation of exogenous peptide antigen"	"11/219"	"177/18866"	7.25598669979217e-06	0.000299236891499429	0.000217017651329924	"B2M/CAPZB/CD74/CALR/HLA-A/HLA-DRA/ITGB5/HLA-B/HLA-DRB1/CTSD/FCER1G"	11
"GO:0060485"	"GO:0060485"	"mesenchyme development"	"14/219"	"290/18866"	7.88578209872433e-06	0.000316762649757849	0.00022972797884322	"FN1/COL1A1/ACTA2/GREM1/PTK7/CFL1/MDK/SEMA3C/EDNRA/BASP1/LOXL2/PDPN/TGFB1I1/SFRP2"	14
"GO:0097193"	"GO:0097193"	"intrinsic apoptotic signaling pathway"	"14/219"	"290/18866"	7.88578209872433e-06	0.000316762649757849	0.00022972797884322	"P4HB/PLAUR/CD74/MIF/ENO1/MUC1/S100A9/PHLDA3/PTTG1IP/SKIL/PERP/SFRP2/IFI6/SOD2"	14
"GO:0071560"	"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"13/219"	"252/18866"	8.23995676575938e-06	0.000326745977903766	0.000236968257325685	"COL1A2/COL3A1/COL1A1/POSTN/FBN1/NREP/ITGB5/SKIL/TGFB1I1/HSPA5/ASPN/HTRA3/HTRA1"	13
"GO:0046697"	"GO:0046697"	"decidualization"	"5/219"	"25/18866"	8.85295558284435e-06	0.000346610020477691	0.000251374395030531	"CTSB/GJB2/SPP1/BSG/GJA1"	5
"GO:0010951"	"GO:0010951"	"negative regulation of endopeptidase activity"	"13/219"	"258/18866"	1.06051662204919e-05	0.000410022238999767	0.00029736327915616	"SERPINH1/GAPDH/COL6A3/PLAUR/TIMP1/LXN/CST1/RARRES1/SLPI/SERPINA1/SFRP2/PCSK1N/IFI6"	13
"GO:0016331"	"GO:0016331"	"morphogenesis of embryonic epithelium"	"10/219"	"151/18866"	1.09048060112567e-05	0.000415844082467639	0.000301585495171963	"CTHRC1/SULF1/SOX4/GREM1/PTK7/PFN1/CFL1/TGFB1I1/FZD1/SFRP2"	10
"GO:0019884"	"GO:0019884"	"antigen processing and presentation of exogenous antigen"	"11/219"	"185/18866"	1.10366240586348e-05	0.000415844082467639	0.000301585495171963	"B2M/CAPZB/CD74/CALR/HLA-A/HLA-DRA/ITGB5/HLA-B/HLA-DRB1/CTSD/FCER1G"	11
"GO:1905521"	"GO:1905521"	"regulation of macrophage migration"	"6/219"	"44/18866"	1.11590878903375e-05	0.000415844082467639	0.000301585495171963	"MMP14/MIF/MDK/CD9/CCL5/RARRES2"	6
"GO:0051764"	"GO:0051764"	"actin crosslink formation"	"4/219"	"13/18866"	1.16354209764806e-05	0.000428432822383984	0.000310715314547372	"DPYSL3/ACTN1/FLNA/MARCKS"	4
"GO:0045185"	"GO:0045185"	"maintenance of protein location"	"8/219"	"93/18866"	1.26720090366003e-05	0.000455750278490753	0.000330526943170077	"TMSB10/NBL1/FBN1/FLNA/KDELR3/GJA1/KDELR2/HSPA5"	8
"GO:1903035"	"GO:1903035"	"negative regulation of response to wounding"	"8/219"	"93/18866"	1.26720090366003e-05	0.000455750278490753	0.000330526943170077	"SPP1/FAP/PLAUR/PLAU/MDK/CD9/GJA1/PLAT"	8
"GO:0044706"	"GO:0044706"	"multi-multicellular organism process"	"12/219"	"226/18866"	1.38219251190606e-05	0.000491393268887981	0.00035637655691129	"CTSB/GJB2/SPP1/MMP2/VMP1/CALR/IGFBP5/TIMP1/BSG/GJA1/IGFBP2/MMP7"	12
"GO:0030336"	"GO:0030336"	"negative regulation of cell migration"	"15/219"	"350/18866"	1.54486440038975e-05	0.000542984726182443	0.000393792588185473	"COL3A1/NBL1/SULF1/THY1/DPYSL3/GREM1/CD74/MIF/CALR/IGFBP3/IGFBP5/TPM1/TIMP1/GJA1/SFRP2"	15
"GO:0035437"	"GO:0035437"	"maintenance of protein localization in endoplasmic reticulum"	"4/219"	"14/18866"	1.6141505014542e-05	0.000560962640561556	0.000406830836025891	"KDELR3/GJA1/KDELR2/HSPA5"	4
