"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"WP615"	"WP615"	"Senescence and autophagy in cancer"	"8/88"	"108/7866"	2.51766590600817e-05	0.000425714416834109	0.000318020956548401	"2335/1277/1281/4323/6678/3624/5328/3488"	8
"WP4786"	"WP4786"	"Type I collagen synthesis in the context of osteogenesis imperfecta"	"5/88"	"33/7866"	2.89797749032155e-05	0.00044918651099984	0.000335555288353022	"1277/871/1278/5352/649"	5
"WP5115"	"WP5115"	"Network map of SARS-CoV-2 signaling pathway"	"11/88"	"222/7866"	3.34411948781538e-05	0.0004784663267182	0.000357428155782696	"1294/2335/1508/2537/2921/3091/3429/2920/6347/6356/6352"	11
"WP3624"	"WP3624"	"Lung fibrosis"	"6/88"	"63/7866"	6.72840204727232e-05	0.000893916271994752	0.000667781255819509	"26585/2920/5328/6347/6356/6352"	6
"WP4239"	"WP4239"	"Epithelial to mesenchymal transition in colorectal cancer"	"9/88"	"165/7866"	8.73898776054126e-05	0.00108363448230712	0.000809506234660665	"2335/7474/3678/6678/3091/4854/1282/1284/3397"	9
"WP4172"	"WP4172"	"PI3K-Akt signaling pathway"	"13/88"	"345/7866"	0.000107816266798833	0.00123151760301194	0.000919979194100598	"3371/2335/1277/1278/3678/3688/1291/1293/3685/3672/1292/1282/1284"	13
"WP5087"	"WP5087"	"Malignant pleural mesothelioma"	"15/88"	"447/7866"	0.000112558060490338	0.00123151760301194	0.000919979194100598	"2335/7474/4323/3688/6678/3091/3685/3672/115908/5328/72/1282/6347/1284/6352"	15
"WP534"	"WP534"	"Glycolysis and gluconeogenesis"	"5/88"	"45/7866"	0.000134245100874593	0.00138719937570413	0.00103627797166352	"2597/5315/2023/5223/5230"	5
"WP2118"	"WP2118"	"Arrhythmogenic right ventricular cardiomyopathy"	"6/88"	"76/7866"	0.000192758717121652	0.00188700638866459	0.0014096482360143	"3678/3688/3685/2697/3672/87"	6
"WP2643"	"WP2643"	"Nanoparticle-mediated activation of receptor signaling"	"4/88"	"29/7866"	0.000280547948265195	0.00260909591886631	0.00194906995636872	"2335/1277/3688/3672"	4
"WP4018"	"WP4018"	"Clear cell renal cell carcinoma pathways"	"6/88"	"87/7866"	0.000403635552754345	0.00357505775296705	0.00267067132649491	"2597/5315/5352/3091/2023/5230"	6
"WP453"	"WP453"	"Inflammatory response pathway"	"4/88"	"33/7866"	0.000467146869153892	0.00394951443921018	0.00295040127886669	"2335/1277/1281/1278"	4
"WP4217"	"WP4217"	"Ebola virus pathway in host"	"7/88"	"132/7866"	0.000655933893719197	0.00530450887964221	0.00396262123436769	"3678/3688/1508/3685/3106/3672/87"	7
"WP3614"	"WP3614"	"Photodynamic therapy-induced HIF-1 survival signaling"	"4/88"	"37/7866"	0.000728730583915792	0.00564766202534739	0.00421896653845985	"5315/3091/3485/5230"	4
"WP1946"	"WP1946"	"Cori cycle"	"3/88"	"17/7866"	0.000821413608825141	0.00587626658621063	0.00438974074351898	"2597/5223/5230"	3
"WP3874"	"WP3874"	"Canonical and non-canonical TGF-B signaling"	"3/88"	"17/7866"	0.000821413608825141	0.00587626658621063	0.00438974074351898	"4017/26585/649"	3
"WP3859"	"WP3859"	"TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition"	"3/88"	"18/7866"	0.000977755226594707	0.00673564711654132	0.00503172280352832	"3371/2335/3397"	3
"WP5036"	"WP5036"	"Angiotensin II receptor type 1 pathway"	"3/88"	"28/7866"	0.00362113459305462	0.02405467979672	0.017969540085835	"1277/1278/3091"	3
"WP4658"	"WP4658"	"Small cell lung cancer"	"5/88"	"98/7866"	0.00469526083059912	0.0298195730852045	0.0222760817614431	"2335/3688/3685/1282/1284"	5
"WP2877"	"WP2877"	"Vitamin D receptor pathway"	"7/88"	"187/7866"	0.00480960856212975	0.0298195730852045	0.0222760817614431	"6273/3091/7128/6279/6280/3397/3488"	7
"WP2839"	"WP2839"	"Hair follicle development: organogenesis - part 2 of 3"	"3/88"	"33/7866"	0.00579319677244565	0.0347591806346739	0.0259661111702148	"7474/3688/3624"	3
"WP51"	"WP51"	"Regulation of actin cytoskeleton"	"6/88"	"151/7866"	0.00674179411946751	0.0389505954918761	0.0290972190431672	"2335/5216/1072/55740/3672/87"	6
"WP5039"	"WP5039"	"SARS-CoV-2 innate immunity evasion and cell-specific immune response"	"4/88"	"68/7866"	0.0069105895227522	0.0389505954918761	0.0290972190431672	"2921/2920/6347/6352"	4
"WP619"	"WP619"	"Type II interferon signaling (IFNG)"	"3/88"	"37/7866"	0.00798969285084648	0.0437083197134543	0.0326513763564005	"9636/2537/3106"	3
"WP1434"	"WP1434"	"Osteopontin signaling"	"2/88"	"13/7866"	0.00890907431077641	0.0473453663372689	0.035368355158571	"3685/5328"	2
