"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0048545"	"GO:0048545"	"response to steroid hormone"	"17/213"	"346/18866"	4.36792435357766e-07	7.20477627584862e-05	5.68919122175129e-05	"TXNIP/DAB2/TCF21/FBXO32/ENG/PAM/PTN/HMGB2/KANK2/SDC1/LBH/TFPI/CAV1/FIBIN/IGFBP7/SERPINF1/DDIT4"	17
"GO:0032355"	"GO:0032355"	"response to estradiol"	"11/213"	"141/18866"	5.9858794676952e-07	9.17671426374125e-05	7.2463155322123e-05	"TXNIP/PDGFRB/NR2F2/CST3/PTEN/PAM/PTN/POSTN/TFPI/MAP1B/GGT5"	11
"GO:0032963"	"GO:0032963"	"collagen metabolic process"	"10/213"	"113/18866"	6.14904274213677e-07	9.17671426374125e-05	7.2463155322123e-05	"PDGFRB/CST3/ENG/COL15A1/CTSK/COL5A1/MMP7/F2R/MMP11/MFAP4"	10
"GO:0007517"	"GO:0007517"	"muscle organ development"	"18/213"	"407/18866"	9.15918394567373e-07	0.000130476738571552	0.000103029863427172	"NUPR1/NR2F2/MYLK/COL6A3/TCF21/PTEN/ENG/LAMA2/TPM1/VGLL4/FHL1/GREM1/FZD1/CAV1/COL11A1/ELN/ID3/COL3A1"	18
"GO:0030510"	"GO:0030510"	"regulation of BMP signaling pathway"	"9/213"	"93/18866"	1.06592970700255e-06	0.000142465542571185	0.000112496722058528	"SFRP2/HTRA1/FBN1/ENG/SFRP4/FSTL1/GREM1/FZD1/HES1"	9
"GO:0001503"	"GO:0001503"	"ossification"	"18/213"	"412/18866"	1.09099330622477e-06	0.000142465542571185	0.000112496722058528	"SFRP2/ZBTB16/CTSK/TMEM119/PTN/ISG15/VCAN/GNAS/GREM1/MGP/FZD1/COL11A1/ASPN/CTHRC1/IGFBP3/ID3/IGFBP5/COL5A2"	18
"GO:0060070"	"GO:0060070"	"canonical Wnt signaling pathway"	"16/213"	"339/18866"	1.63125042735446e-06	0.000204493553573155	0.000161476621250961	"SFRP2/FRZB/DAB2/PTEN/MITF/RNF146/SFRP4/SDC1/DKK3/GREM1/PTK7/FZD1/CAV1/CTHRC1/IGFBP4/IGFBP6"	16
"GO:0061448"	"GO:0061448"	"connective tissue development"	"14/213"	"262/18866"	1.76276018503739e-06	0.00021248040076566	0.000167783368219551	"SFRP2/LUM/PDGFRB/FRZB/ZBTB16/CTSK/COL5A1/ZEB1/GNAS/PRRX1/GREM1/MGP/COL11A1/MATN3"	14
"GO:0030336"	"GO:0030336"	"negative regulation of cell migration"	"16/213"	"350/18866"	2.46632191905e-06	0.000286276033122322	0.000226055471020918	"SFRP2/APOD/NR2F2/THY1/PTEN/BST2/ENG/PTN/MITF/TPM1/GREM1/PODN/SERPINF1/IGFBP3/IGFBP5/COL3A1"	16
"GO:0051216"	"GO:0051216"	"cartilage development"	"12/213"	"197/18866"	2.56015198887426e-06	0.000286554154754712	0.000226275087437721	"SFRP2/LUM/FRZB/ZBTB16/CTSK/ZEB1/GNAS/PRRX1/GREM1/MGP/COL11A1/MATN3"	12
"GO:0043687"	"GO:0043687"	"post-translational protein modification"	"16/213"	"363/18866"	3.93555633005246e-06	0.000425311501323601	0.000335843663591773	"LTBP1/CST3/FBN1/ZBTB16/FBXO32/PRSS23/FSTL1/VCAN/LAMC1/LAMB1/FN1/IGFBP7/MATN3/IGFBP3/IGFBP4/IGFBP5"	16
"GO:2000146"	"GO:2000146"	"negative regulation of cell motility"	"16/213"	"365/18866"	4.22073081321379e-06	0.000440925678953734	0.000348173268135636	"SFRP2/APOD/NR2F2/THY1/PTEN/BST2/ENG/PTN/MITF/TPM1/GREM1/PODN/SERPINF1/IGFBP3/IGFBP5/COL3A1"	16
"GO:0031102"	"GO:0031102"	"neuron projection regeneration"	"7/213"	"59/18866"	4.39338423205512e-06	0.000444156973653573	0.000350724832922295	"APOD/THY1/PTEN/PTN/PRRX1/MAP1B/NREP"	7
"GO:0001655"	"GO:0001655"	"urogenital system development"	"15/213"	"330/18866"	5.4933785155878e-06	0.00053800775837038	0.000424833318754833	"PDGFRB/TCF21/FBN1/ZBTB16/PTEN/PDGFRA/NID1/SPRY1/COL4A1/KANK2/SDC1/GREM1/HES1/SERPINF1/ID3"	15
"GO:0060485"	"GO:0060485"	"mesenchyme development"	"14/213"	"290/18866"	5.73203366082704e-06	0.000544369499788847	0.000429856814564733	"SFRP2/PDGFRB/FRZB/DAB2/TCF21/PTEN/ENG/SPRY1/GREM1/TGFB1I1/PTK7/HES1/FN1/S100A4"	14
"GO:0072001"	"GO:0072001"	"renal system development"	"14/213"	"292/18866"	6.20110572553517e-06	0.00056373002726969	0.000445144692879805	"PDGFRB/TCF21/FBN1/ZBTB16/PDGFRA/NID1/SPRY1/COL4A1/KANK2/SDC1/GREM1/HES1/SERPINF1/ID3"	14
"GO:0030512"	"GO:0030512"	"negative regulation of transforming growth factor beta receptor signaling pathway"	"8/213"	"87/18866"	6.29564484825755e-06	0.00056373002726969	0.000445144692879805	"HTRA1/LTBP1/FBN1/HSPA1A/SPRY1/TGFB1I1/CAV1/ASPN"	8
"GO:0010810"	"GO:0010810"	"regulation of cell-substrate adhesion"	"12/213"	"217/18866"	6.92688125643577e-06	0.00060302349604638	0.000476172451283055	"APOD/FBLN2/SMOC2/THY1/PTEN/PTN/NID1/PIK3R1/POSTN/GREM1/EDIL3/FN1"	12
"GO:0090288"	"GO:0090288"	"negative regulation of cellular response to growth factor stimulus"	"11/213"	"182/18866"	7.26896674422161e-06	0.000611054601885255	0.000482514146720933	"SFRP2/HTRA1/LTBP1/FBN1/HSPA1A/SPRY1/GREM1/TGFB1I1/FZD1/CAV1/ASPN"	11
"GO:1903845"	"GO:1903845"	"negative regulation of cellular response to transforming growth factor beta stimulus"	"8/213"	"89/18866"	7.46380190111102e-06	0.000611054601885255	0.000482514146720933	"HTRA1/LTBP1/FBN1/HSPA1A/SPRY1/TGFB1I1/CAV1/ASPN"	8
"GO:0030178"	"GO:0030178"	"negative regulation of Wnt signaling pathway"	"12/213"	"219/18866"	7.60406173373483e-06	0.000611054601885255	0.000482514146720933	"SFRP2/FRZB/DAB2/SFRP4/VGLL4/DKK3/GREM1/FZD1/CAV1/CTHRC1/IGFBP4/IGFBP6"	12
"GO:0090090"	"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	"11/213"	"184/18866"	8.06565343182152e-06	0.000631943946383216	0.000499009242584537	"SFRP2/FRZB/DAB2/SFRP4/DKK3/GREM1/FZD1/CAV1/CTHRC1/IGFBP4/IGFBP6"	11
"GO:0001656"	"GO:0001656"	"metanephros development"	"8/213"	"91/18866"	8.80999878129073e-06	0.000673427711721101	0.000531766550316162	"PDGFRB/TCF21/FBN1/PDGFRA/SPRY1/GREM1/HES1/ID3"	8
"GO:0048562"	"GO:0048562"	"embryonic organ morphogenesis"	"14/213"	"302/18866"	9.09658052511013e-06	0.000678778175373694	0.000535991499111126	"FRZB/TCF21/FBN1/ENG/PDGFRA/ZEB1/GNAS/PRRX1/PTK7/HES1/MFAP5/COL11A1/MFAP2/CTHRC1"	14
"GO:0048762"	"GO:0048762"	"mesenchymal cell differentiation"	"12/213"	"229/18866"	1.19369484016639e-05	0.000849629918639774	0.000670903146717532	"SFRP2/FRZB/DAB2/TCF21/PTEN/ENG/SPRY1/GREM1/TGFB1I1/HES1/FN1/S100A4"	12
"GO:0040013"	"GO:0040013"	"negative regulation of locomotion"	"16/213"	"397/18866"	1.2118818515515e-05	0.000849629918639774	0.000670903146717532	"SFRP2/APOD/NR2F2/THY1/PTEN/BST2/ENG/PTN/MITF/TPM1/GREM1/PODN/SERPINF1/IGFBP3/IGFBP5/COL3A1"	16
"GO:0090596"	"GO:0090596"	"sensory organ morphogenesis"	"13/213"	"269/18866"	1.22951045374071e-05	0.000849629918639774	0.000670903146717532	"FRZB/FBN1/THY1/PTN/COL5A1/ZEB1/PRRX1/PTK7/MFAP5/COL11A1/MFAP2/CTHRC1/COL5A2"	13
"GO:0007160"	"GO:0007160"	"cell-matrix adhesion"	"12/213"	"230/18866"	1.24706369679099e-05	0.000849629918639774	0.000670903146717532	"APOD/FBLN5/THY1/PTEN/NID1/PIK3R1/POSTN/ITGBL1/GREM1/ITGB5/FN1/COL3A1"	12
"GO:0051271"	"GO:0051271"	"negative regulation of cellular component movement"	"16/213"	"400/18866"	1.33006382318817e-05	0.000886897876993984	0.000700331477786201	"SFRP2/APOD/NR2F2/THY1/PTEN/BST2/ENG/PTN/MITF/TPM1/GREM1/PODN/SERPINF1/IGFBP3/IGFBP5/COL3A1"	16
"GO:0001704"	"GO:0001704"	"formation of primary germ layer"	"9/213"	"127/18866"	1.4110836046831e-05	0.000921320003557675	0.000727512621624994	"SFRP2/COL5A1/COL4A2/LAMB1/ITGB5/FN1/COL11A1/COL12A1/COL5A2"	9
"GO:0048568"	"GO:0048568"	"embryonic organ development"	"17/213"	"451/18866"	1.53390678120691e-05	0.00098107425557193	0.000774697066083233	"PDGFRB/FRZB/NR2F2/TCF21/FBN1/ENG/PDGFRA/ZEB1/GNAS/PRRX1/PTK7/HES1/MFAP5/COL11A1/MFAP2/CTHRC1/ID3"	17
"GO:0050673"	"GO:0050673"	"epithelial cell proliferation"	"17/213"	"453/18866"	1.62348484761656e-05	0.00101760030248606	0.000803539552999268	"SFRP2/NUPR1/HTRA1/NR2F2/PTEN/PTN/HMGB2/LAMC1/LAMB1/THBS4/HES1/CAV1/GLUL/SERPINF1/IGFBP3/IGFBP4/IGFBP5"	17
"GO:0060537"	"GO:0060537"	"muscle tissue development"	"16/213"	"409/18866"	1.74863021377672e-05	0.00107455040979926	0.00084850972808856	"NUPR1/PDGFRB/NR2F2/MYLK/TCF21/PTEN/ENG/PDGFRA/TPM1/VGLL4/GREM1/CAV1/COL11A1/ELN/IGFBP5/COL3A1"	16
"GO:0006979"	"GO:0006979"	"response to oxidative stress"	"17/213"	"458/18866"	1.86819288991285e-05	0.00112594548403594	0.000889093417851238	"TXNIP/APOD/PDGFRB/HSPB1/CST3/FBLN5/NDUFB4/HSPA1A/PDGFRA/GPX3/TPM1/SOD3/NDUFA12/SDC1/FZD1/GPX8/HSPA1B"	17
"GO:0090177"	"GO:0090177"	"establishment of planar polarity involved in neural tube closure"	"4/213"	"15/18866"	1.95570472881117e-05	0.00115017154110409	0.00090822332083959	"SFRP2/PTK7/FZD1/CTHRC1"	4
"GO:0071711"	"GO:0071711"	"basement membrane organization"	"5/213"	"30/18866"	1.98178887107916e-05	0.00115017154110409	0.00090822332083959	"NID1/COL4A1/LAMB1/CAV1/MMP11"	5
"GO:0001822"	"GO:0001822"	"kidney development"	"13/213"	"283/18866"	2.10184471868689e-05	0.00119766933606631	0.000945729556676151	"PDGFRB/TCF21/FBN1/ZBTB16/PDGFRA/NID1/SPRY1/KANK2/SDC1/GREM1/HES1/SERPINF1/ID3"	13
"GO:0052547"	"GO:0052547"	"regulation of peptidase activity"	"17/213"	"466/18866"	2.32858046158656e-05	0.00130317342260934	0.00102903997465978	"SFRP2/RPS27L/TIMP3/PEBP1/CST3/CSTB/COL6A3/BST2/A2M/TFPI/FN1/CAV1/SPINK1/F2R/SERPINF1/GSN/IFI6"	17
"GO:0030278"	"GO:0030278"	"regulation of ossification"	"11/213"	"212/18866"	3.03256698294161e-05	0.00166737981132263	0.00131663249804169	"SFRP2/ZBTB16/TMEM119/PTN/ISG15/GNAS/GREM1/MGP/CTHRC1/ID3/IGFBP5"	11
"GO:0007229"	"GO:0007229"	"integrin-mediated signaling pathway"	"8/213"	"108/18866"	3.09788448031392e-05	0.00167392585539721	0.00132180152689982	"MYH9/THY1/PTN/ISG15/ITGBL1/ITGB5/FN1/COL3A1"	8
"GO:0060828"	"GO:0060828"	"regulation of canonical Wnt signaling pathway"	"13/213"	"295/18866"	3.24089898620953e-05	0.00168141100616938	0.00132771211349351	"SFRP2/FRZB/DAB2/RNF146/SFRP4/DKK3/GREM1/PTK7/FZD1/CAV1/CTHRC1/IGFBP4/IGFBP6"	13
"GO:0008584"	"GO:0008584"	"male gonad development"	"9/213"	"141/18866"	3.25112597016173e-05	0.00168141100616938	0.00132771211349351	"SFRP2/NUPR1/PDGFRB/CST3/TCF21/RHOBTB3/PDGFRA/HMGB2/SDC1"	9
"GO:0001654"	"GO:0001654"	"eye development"	"15/213"	"384/18866"	3.27268893989574e-05	0.00168141100616938	0.00132771211349351	"PDGFRB/CST3/FBN1/THY1/PDGFRA/PTN/SPRY1/MITF/COL4A1/COL5A1/ZEB1/MFAP5/MFAP2/SERPINF1/COL5A2"	15
"GO:0042249"	"GO:0042249"	"establishment of planar polarity of embryonic epithelium"	"4/213"	"17/18866"	3.34998979517484e-05	0.00169336580936741	0.00133715212367675	"SFRP2/PTK7/FZD1/CTHRC1"	4
"GO:0046546"	"GO:0046546"	"development of primary male sexual characteristics"	"9/213"	"142/18866"	3.43761168818332e-05	0.00171007540170897	0.00135034671326967	"SFRP2/NUPR1/PDGFRB/CST3/TCF21/RHOBTB3/PDGFRA/HMGB2/SDC1"	9
"GO:0150063"	"GO:0150063"	"visual system development"	"15/213"	"388/18866"	3.6853249039723e-05	0.00180465753891394	0.00142503270546692	"PDGFRB/CST3/FBN1/THY1/PDGFRA/PTN/SPRY1/MITF/COL4A1/COL5A1/ZEB1/MFAP5/MFAP2/SERPINF1/COL5A2"	15
"GO:0010951"	"GO:0010951"	"negative regulation of endopeptidase activity"	"12/213"	"258/18866"	3.88050028131328e-05	0.00187099813563628	0.00147741800184089	"SFRP2/TIMP3/PEBP1/CST3/CSTB/COL6A3/BST2/A2M/TFPI/SPINK1/SERPINF1/IFI6"	12
"GO:0035909"	"GO:0035909"	"aorta morphogenesis"	"5/213"	"35/18866"	4.31211940695384e-05	0.00204760336687778	0.00161687284302209	"PDGFRB/MYLK/ENG/HES1/COL3A1"	5
"GO:0048880"	"GO:0048880"	"sensory system development"	"15/213"	"394/18866"	4.3902759253947e-05	0.00205360070898313	0.00162160859396747	"PDGFRB/CST3/FBN1/THY1/PDGFRA/PTN/SPRY1/MITF/COL4A1/COL5A1/ZEB1/MFAP5/MFAP2/SERPINF1/COL5A2"	15
"GO:0035904"	"GO:0035904"	"aorta development"	"6/213"	"60/18866"	5.81407950463235e-05	0.00263305756850133	0.00207917184816667	"PDGFRB/MYLK/LTBP1/ENG/HES1/COL3A1"	6
"GO:0061077"	"GO:0061077"	"chaperone-mediated protein folding"	"6/213"	"60/18866"	5.81407950463235e-05	0.00263305756850133	0.00207917184816667	"FKBP5/HSPB1/HSPA1A/HSPB6/HSPA1B/CLU"	6
"GO:0048705"	"GO:0048705"	"skeletal system morphogenesis"	"11/213"	"228/18866"	5.88111135274707e-05	0.00263305756850133	0.00207917184816667	"SFRP2/PDGFRB/TMEM119/PDGFRA/SFRP4/ZEB1/GNAS/PRRX1/GREM1/MGP/COL11A1"	11
"GO:0062197"	"GO:0062197"	"cellular response to chemical stress"	"14/213"	"360/18866"	6.30561102706147e-05	0.00278334999419868	0.00219784900290905	"PDGFRB/MYLK/HSPB1/CST3/FBLN5/HSPA1A/PDGFRA/GPX3/TPM1/SOD3/FZD1/GPX8/CAV1/HSPA1B"	14
"GO:0010466"	"GO:0010466"	"negative regulation of peptidase activity"	"12/213"	"272/18866"	6.4621451811333e-05	0.00278474631036111	0.00219895159226782	"SFRP2/TIMP3/PEBP1/CST3/CSTB/COL6A3/BST2/A2M/TFPI/SPINK1/SERPINF1/IFI6"	12
"GO:0048009"	"GO:0048009"	"insulin-like growth factor receptor signaling pathway"	"5/213"	"38/18866"	6.48648630045824e-05	0.00278474631036111	0.00219895159226782	"PIK3R1/IGFBP3/IGFBP4/IGFBP5/IGFBP6"	5
"GO:0030509"	"GO:0030509"	"BMP signaling pathway"	"9/213"	"155/18866"	6.81557312669337e-05	0.00288648732149419	0.00227929052928252	"SFRP2/HTRA1/FBN1/ENG/SFRP4/FSTL1/GREM1/FZD1/HES1"	9
"GO:0070527"	"GO:0070527"	"platelet aggregation"	"6/213"	"62/18866"	7.00671896325154e-05	0.00292787429744404	0.00231197140808482	"MYH9/HSPB1/MYL9/PDGFRA/GNAS/FN1"	6
"GO:0046849"	"GO:0046849"	"bone remodeling"	"7/213"	"91/18866"	7.68427145212552e-05	0.00316875088565281	0.00250217758780431	"PDK4/CTSK/TMEM119/PTN/MITF/GREM1/CTHRC1"	7
"GO:0030168"	"GO:0030168"	"platelet activation"	"9/213"	"158/18866"	7.90300516901262e-05	0.0032166257402189	0.0025399815655979	"MYH9/HSPB1/MYL9/PDGFRA/PIK3R1/GNAS/FN1/F2R/COL3A1"	9
"GO:0072210"	"GO:0072210"	"metanephric nephron development"	"5/213"	"40/18866"	8.34890662995284e-05	0.00335454786900926	0.00264889061903092	"PDGFRB/TCF21/PDGFRA/GREM1/HES1"	5
"GO:0001558"	"GO:0001558"	"regulation of cell growth"	"15/213"	"420/18866"	9.00348836043787e-05	0.00357176361033067	0.00282041320924576	"SFRP2/FRZB/FBLN5/BST2/HSPA1A/VGLL4/FHL1/GREM1/MAP1B/FN1/IGFBP7/HSPA1B/IGFBP3/IGFBP4/IGFBP5"	15
"GO:0045778"	"GO:0045778"	"positive regulation of ossification"	"7/213"	"94/18866"	9.44450436251492e-05	0.00367505069575243	0.00290197299086889	"SFRP2/ZBTB16/TMEM119/PTN/ISG15/GNAS/CTHRC1"	7
"GO:2001236"	"GO:2001236"	"regulation of extrinsic apoptotic signaling pathway"	"9/213"	"162/18866"	9.5767236035118e-05	0.00367505069575243	0.00290197299086889	"SFRP2/TIMP3/PTEN/HSPA1A/HMGB2/CAV1/HSPA1B/SRPX/IFI6"	9
"GO:0030111"	"GO:0030111"	"regulation of Wnt signaling pathway"	"14/213"	"375/18866"	9.72948356952763e-05	0.00367505069575243	0.00290197299086889	"SFRP2/FRZB/DAB2/RNF146/SFRP4/VGLL4/DKK3/GREM1/PTK7/FZD1/CAV1/CTHRC1/IGFBP4/IGFBP6"	14
"GO:0009235"	"GO:0009235"	"cobalamin metabolic process"	"4/213"	"22/18866"	9.85016778695609e-05	0.00367505069575243	0.00290197299086889	"CTRB2/PRSS1/CTRB1/CTRC"	4
"GO:0044342"	"GO:0044342"	"type B pancreatic cell proliferation"	"4/213"	"22/18866"	9.85016778695609e-05	0.00367505069575243	0.00290197299086889	"NUPR1/IGFBP3/IGFBP4/IGFBP5"	4
"GO:0046661"	"GO:0046661"	"male sex differentiation"	"9/213"	"164/18866"	0.00010519207011417	0.00387849350279774	0.00306261989892772	"SFRP2/NUPR1/PDGFRB/CST3/TCF21/RHOBTB3/PDGFRA/HMGB2/SDC1"	9
"GO:0003231"	"GO:0003231"	"cardiac ventricle development"	"8/213"	"131/18866"	0.000122023613686554	0.00444676750341466	0.00351135270228995	"SFRP2/LTBP1/ENG/TPM1/PTK7/FZD1/HES1/COL11A1"	8
"GO:0071772"	"GO:0071772"	"response to BMP"	"9/213"	"168/18866"	0.000126386447958357	0.00446213178990358	0.00352348498238784	"SFRP2/HTRA1/FBN1/ENG/SFRP4/FSTL1/GREM1/FZD1/HES1"	9
"GO:0071773"	"GO:0071773"	"cellular response to BMP stimulus"	"9/213"	"168/18866"	0.000126386447958357	0.00446213178990358	0.00352348498238784	"SFRP2/HTRA1/FBN1/ENG/SFRP4/FSTL1/GREM1/FZD1/HES1"	9
"GO:0042326"	"GO:0042326"	"negative regulation of phosphorylation"	"16/213"	"484/18866"	0.00012889031576702	0.00446213178990358	0.00352348498238784	"SFRP2/NUPR1/CALM2/TIMP3/NR2F2/PEBP1/HSPB1/THY1/PTEN/ENG/SPRY1/GREM1/CAV1/SPINK1/IGFBP3/DDIT4"	16
"GO:0052548"	"GO:0052548"	"regulation of endopeptidase activity"	"15/213"	"434/18866"	0.000129260190904402	0.00446213178990358	0.00352348498238784	"SFRP2/RPS27L/TIMP3/PEBP1/CST3/CSTB/COL6A3/BST2/A2M/TFPI/SPINK1/F2R/SERPINF1/GSN/IFI6"	15
"GO:0007044"	"GO:0007044"	"cell-substrate junction assembly"	"7/213"	"99/18866"	0.000130987914700424	0.00446213178990358	0.00352348498238784	"APOD/THY1/PTEN/TNS1/LAMC1/GREM1/FN1"	7
"GO:0010717"	"GO:0010717"	"regulation of epithelial to mesenchymal transition"	"7/213"	"99/18866"	0.000130987914700424	0.00446213178990358	0.00352348498238784	"SFRP2/DAB2/PTEN/ENG/SPRY1/GREM1/TGFB1I1"	7
"GO:0009636"	"GO:0009636"	"response to toxic substance"	"11/213"	"250/18866"	0.000133491528784142	0.00449852098074733	0.00355221940205454	"NUPR1/PDGFRB/CST3/FBLN5/ADH5/GPX3/SOD3/SDC1/MAP1B/GPX8/INMT"	11
"GO:0048745"	"GO:0048745"	"smooth muscle tissue development"	"4/213"	"24/18866"	0.000140576750241161	0.0046375530026926	0.00366200487331821	"PDGFRB/MYLK/ENG/COL3A1"	4
"GO:0090103"	"GO:0090103"	"cochlea morphogenesis"	"4/213"	"24/18866"	0.000140576750241161	0.0046375530026926	0.00366200487331821	"FRZB/ZEB1/PTK7/CTHRC1"	4
