"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0035987"	"GO:0035987"	"endodermal cell differentiation"	"5/83"	"46/18866"	1.73572679866489e-06	0.000320004904335673	0.000258448889829911	"COL11A1/COL5A2/FN1/COL12A1/COL8A1"	5
"GO:0001706"	"GO:0001706"	"endoderm formation"	"5/83"	"55/18866"	4.27057739276453e-06	0.00064213321712254	0.000518612730116616	"COL11A1/COL5A2/FN1/COL12A1/COL8A1"	5
"GO:0006006"	"GO:0006006"	"glucose metabolic process"	"8/83"	"214/18866"	4.57213605837385e-06	0.00064213321712254	0.000518612730116616	"GAPDH/ENO1/PHLDA2/PKM/IGF2/C1QTNF3/TPI1/PGK1"	8
"GO:0019320"	"GO:0019320"	"hexose catabolic process"	"5/83"	"56/18866"	4.67314591291513e-06	0.00064213321712254	0.000518612730116616	"GAPDH/ENO1/PKM/TPI1/PGK1"	5
"GO:0006090"	"GO:0006090"	"pyruvate metabolic process"	"7/83"	"152/18866"	4.77242085189928e-06	0.00064213321712254	0.000518612730116616	"GAPDH/SLC16A3/ENO1/PKM/LDHA/TPI1/PGK1"	7
"GO:0010810"	"GO:0010810"	"regulation of cell-substrate adhesion"	"8/83"	"217/18866"	5.06613978005949e-06	0.00064213321712254	0.000518612730116616	"TACSTD2/LGALS1/OLFM4/FN1/PDPN/RIN2/COL1A1/COL8A1"	8
"GO:0046034"	"GO:0046034"	"ATP metabolic process"	"9/83"	"311/18866"	9.03386291807012e-06	0.00103827705529912	0.000838554499141198	"GAPDH/ENO1/PKM/LDHA/ATP1B1/TSPO/TPI1/HSPA1A/PGK1"	9
"GO:0070482"	"GO:0070482"	"response to oxygen levels"	"10/83"	"396/18866"	9.21547682218155e-06	0.00103827705529912	0.000838554499141198	"EIF4EBP1/ENO1/PKM/LDHA/ATP1B1/PDPN/UBC/COL1A1/PGK1/ADM"	10
"GO:0046365"	"GO:0046365"	"monosaccharide catabolic process"	"5/83"	"66/18866"	1.05635258282478e-05	0.00112751738840456	0.000910628597714883	"GAPDH/ENO1/PKM/TPI1/PGK1"	5
"GO:0006096"	"GO:0006096"	"glycolytic process"	"6/83"	"115/18866"	1.15890851608158e-05	0.00117513323530672	0.000949085079485754	"GAPDH/ENO1/PKM/LDHA/TPI1/PGK1"	6
"GO:0006757"	"GO:0006757"	"ATP generation from ADP"	"6/83"	"116/18866"	1.21785901309019e-05	0.0011761038469271	0.000949868984645783	"GAPDH/ENO1/PKM/LDHA/TPI1/PGK1"	6
"GO:0050715"	"GO:0050715"	"positive regulation of cytokine secretion"	"4/83"	"34/18866"	1.46053628340402e-05	0.00134634890124698	0.00108736576888835	"SAA1/GAPDH/MIF/C1QTNF3"	4
"GO:0019318"	"GO:0019318"	"hexose metabolic process"	"8/83"	"254/18866"	1.59628455262537e-05	0.00140750655335837	0.0011367591596728	"GAPDH/ENO1/PHLDA2/PKM/IGF2/C1QTNF3/TPI1/PGK1"	8
"GO:0046031"	"GO:0046031"	"ADP metabolic process"	"6/83"	"124/18866"	1.78229426150104e-05	0.00146413959296755	0.00118249829059354	"GAPDH/ENO1/PKM/LDHA/TPI1/PGK1"	6
"GO:0045785"	"GO:0045785"	"positive regulation of cell adhesion"	"10/83"	"428/18866"	1.80490580987124e-05	0.00146413959296755	0.00118249829059354	"SAA1/LGALS1/OLFM4/IGF2/FN1/PDPN/RIN2/COL8A1/SOX4/TPM1"	10
"GO:0001704"	"GO:0001704"	"formation of primary germ layer"	"6/83"	"127/18866"	2.04173484060316e-05	0.00159255317567046	0.00128621028825041	"COL11A1/COL5A2/FN1/COL12A1/GJA1/COL8A1"	6
"GO:0007492"	"GO:0007492"	"endoderm development"	"5/83"	"79/18866"	2.54747394465296e-05	0.00190621241799081	0.00153953416505434	"COL11A1/COL5A2/FN1/COL12A1/COL8A1"	5
"GO:0006165"	"GO:0006165"	"nucleoside diphosphate phosphorylation"	"6/83"	"133/18866"	2.65196762714888e-05	0.00190621241799081	0.00153953416505434	"GAPDH/ENO1/PKM/LDHA/TPI1/PGK1"	6
"GO:0031589"	"GO:0031589"	"cell-substrate adhesion"	"9/83"	"359/18866"	2.81687155400227e-05	0.00190621241799081	0.00153953416505434	"TACSTD2/LGALS1/OLFM4/ITGA11/FN1/PDPN/RIN2/COL1A1/COL8A1"	9
"GO:0046939"	"GO:0046939"	"nucleotide phosphorylation"	"6/83"	"135/18866"	2.88518827705348e-05	0.00190621241799081	0.00153953416505434	"GAPDH/ENO1/PKM/LDHA/TPI1/PGK1"	6
"GO:0009135"	"GO:0009135"	"purine nucleoside diphosphate metabolic process"	"6/83"	"136/18866"	3.00783024535038e-05	0.00190621241799081	0.00153953416505434	"GAPDH/ENO1/PKM/LDHA/TPI1/PGK1"	6
"GO:0009179"	"GO:0009179"	"purine ribonucleoside diphosphate metabolic process"	"6/83"	"136/18866"	3.00783024535038e-05	0.00190621241799081	0.00153953416505434	"GAPDH/ENO1/PKM/LDHA/TPI1/PGK1"	6
"GO:0009185"	"GO:0009185"	"ribonucleoside diphosphate metabolic process"	"6/83"	"139/18866"	3.40112075488062e-05	0.00209014330027209	0.00168808417690407	"GAPDH/ENO1/PKM/LDHA/TPI1/PGK1"	6
"GO:0034109"	"GO:0034109"	"homotypic cell-cell adhesion"	"5/83"	"86/18866"	3.84292675547112e-05	0.00229219278238101	0.00185126750201643	"LGALS1/CD99/FN1/PDPN/MYL9"	5
"GO:0001892"	"GO:0001892"	"embryonic placenta development"	"5/83"	"89/18866"	4.53321208660221e-05	0.00262667260332265	0.00212140691932422	"KRT19/KRT8/PHLDA2/IGF2/ADM"	5
"GO:0005996"	"GO:0005996"	"monosaccharide metabolic process"	"8/83"	"296/18866"	4.75465051520843e-05	0.00267845312356742	0.00216322695955097	"GAPDH/ENO1/PHLDA2/PKM/IGF2/C1QTNF3/TPI1/PGK1"	8
"GO:0006094"	"GO:0006094"	"gluconeogenesis"	"5/83"	"91/18866"	5.04415597058922e-05	0.00276474278604188	0.00223291797730778	"GAPDH/ENO1/C1QTNF3/TPI1/PGK1"	5
"GO:0043312"	"GO:0043312"	"neutrophil degranulation"	"10/83"	"487/18866"	5.39491675490242e-05	0.00287918188919529	0.00232534362067262	"SERPINA1/SLPI/S100A9/S100A11/OLFM4/MIF/FTH1/PKM/BST2/HSPA1A"	10
"GO:0002283"	"GO:0002283"	"neutrophil activation involved in immune response"	"10/83"	"490/18866"	5.6791052226859e-05	0.00295313471579667	0.00238507091133583	"SERPINA1/SLPI/S100A9/S100A11/OLFM4/MIF/FTH1/PKM/BST2/HSPA1A"	10
"GO:0019319"	"GO:0019319"	"hexose biosynthetic process"	"5/83"	"94/18866"	5.89277433276389e-05	0.00298763658671129	0.00241293601625806	"GAPDH/ENO1/C1QTNF3/TPI1/PGK1"	5
"GO:0009132"	"GO:0009132"	"nucleoside diphosphate metabolic process"	"6/83"	"155/18866"	6.25508863719142e-05	0.00309398042834737	0.00249882359935041	"GAPDH/ENO1/PKM/LDHA/TPI1/PGK1"	6
"GO:0001890"	"GO:0001890"	"placenta development"	"6/83"	"156/18866"	6.48263406872415e-05	0.00313018616461252	0.00252806481477062	"KRT19/KRT8/PHLDA2/IGF2/GJA1/ADM"	6
"GO:0046364"	"GO:0046364"	"monosaccharide biosynthetic process"	"5/83"	"100/18866"	7.91759383180844e-05	0.0037341582071878	0.00301585703850525	"GAPDH/ENO1/C1QTNF3/TPI1/PGK1"	5
"GO:0030199"	"GO:0030199"	"collagen fibril organization"	"4/83"	"55/18866"	0.000100127747425083	0.004614978904047	0.00372724342089543	"COL11A1/COL5A2/COL1A1/COL12A1"	4
"GO:0050714"	"GO:0050714"	"positive regulation of protein secretion"	"6/83"	"172/18866"	0.000111150471726568	0.005009181259144	0.00404561716974362	"SAA1/GAPDH/MIF/C1QTNF3/GJA1/SOX4"	6
"GO:0050707"	"GO:0050707"	"regulation of cytokine secretion"	"4/83"	"59/18866"	0.00013184439195224	0.00581261797563352	0.00469450512305915	"SAA1/GAPDH/MIF/C1QTNF3"	4
"GO:0048568"	"GO:0048568"	"embryonic organ development"	"9/83"	"451/18866"	0.000161717445046235	0.0069779357139099	0.00563566281056981	"KRT19/KRT8/RARRES2/CTHRC1/PHLDA2/COL11A1/IGF2/MFAP2/ADM"	9
"GO:0001666"	"GO:0001666"	"response to hypoxia"	"8/83"	"359/18866"	0.000181149662206609	0.00765357322822925	0.00618133496476939	"EIF4EBP1/ENO1/PKM/LDHA/ATP1B1/UBC/PGK1/ADM"	8
"GO:0007369"	"GO:0007369"	"gastrulation"	"6/83"	"189/18866"	0.000185888826643448	0.00769352123332473	0.00621359858769505	"COL11A1/COL5A2/FN1/COL12A1/GJA1/COL8A1"	6
"GO:0052547"	"GO:0052547"	"regulation of peptidase activity"	"9/83"	"466/18866"	0.00020637516454909	0.00827941101613448	0.00668678684786944	"SPINK1/SERPINA1/SLPI/S100A9/CLDN4/GAPDH/FN1/BST2/CST1"	9
"GO:0002793"	"GO:0002793"	"positive regulation of peptide secretion"	"6/83"	"193/18866"	0.000208210040346577	0.00827941101613448	0.00668678684786944	"SAA1/GAPDH/MIF/C1QTNF3/GJA1/SOX4"	6
"GO:0036293"	"GO:0036293"	"response to decreased oxygen levels"	"8/83"	"371/18866"	0.000226437034638011	0.00883104435088241	0.00713230821653329	"EIF4EBP1/ENO1/PKM/LDHA/ATP1B1/UBC/PGK1/ADM"	8
"GO:0016052"	"GO:0016052"	"carbohydrate catabolic process"	"6/83"	"200/18866"	0.000252319721702005	0.00965479991720123	0.00779760649390902	"GAPDH/ENO1/PKM/LDHA/TPI1/PGK1"	6
