"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0030593"	"GO:0030593"	"neutrophil chemotaxis"	"9/106"	"103/18866"	6.39805009764385e-09	1.12563028051214e-06	8.05929819317243e-07	"CXCL3/ITGA1/FCER1G/S100A8/S100A9/CXCL2/CCL2/CCL11/CCL5"	9
"GO:0030595"	"GO:0030595"	"leukocyte chemotaxis"	"12/106"	"232/18866"	7.15225603043484e-09	1.16456577868082e-06	8.33806893652727e-07	"WNT5A/GREM1/CXCL3/ITGA1/FCER1G/S100A8/S100A9/MIF/CXCL2/CCL2/CCL11/CCL5"	12
"GO:0045765"	"GO:0045765"	"regulation of angiogenesis"	"15/106"	"403/18866"	7.50193946099807e-09	1.16456577868082e-06	8.33806893652727e-07	"WNT5A/ADAM12/SULF1/ITGA5/PKM/SPHK1/ITGB1/GREM1/SPARC/HIF1A/TNFAIP3/PGK1/COL4A2/ID1/CCL11"	15
"GO:0043312"	"GO:0043312"	"neutrophil degranulation"	"16/106"	"487/18866"	1.3256781897443e-08	1.94359152374179e-06	1.39157447402984e-06	"PKM/CTSB/TNFAIP6/ITGAV/HLA-B/CKAP4/PGAM1/LYZ/NDUFC2/FCER1G/S100A8/S100A9/MIF/PLAU/TYROBP/SLPI"	16
"GO:0002283"	"GO:0002283"	"neutrophil activation involved in immune response"	"16/106"	"490/18866"	1.44485104699821e-08	2.00682205948856e-06	1.43684633205639e-06	"PKM/CTSB/TNFAIP6/ITGAV/HLA-B/CKAP4/PGAM1/LYZ/NDUFC2/FCER1G/S100A8/S100A9/MIF/PLAU/TYROBP/SLPI"	16
"GO:1901342"	"GO:1901342"	"regulation of vasculature development"	"15/106"	"444/18866"	2.72444377858372e-08	3.57763980926711e-06	2.56152189132026e-06	"WNT5A/ADAM12/SULF1/ITGA5/PKM/SPHK1/ITGB1/GREM1/SPARC/HIF1A/TNFAIP3/PGK1/COL4A2/ID1/CCL11"	15
"GO:1990266"	"GO:1990266"	"neutrophil migration"	"9/106"	"122/18866"	2.84692823018603e-08	3.57763980926711e-06	2.56152189132026e-06	"CXCL3/ITGA1/FCER1G/S100A8/S100A9/CXCL2/CCL2/CCL11/CCL5"	9
"GO:0071621"	"GO:0071621"	"granulocyte chemotaxis"	"9/106"	"127/18866"	4.04188607145048e-08	4.84842606479901e-06	3.47138062117398e-06	"CXCL3/ITGA1/FCER1G/S100A8/S100A9/CXCL2/CCL2/CCL11/CCL5"	9
"GO:0032496"	"GO:0032496"	"response to lipopolysaccharide"	"13/106"	"334/18866"	4.82159387564187e-08	5.53225488600821e-06	3.96098901911998e-06	"WNT5A/SPARC/CXCL3/GJA1/TNFAIP3/GJB2/S100A8/S100A9/MIF/CXCL2/CCL2/SLPI/CCL5"	13
"GO:0007160"	"GO:0007160"	"cell-matrix adhesion"	"11/106"	"230/18866"	7.00423613881381e-08	7.70174132097069e-06	5.51429994261877e-06	"FN1/POSTN/COL5A3/COL3A1/MMP14/ITGB1/GREM1/ITGAV/ITGA1/ACTN1/PLAU"	11
"GO:0002237"	"GO:0002237"	"response to molecule of bacterial origin"	"13/106"	"356/18866"	1.01287562391027e-07	1.06919150859968e-05	7.65520734702709e-06	"WNT5A/SPARC/CXCL3/GJA1/TNFAIP3/GJB2/S100A8/S100A9/MIF/CXCL2/CCL2/SLPI/CCL5"	13
"GO:0097530"	"GO:0097530"	"granulocyte migration"	"9/106"	"150/18866"	1.70028473412957e-07	1.72578900514151e-05	1.23563202338566e-05	"CXCL3/ITGA1/FCER1G/S100A8/S100A9/CXCL2/CCL2/CCL11/CCL5"	9
"GO:0060326"	"GO:0060326"	"cell chemotaxis"	"12/106"	"311/18866"	1.79881359428958e-07	1.75817373160378e-05	1.25881887007789e-05	"WNT5A/GREM1/CXCL3/ITGA1/FCER1G/S100A8/S100A9/MIF/CXCL2/CCL2/CCL11/CCL5"	12
"GO:0006735"	"GO:0006735"	"NADH regeneration"	"5/106"	"27/18866"	3.72509641177332e-07	3.2768431435566e-05	2.34615721373091e-05	"GAPDH/PKM/ENO1/PGAM1/PGK1"	5
"GO:0061621"	"GO:0061621"	"canonical glycolysis"	"5/106"	"27/18866"	3.72509641177332e-07	3.2768431435566e-05	2.34615721373091e-05	"GAPDH/PKM/ENO1/PGAM1/PGK1"	5
"GO:0061718"	"GO:0061718"	"glucose catabolic process to pyruvate"	"5/106"	"27/18866"	3.72509641177332e-07	3.2768431435566e-05	2.34615721373091e-05	"GAPDH/PKM/ENO1/PGAM1/PGK1"	5
"GO:0061620"	"GO:0061620"	"glycolytic process through glucose-6-phosphate"	"5/106"	"28/18866"	4.51470058644489e-07	3.8433209185897e-05	2.75174450005724e-05	"GAPDH/PKM/ENO1/PGAM1/PGK1"	5
"GO:0061615"	"GO:0061615"	"glycolytic process through fructose-6-phosphate"	"5/106"	"29/18866"	5.43096641390133e-07	4.47885011446425e-05	3.20677128715556e-05	"GAPDH/PKM/ENO1/PGAM1/PGK1"	5
"GO:0001101"	"GO:0001101"	"response to acid chemical"	"8/106"	"132/18866"	7.8729078465705e-07	6.29594054760592e-05	4.50777339221501e-05	"COL5A2/COL1A1/COL3A1/COL1A2/CFL1/COL6A1/COL18A1/COL4A1"	8
"GO:0050673"	"GO:0050673"	"epithelial cell proliferation"	"13/106"	"453/18866"	1.55478766020891e-06	0.000120678959861509	8.64038343676466e-05	"WNT5A/LOXL2/MMP14/SULF1/SPARC/HIF1A/GJA1/TNFAIP3/CCL2/ID1/IGFBP5/CCL11/CCL5"	13
"GO:0006007"	"GO:0006007"	"glucose catabolic process"	"5/106"	"36/18866"	1.67105944891742e-06	0.000123617022185299	8.85074309736989e-05	"GAPDH/PKM/ENO1/PGAM1/PGK1"	5
"GO:0051216"	"GO:0051216"	"cartilage development"	"9/106"	"197/18866"	1.68632542579415e-06	0.000123617022185299	8.85074309736989e-05	"WNT5A/TGFBI/LOXL2/COL1A1/SERPINH1/SULF1/GREM1/BMP1/HIF1A"	9
"GO:0001935"	"GO:0001935"	"endothelial cell proliferation"	"9/106"	"199/18866"	1.83322539871874e-06	0.000130753562897804	9.3617058056903e-05	"WNT5A/LOXL2/MMP14/SULF1/SPARC/HIF1A/GJA1/CCL2/CCL11"	9
"GO:0016331"	"GO:0016331"	"morphogenesis of embryonic epithelium"	"8/106"	"151/18866"	2.17393130985435e-06	0.00015034954461162	0.000107647407342437	"WNT5A/SULF1/PFN1/CFL1/PTK7/GREM1/HIF1A/CTHRC1"	8
"GO:0061448"	"GO:0061448"	"connective tissue development"	"10/106"	"262/18866"	2.22191445238847e-06	0.00015034954461162	0.000107647407342437	"WNT5A/COL5A1/TGFBI/LOXL2/COL1A1/SERPINH1/SULF1/GREM1/BMP1/HIF1A"	10
"GO:0071230"	"GO:0071230"	"cellular response to amino acid stimulus"	"6/106"	"69/18866"	2.45390207786708e-06	0.00016189618958728	0.000115914584993984	"COL5A2/COL1A1/COL3A1/COL1A2/COL6A1/COL4A1"	6
"GO:0032526"	"GO:0032526"	"response to retinoic acid"	"7/106"	"108/18866"	2.53338244916327e-06	0.000161975520789835	0.000115971384622466	"TNC/WNT5A/COL1A1/PTK7/IGFBP2/GJA1/GJB2"	7
"GO:0060562"	"GO:0060562"	"epithelial tube morphogenesis"	"11/106"	"331/18866"	2.5895699227661e-06	0.000161975520789835	0.000115971384622466	"TNC/WNT5A/MMP14/PFN1/CFL1/PTK7/GREM1/HIF1A/CTHRC1/COL4A1/CCL11"	11
"GO:0045766"	"GO:0045766"	"positive regulation of angiogenesis"	"9/106"	"208/18866"	2.63923736034971e-06	0.000161975520789835	0.000115971384622466	"WNT5A/ADAM12/ITGA5/PKM/SPHK1/ITGB1/GREM1/HIF1A/CCL11"	9
"GO:0001667"	"GO:0001667"	"ameboidal-type cell migration"	"13/106"	"481/18866"	3.00832256063442e-06	0.000180430982670778	0.000129185143453081	"S100A2/FN1/WNT5A/LOXL2/PFN1/ITGB1/CFL1/GREM1/SPARC/MYH9/HIF1A/GJA1/ID1"	13
"GO:0006734"	"GO:0006734"	"NADH metabolic process"	"5/106"	"41/18866"	3.24853659670394e-06	0.000190508623971149	0.000136400542481487	"GAPDH/PKM/ENO1/PGAM1/PGK1"	5
"GO:0043200"	"GO:0043200"	"response to amino acid"	"7/106"	"114/18866"	3.63693241383282e-06	0.000206782858405718	0.00014805258404829	"COL5A2/COL1A1/COL3A1/COL1A2/CFL1/COL6A1/COL4A1"	7
"GO:0016049"	"GO:0016049"	"cell growth"	"13/106"	"490/18866"	3.68275647785857e-06	0.000206782858405718	0.00014805258404829	"FN1/POSTN/WNT5A/MMP14/SPHK1/ITGB1/GREM1/INHBA/ENO1/GJA1/S100A8/S100A9/IGFBP5"	13
"GO:0071229"	"GO:0071229"	"cellular response to acid chemical"	"6/106"	"76/18866"	4.33518138750962e-06	0.000238344660034122	0.000170650232249556	"COL5A2/COL1A1/COL3A1/COL1A2/COL6A1/COL4A1"	6
"GO:0060485"	"GO:0060485"	"mesenchyme development"	"10/106"	"290/18866"	5.47738276106256e-06	0.000294996185845798	0.000211211644599512	"FN1/WNT5A/LOXL2/COL1A1/CFL1/PTK7/GREM1/HIF1A/BASP1/ACTG2"	10
"GO:0007015"	"GO:0007015"	"actin filament organization"	"12/106"	"434/18866"	5.89421987144322e-06	0.000311096924814773	0.000222739466720854	"TMSB10/PFN1/TPM2/CFL1/TPM4/STMN1/ENAH/MARCKS/ACTN1/PDLIM3/ID1/CCL11"	12
"GO:0001838"	"GO:0001838"	"embryonic epithelial tube formation"	"7/106"	"125/18866"	6.7013024391102e-06	0.000346759551702192	0.000248273227620285	"WNT5A/PFN1/CFL1/PTK7/GREM1/HIF1A/CTHRC1"	7
"GO:1904018"	"GO:1904018"	"positive regulation of vasculature development"	"9/106"	"235/18866"	7.12870318413676e-06	0.000361781686594941	0.000259028789787965	"WNT5A/ADAM12/ITGA5/PKM/SPHK1/ITGB1/GREM1/HIF1A/CCL11"	9
"GO:0090130"	"GO:0090130"	"tissue migration"	"11/106"	"374/18866"	8.28649571814255e-06	0.000412604947173173	0.000295417275353841	"S100A2/WNT5A/LOXL2/PFN1/ITGB1/GREM1/SPARC/MYH9/HIF1A/ACTG2/ID1"	11
"GO:0019674"	"GO:0019674"	"NAD metabolic process"	"5/106"	"50/18866"	8.82339291846559e-06	0.000431202479848717	0.000308732754164634	"GAPDH/PKM/ENO1/PGAM1/PGK1"	5
"GO:0072175"	"GO:0072175"	"epithelial tube formation"	"7/106"	"133/18866"	1.00775943516378e-05	0.000479590182400212	0.000343377426620283	"WNT5A/PFN1/CFL1/PTK7/GREM1/HIF1A/CTHRC1"	7
"GO:0070098"	"GO:0070098"	"chemokine-mediated signaling pathway"	"6/106"	"88/18866"	1.01769799978825e-05	0.000479590182400212	0.000343377426620283	"CXCL3/HIF1A/CXCL2/CCL2/CCL11/CCL5"	6
"GO:0045995"	"GO:0045995"	"regulation of embryonic development"	"7/106"	"134/18866"	1.05844014294668e-05	0.00048638061270202	0.00034823924524845	"WNT5A/COL5A1/COL5A2/SULF1/PTK7/PHLDA2/GJA1"	7
"GO:0045992"	"GO:0045992"	"negative regulation of embryonic development"	"4/106"	"25/18866"	1.08739886886772e-05	0.00048638061270202	0.00034823924524845	"WNT5A/COL5A1/COL5A2/SULF1"	4
"GO:0060571"	"GO:0060571"	"morphogenesis of an epithelial fold"	"4/106"	"25/18866"	1.08739886886772e-05	0.00048638061270202	0.00034823924524845	"WNT5A/SULF1/CFL1/HIF1A"	4
"GO:0019730"	"GO:0019730"	"antimicrobial humoral response"	"7/106"	"137/18866"	1.2233254301092e-05	0.000538059301676365	0.000385240201236144	"GAPDH/CXCL3/LYZ/S100A8/S100A9/CXCL2/SLPI"	7
"GO:0071560"	"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"9/106"	"252/18866"	1.24845221512205e-05	0.000540109081263456	0.000386707804338926	"POSTN/WNT5A/COL1A1/COL3A1/COL1A2/PMEPA1/NREP/COL4A2/ID1"	9
"GO:0071559"	"GO:0071559"	"response to transforming growth factor beta"	"9/106"	"258/18866"	1.50570861400683e-05	0.000640897585865165	0.000458870451976614	"POSTN/WNT5A/COL1A1/COL3A1/COL1A2/PMEPA1/NREP/COL4A2/ID1"	9
"GO:0019320"	"GO:0019320"	"hexose catabolic process"	"5/106"	"56/18866"	1.54878034498579e-05	0.000648766877844046	0.000464504714995737	"GAPDH/PKM/ENO1/PGAM1/PGK1"	5
"GO:1990868"	"GO:1990868"	"response to chemokine"	"6/106"	"97/18866"	1.78149484823793e-05	0.000723286908384599	0.000517859636046491	"CXCL3/HIF1A/CXCL2/CCL2/CCL11/CCL5"	6
"GO:1990869"	"GO:1990869"	"cellular response to chemokine"	"6/106"	"97/18866"	1.78149484823793e-05	0.000723286908384599	0.000517859636046491	"CXCL3/HIF1A/CXCL2/CCL2/CCL11/CCL5"	6
"GO:0014020"	"GO:0014020"	"primary neural tube formation"	"6/106"	"98/18866"	1.88909667981179e-05	0.000755352445155048	0.00054081794900513	"WNT5A/PFN1/CFL1/PTK7/HIF1A/CTHRC1"	6
"GO:0060348"	"GO:0060348"	"bone development"	"8/106"	"204/18866"	1.98480597801732e-05	0.000770279849409957	0.000551505685842274	"COL1A1/SERPINH1/MMP14/SULF1/GREM1/SPARC/GJA1/TYROBP"	8
"GO:0060541"	"GO:0060541"	"respiratory system development"	"8/106"	"204/18866"	1.98480597801732e-05	0.000770279849409957	0.000551505685842274	"TNC/WNT5A/MMP14/PTK7/SPARC/BASP1/ID1/IGFBP5"	8
"GO:0035148"	"GO:0035148"	"tube formation"	"7/106"	"150/18866"	2.20396686365156e-05	0.000842937471474851	0.00060352715793357	"WNT5A/PFN1/CFL1/PTK7/GREM1/HIF1A/CTHRC1"	7
"GO:0019058"	"GO:0019058"	"viral life cycle"	"10/106"	"341/18866"	2.23628626827425e-05	0.000843079923139392	0.000603629150609365	"LGALS1/ISG15/ITGA5/ITGB1/CTSB/ITGAV/IFI27/CCL2/SLPI/CCL5"	10
"GO:0071711"	"GO:0071711"	"basement membrane organization"	"4/106"	"30/18866"	2.30538704933619e-05	0.00085688963707017	0.000613516642484576	"PXDN/ITGB1/MMP11/COL4A1"	4
"GO:0006090"	"GO:0006090"	"pyruvate metabolic process"	"7/106"	"152/18866"	2.40056997912709e-05	0.000879875579849498	0.000629974139259229	"GAPDH/SLC16A3/PKM/HIF1A/ENO1/PGAM1/PGK1"	7
"GO:0001558"	"GO:0001558"	"regulation of cell growth"	"11/106"	"420/18866"	2.43648408646522e-05	0.000880805685504346	0.000630640077174488	"FN1/WNT5A/MMP14/SPHK1/GREM1/INHBA/ENO1/GJA1/S100A8/S100A9/IGFBP5"	11
"GO:0071774"	"GO:0071774"	"response to fibroblast growth factor"	"7/106"	"153/18866"	2.50416356542255e-05	0.00089303887150677	0.000639398805111447	"TNC/POSTN/WNT5A/COL1A1/SULF1/CCL2/CCL5"	7
"GO:0030278"	"GO:0030278"	"regulation of ossification"	"8/106"	"212/18866"	2.61597599815151e-05	0.000920474754549578	0.000659042374271152	"WNT5A/ISG15/GREM1/HIF1A/CTHRC1/SRGN/ID1/IGFBP5"	8
"GO:0001841"	"GO:0001841"	"neural tube formation"	"6/106"	"106/18866"	2.95252177810228e-05	0.00102522433847525	0.000734041079181939	"WNT5A/PFN1/CFL1/PTK7/HIF1A/CTHRC1"	6
"GO:0010810"	"GO:0010810"	"regulation of cell-substrate adhesion"	"8/106"	"217/18866"	3.08999457476342e-05	0.00105902541335074	0.000758242004333607	"LGALS1/FN1/POSTN/COL1A1/MMP14/ITGA5/GREM1/PLAU"	8
"GO:0043542"	"GO:0043542"	"endothelial cell migration"	"9/106"	"286/18866"	3.38967590261977e-05	0.00114684034705302	0.000821115822564439	"S100A2/WNT5A/LOXL2/ITGB1/GREM1/SPARC/MYH9/HIF1A/ID1"	9
"GO:0046365"	"GO:0046365"	"monosaccharide catabolic process"	"5/106"	"66/18866"	3.46581645334074e-05	0.00115775817979319	0.000828932782644453	"GAPDH/PKM/ENO1/PGAM1/PGK1"	5
"GO:0038063"	"GO:0038063"	"collagen-activated tyrosine kinase receptor signaling pathway"	"3/106"	"12/18866"	3.65557474566984e-05	0.00120588271922784	0.00086338903532597	"COL1A1/COL4A1/COL4A2"	3
"GO:0048608"	"GO:0048608"	"reproductive structure development"	"11/106"	"443/18866"	3.96291674748815e-05	0.00128220300482626	0.000918032904674075	"TNC/WNT5A/MMP14/SULF1/CTSB/INHBA/HIF1A/PHLDA2/GJA1/GJB2/BASP1"	11
"GO:0010631"	"GO:0010631"	"epithelial cell migration"	"10/106"	"365/18866"	3.98410937460225e-05	0.00128220300482626	0.000918032904674075	"S100A2/WNT5A/LOXL2/PFN1/ITGB1/GREM1/SPARC/MYH9/HIF1A/ID1"	10
"GO:0035821"	"GO:0035821"	"modulation of process of other organism"	"6/106"	"113/18866"	4.23640610738401e-05	0.00133471615136533	0.000955631316368149	"GAPDH/CFL1/IFI27/S100A9/SLPI/CCL5"	6
"GO:0090132"	"GO:0090132"	"epithelium migration"	"10/106"	"368/18866"	4.26847672168452e-05	0.00133471615136533	0.000955631316368149	"S100A2/WNT5A/LOXL2/PFN1/ITGB1/GREM1/SPARC/MYH9/HIF1A/ID1"	10
"GO:0061458"	"GO:0061458"	"reproductive system development"	"11/106"	"447/18866"	4.2990099608205e-05	0.00133471615136533	0.000955631316368149	"TNC/WNT5A/MMP14/SULF1/CTSB/INHBA/HIF1A/PHLDA2/GJA1/GJB2/BASP1"	11
"GO:0006096"	"GO:0006096"	"glycolytic process"	"6/106"	"115/18866"	4.67537685704109e-05	0.00143468831694551	0.00102720948083094	"GAPDH/PKM/HIF1A/ENO1/PGAM1/PGK1"	6
"GO:0001649"	"GO:0001649"	"osteoblast differentiation"	"8/106"	"231/18866"	4.81503052464748e-05	0.00144396199483462	0.00103384925738543	"TNC/COL1A1/COL6A1/GREM1/TPM4/CTHRC1/ID1/IGFBP5"	8
"GO:0043903"	"GO:0043903"	"regulation of symbiotic process"	"8/106"	"231/18866"	4.81503052464748e-05	0.00144396199483462	0.00103384925738543	"LGALS1/GAPDH/ISG15/CFL1/ITGAV/IFI27/SLPI/CCL5"	8
"GO:0006757"	"GO:0006757"	"ATP generation from ADP"	"6/106"	"116/18866"	4.90812263016896e-05	0.00144798392283968	0.00103672888115403	"GAPDH/PKM/HIF1A/ENO1/PGAM1/PGK1"	6
"GO:0033627"	"GO:0033627"	"cell adhesion mediated by integrin"	"5/106"	"71/18866"	4.93817935034373e-05	0.00144798392283968	0.00103672888115403	"ITGA5/ITGB1/ITGAV/PLAU/CCL5"	5
"GO:0030324"	"GO:0030324"	"lung development"	"7/106"	"177/18866"	6.3415420002094e-05	0.00183904718006073	0.00131672271722104	"TNC/WNT5A/MMP14/PTK7/SPARC/ID1/IGFBP5"	7
"GO:0048771"	"GO:0048771"	"tissue remodeling"	"7/106"	"178/18866"	6.57098445120954e-05	0.00188487260508065	0.00134953284781706	"MMP14/GREM1/HIF1A/GJA1/TNFAIP3/CTHRC1/IGFBP5"	7
"GO:0022612"	"GO:0022612"	"gland morphogenesis"	"6/106"	"124/18866"	7.1237329333271e-05	0.00199073931506566	0.00142533139368694	"TNC/WNT5A/SULF1/TNFAIP3/IGFBP5/CCL11"	6
"GO:0046031"	"GO:0046031"	"ADP metabolic process"	"6/106"	"124/18866"	7.1237329333271e-05	0.00199073931506566	0.00142533139368694	"GAPDH/PKM/HIF1A/ENO1/PGAM1/PGK1"	6
"GO:0030323"	"GO:0030323"	"respiratory tube development"	"7/106"	"181/18866"	7.3003932068613e-05	0.00199073931506566	0.00142533139368694	"TNC/WNT5A/MMP14/PTK7/SPARC/ID1/IGFBP5"	7
"GO:1905330"	"GO:1905330"	"regulation of morphogenesis of an epithelium"	"7/106"	"181/18866"	7.3003932068613e-05	0.00199073931506566	0.00142533139368694	"WNT5A/SULF1/PFN1/PTK7/GREM1/GJA1/CTHRC1"	7
"GO:0023035"	"GO:0023035"	"CD40 signaling pathway"	"3/106"	"15/18866"	7.4681012577302e-05	0.00199073931506566	0.00142533139368694	"ITGA5/ITGB1/TNFAIP3"	3
"GO:0038065"	"GO:0038065"	"collagen-activated signaling pathway"	"3/106"	"15/18866"	7.4681012577302e-05	0.00199073931506566	0.00142533139368694	"COL1A1/COL4A1/COL4A2"	3
"GO:0090177"	"GO:0090177"	"establishment of planar polarity involved in neural tube closure"	"3/106"	"15/18866"	7.4681012577302e-05	0.00199073931506566	0.00142533139368694	"WNT5A/PTK7/CTHRC1"	3
"GO:0050678"	"GO:0050678"	"regulation of epithelial cell proliferation"	"10/106"	"395/18866"	7.70889032493139e-05	0.00203437615674939	0.0014565745403423	"WNT5A/SULF1/SPARC/HIF1A/GJA1/TNFAIP3/CCL2/ID1/CCL11/CCL5"	10
"GO:0070482"	"GO:0070482"	"response to oxygen levels"	"10/106"	"396/18866"	7.87195558686349e-05	0.00205684067264681	0.00147265870541115	"POSTN/LOXL2/COL1A1/MMP14/PKM/PLOD2/HIF1A/ENO1/PGK1/PLAU"	10
"GO:0001936"	"GO:0001936"	"regulation of endothelial cell proliferation"	"7/106"	"184/18866"	8.09466330401752e-05	0.00209429573130414	0.00149947581328291	"WNT5A/SULF1/SPARC/HIF1A/GJA1/CCL2/CCL11"	7
"GO:0002576"	"GO:0002576"	"platelet degranulation"	"6/106"	"129/18866"	8.87129645334248e-05	0.00225769472187992	0.00161646637513191	"FN1/SPARC/ACTN1/FCER1G/ISLR/SRGN"	6
"GO:0061138"	"GO:0061138"	"morphogenesis of a branching epithelium"	"7/106"	"187/18866"	8.95811167444322e-05	0.00225769472187992	0.00161646637513191	"TNC/WNT5A/MMP14/SULF1/GREM1/COL4A1/CCL11"	7
"GO:0017014"	"GO:0017014"	"protein nitrosylation"	"3/106"	"16/18866"	9.15397253661051e-05	0.00225769472187992	0.00161646637513191	"GAPDH/S100A8/S100A9"	3
"GO:0018119"	"GO:0018119"	"peptidyl-cysteine S-nitrosylation"	"3/106"	"16/18866"	9.15397253661051e-05	0.00225769472187992	0.00161646637513191	"GAPDH/S100A8/S100A9"	3
"GO:0033033"	"GO:0033033"	"negative regulation of myeloid cell apoptotic process"	"3/106"	"16/18866"	9.15397253661051e-05	0.00225769472187992	0.00161646637513191	"FCER1G/MIF/CCL5"	3
"GO:2000027"	"GO:2000027"	"regulation of animal organ morphogenesis"	"8/106"	"254/18866"	9.35788577209643e-05	0.00228661671782986	0.00163717397279855	"WNT5A/SULF1/PFN1/PTK7/GREM1/TNFAIP3/CTHRC1/BASP1"	8
"GO:0006165"	"GO:0006165"	"nucleoside diphosphate phosphorylation"	"6/106"	"133/18866"	0.000105017764241339	0.00254258605351279	0.00182044313677647	"GAPDH/PKM/HIF1A/ENO1/PGAM1/PGK1"	6
"GO:0030279"	"GO:0030279"	"negative regulation of ossification"	"5/106"	"84/18866"	0.000110518037024911	0.00260840519129841	0.00186756838450795	"GREM1/HIF1A/SRGN/ID1/IGFBP5"	5
