"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0050678"	"GO:0050678"	"regulation of epithelial cell proliferation"	"15/111"	"395/18866"	1.09246333784675e-08	1.60994597156363e-06	1.11122586608677e-06	"THBS1/RGCC/CAV1/GJA1/NR4A1/ERRFI1/ZFP36L1/IGF2/JUN/SPARC/ZFP36/FGF7/CCL2/SFRP2/IGF1"	15
"GO:0007369"	"GO:0007369"	"gastrulation"	"11/111"	"189/18866"	1.50999464764338e-08	2.11399250670073e-06	1.45913167003855e-06	"DUSP1/COL11A1/COL12A1/GJA1/COL8A1/COL5A2/FN1/INHBA/MYADM/SFRP2/MMP14"	11
"GO:0031589"	"GO:0031589"	"cell-substrate adhesion"	"14/111"	"359/18866"	2.51488407270028e-08	3.27636188126113e-06	2.26142872706596e-06	"THBS1/S100A10/TNFRSF12A/LGALS1/GREM1/SMOC2/COL8A1/SERPINE1/FN1/COL1A1/MYADM/PLAU/CCDC80/MMP14"	14
"GO:0001935"	"GO:0001935"	"endothelial cell proliferation"	"11/111"	"199/18866"	2.57428433527661e-08	3.27636188126113e-06	2.26142872706596e-06	"THBS1/RGCC/CAV1/GJA1/NR4A1/IGF2/LOXL2/JUN/SPARC/CCL2/MMP14"	11
"GO:0061448"	"GO:0061448"	"connective tissue development"	"12/111"	"262/18866"	4.66759306332696e-08	5.68228720752847e-06	3.92205989211364e-06	"COL11A1/GREM1/EGR1/LOX/COL1A1/LOXL2/CTSK/TGFBI/ARID5B/MATN3/SFRP2/ACTA2"	12
"GO:0002576"	"GO:0002576"	"platelet degranulation"	"9/111"	"129/18866"	6.92366796144744e-08	8.07761262168868e-06	5.57537472684978e-06	"THBS1/SERPINE1/FN1/RARRES2/IGF2/SPARC/CFD/IGF1/CLU"	9
"GO:2001233"	"GO:2001233"	"regulation of apoptotic signaling pathway"	"14/111"	"413/18866"	1.42321393982199e-07	1.59399961260063e-05	1.10021928147923e-05	"THBS1/CAV1/TNFRSF12A/LMNA/SERPINE1/PLAUR/INHBA/MCL1/ATF3/HSPA1A/SFRP2/IGF1/CLU/HSPA1B"	14
"GO:0007178"	"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"	"13/111"	"359/18866"	1.93375373877729e-07	2.08250402637554e-05	1.43739751594944e-05	"THBS1/CAV1/FOS/GREM1/EGR1/LOX/COL1A2/UBC/INHBA/JUN/CITED2/HSPA1A/SFRP2"	13
"GO:0051592"	"GO:0051592"	"response to calcium ion"	"9/111"	"147/18866"	2.129308769158e-07	2.2081720569046e-05	1.52413680318678e-05	"DUSP1/THBS1/SDC1/CAV1/FOSB/FOS/JUND/JUN/SPARC"	9
"GO:2001237"	"GO:2001237"	"negative regulation of extrinsic apoptotic signaling pathway"	"8/111"	"107/18866"	2.23738924950104e-07	2.23738924950104e-05	1.54430325642252e-05	"THBS1/LMNA/SERPINE1/MCL1/HSPA1A/SFRP2/IGF1/HSPA1B"	8
"GO:0071560"	"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"11/111"	"252/18866"	2.83327154580457e-07	2.73557252698372e-05	1.88816209005343e-05	"THBS1/CAV1/FOS/LOX/COL1A2/ZFP36L1/COL1A1/UBC/JUN/CITED2/HSPA1A"	11
"GO:0071774"	"GO:0071774"	"response to fibroblast growth factor"	"9/111"	"153/18866"	2.99386793564189e-07	2.79427673993243e-05	1.92868123853983e-05	"THBS1/SMOC2/NR4A1/ZFP36L1/COL1A1/IER2/ZFP36/FGF7/CCL2"	9
"GO:1901342"	"GO:1901342"	"regulation of vasculature development"	"14/111"	"444/18866"	3.42507584004362e-07	3.07036195591383e-05	2.11924231242774e-05	"THBS1/RGCC/ANXA1/TNFRSF12A/GREM1/EGR1/SMOC2/THBS2/SERPINE1/ADAM12/SPARC/ADM/RHOB/SFRP2"	14
"GO:0071559"	"GO:0071559"	"response to transforming growth factor beta"	"11/111"	"258/18866"	3.58287417952968e-07	3.07036195591383e-05	2.11924231242774e-05	"THBS1/CAV1/FOS/LOX/COL1A2/ZFP36L1/COL1A1/UBC/JUN/CITED2/HSPA1A"	11
"GO:0043434"	"GO:0043434"	"response to peptide hormone"	"14/111"	"447/18866"	3.71436028922203e-07	3.07036195591383e-05	2.11924231242774e-05	"CAV1/GJB2/ANXA1/GJA1/EGR1/NR4A1/ERRFI1/JUND/ZFP36L1/COL1A1/RARRES2/IGF2/SPARC/ADM"	14
"GO:0061045"	"GO:0061045"	"negative regulation of wound healing"	"7/111"	"78/18866"	3.77663429504949e-07	3.07036195591383e-05	2.11924231242774e-05	"ANXA2/THBS1/GJA1/SERPINE1/PLAUR/PLAU/SERPINE2"	7
"GO:0042730"	"GO:0042730"	"fibrinolysis"	"5/111"	"26/18866"	3.83795244489229e-07	3.07036195591383e-05	2.11924231242774e-05	"ANXA2/THBS1/SERPINE1/PLAUR/PLAU"	5
"GO:0009612"	"GO:0009612"	"response to mechanical stimulus"	"10/111"	"209/18866"	4.37319510851354e-07	3.40137397328831e-05	2.34771526878096e-05	"THBS1/COL11A1/FOSB/FOS/GJA1/CNN2/COL1A1/JUN/MMP14/SERPINE2"	10
"GO:0030195"	"GO:0030195"	"negative regulation of blood coagulation"	"6/111"	"50/18866"	4.65979859506688e-07	3.52633407194251e-05	2.43396592334077e-05	"ANXA2/THBS1/SERPINE1/PLAUR/PLAU/SERPINE2"	6
"GO:0002685"	"GO:0002685"	"regulation of leukocyte migration"	"10/111"	"212/18866"	4.9853299044583e-07	3.67340098223244e-05	2.5354752644281e-05	"DUSP1/THBS1/ANXA1/GREM1/SERPINE1/CXCL14/RARRES2/CD99/CCL2/MMP14"	10
"GO:1900047"	"GO:1900047"	"negative regulation of hemostasis"	"6/111"	"51/18866"	5.25596562016367e-07	3.69972047004377e-05	2.55364164774449e-05	"ANXA2/THBS1/SERPINE1/PLAUR/PLAU/SERPINE2"	6
"GO:0030193"	"GO:0030193"	"regulation of blood coagulation"	"7/111"	"82/18866"	5.33076929503654e-07	3.69972047004377e-05	2.55364164774449e-05	"ANXA2/THBS1/CAV1/SERPINE1/PLAUR/PLAU/SERPINE2"	7
"GO:0097201"	"GO:0097201"	"negative regulation of transcription from RNA polymerase II promoter in response to stress"	"4/111"	"12/18866"	5.41744783113551e-07	3.69972047004377e-05	2.55364164774449e-05	"JUN/CITED2/HSPA1A/DNAJB1"	4
"GO:1900046"	"GO:1900046"	"regulation of hemostasis"	"7/111"	"83/18866"	5.79373881087662e-07	3.84205693614193e-05	2.65188591532202e-05	"ANXA2/THBS1/CAV1/SERPINE1/PLAUR/PLAU/SERPINE2"	7
"GO:0070482"	"GO:0070482"	"response to oxygen levels"	"13/111"	"396/18866"	5.90030172336082e-07	3.84205693614193e-05	2.65188591532202e-05	"THBS1/RGCC/CAV1/LMNA/EGR1/ZFP36L1/COL1A1/LOXL2/UBC/CITED2/PLAU/ADM/MMP14"	13
"GO:0045765"	"GO:0045765"	"regulation of angiogenesis"	"13/111"	"403/18866"	7.18606050313185e-07	4.498392928651e-05	3.10490579586588e-05	"THBS1/RGCC/ANXA1/TNFRSF12A/GREM1/SMOC2/THBS2/SERPINE1/ADAM12/SPARC/ADM/RHOB/SFRP2"	13
"GO:0034109"	"GO:0034109"	"homotypic cell-cell adhesion"	"7/111"	"86/18866"	7.39021695421235e-07	4.498392928651e-05	3.10490579586588e-05	"ACTB/LGALS1/MYL12A/FN1/PLAUR/CD99/SERPINE2"	7
"GO:0045445"	"GO:0045445"	"myoblast differentiation"	"7/111"	"86/18866"	7.39021695421235e-07	4.498392928651e-05	3.10490579586588e-05	"SDC1/LGALS1/GREM1/ZFP36L1/CXCL14/ID3/IGF1"	7
"GO:0007517"	"GO:0007517"	"muscle organ development"	"13/111"	"407/18866"	8.02826194228333e-07	4.78279434859432e-05	3.301206926323e-05	"COL11A1/CAV1/FOS/GREM1/GJA1/TPM1/EGR1/LOX/TAGLN/ATF3/ID3/ARID5B/IGF1"	13
"GO:0050819"	"GO:0050819"	"negative regulation of coagulation"	"6/111"	"55/18866"	8.3005566950459e-07	4.83871835430582e-05	3.33980710470131e-05	"ANXA2/THBS1/SERPINE1/PLAUR/PLAU/SERPINE2"	6
"GO:0007596"	"GO:0007596"	"blood coagulation"	"12/111"	"343/18866"	8.46775712003519e-07	4.83871835430582e-05	3.33980710470131e-05	"ANXA2/THBS1/ACTB/CAV1/MYL12A/SERPINE1/COL1A2/FN1/COL1A1/PLAUR/PLAU/SERPINE2"	12
"GO:0050818"	"GO:0050818"	"regulation of coagulation"	"7/111"	"88/18866"	8.64756516355403e-07	4.84263649159026e-05	3.34251150321794e-05	"ANXA2/THBS1/CAV1/SERPINE1/PLAUR/PLAU/SERPINE2"	7
"GO:0001667"	"GO:0001667"	"ameboidal-type cell migration"	"14/111"	"481/18866"	8.91469537375407e-07	4.89434255813949e-05	3.37820035215944e-05	"THBS1/RGCC/ANXA1/GREM1/GJA1/SMOC2/NR4A1/FN1/LOXL2/JUN/SPARC/FGF7/RHOB/ARID5B"	14
"GO:0007599"	"GO:0007599"	"hemostasis"	"12/111"	"348/18866"	9.85847013016629e-07	5.30840699316646e-05	3.66399821032091e-05	"ANXA2/THBS1/ACTB/CAV1/MYL12A/SERPINE1/COL1A2/FN1/COL1A1/PLAUR/PLAU/SERPINE2"	12
"GO:0050817"	"GO:0050817"	"coagulation"	"12/111"	"349/18866"	1.0159756612517e-06	5.36741858774483e-05	3.70472952146598e-05	"ANXA2/THBS1/ACTB/CAV1/MYL12A/SERPINE1/COL1A2/FN1/COL1A1/PLAUR/PLAU/SERPINE2"	12
"GO:0001649"	"GO:0001649"	"osteoblast differentiation"	"10/111"	"231/18866"	1.09131300385217e-06	5.65866001997424e-05	3.90575180326041e-05	"GREM1/TPM4/JUND/LOX/CTHRC1/COL1A1/IGF2/ID3/SFRP2/IGF1"	10
"GO:0001558"	"GO:0001558"	"regulation of cell growth"	"13/111"	"420/18866"	1.14082253957204e-06	5.80782383782131e-05	4.00870848354884e-05	"TNFRSF12A/GREM1/GJA1/FN1/CRABP2/SGK1/INHBA/HSPA1A/SFRP2/IGF1/HSPA1B/MMP14/SERPINE2"	13
"GO:2001234"	"GO:2001234"	"negative regulation of apoptotic signaling pathway"	"10/111"	"233/18866"	1.18002713101509e-06	5.90013565507544e-05	4.07242445966861e-05	"THBS1/LMNA/SERPINE1/PLAUR/MCL1/HSPA1A/SFRP2/IGF1/CLU/HSPA1B"	10
"GO:1903035"	"GO:1903035"	"negative regulation of response to wounding"	"7/111"	"93/18866"	1.25972459284179e-06	6.15505324070172e-05	4.24837509395803e-05	"ANXA2/THBS1/GJA1/SERPINE1/PLAUR/PLAU/SERPINE2"	7
"GO:1904018"	"GO:1904018"	"positive regulation of vasculature development"	"10/111"	"235/18866"	1.27497531414536e-06	6.15505324070172e-05	4.24837509395803e-05	"THBS1/ANXA1/GREM1/EGR1/SMOC2/SERPINE1/ADAM12/ADM/RHOB/SFRP2"	10
"GO:0051591"	"GO:0051591"	"response to cAMP"	"7/111"	"94/18866"	1.35453296533331e-06	6.37144653392677e-05	4.39773527680058e-05	"DUSP1/SDC1/FOSB/FOS/ZFP36L1/COL1A1/SPARC"	7
"GO:0001666"	"GO:0001666"	"response to hypoxia"	"12/111"	"359/18866"	1.36530997155574e-06	6.37144653392677e-05	4.39773527680058e-05	"THBS1/RGCC/CAV1/LMNA/EGR1/ZFP36L1/LOXL2/UBC/CITED2/PLAU/ADM/MMP14"	12
"GO:0062197"	"GO:0062197"	"cellular response to chemical stress"	"12/111"	"360/18866"	1.40550533486478e-06	6.37250681735275e-05	4.39846711152619e-05	"CAV1/GJB2/FOS/ANXA1/TPM1/ERRFI1/ZFP36L1/JUN/MCL1/RHOB/HSPA1A/HSPA1B"	12
"GO:0001936"	"GO:0001936"	"regulation of endothelial cell proliferation"	"9/111"	"184/18866"	1.41105508098525e-06	6.37250681735275e-05	4.39846711152619e-05	"THBS1/RGCC/CAV1/GJA1/NR4A1/IGF2/JUN/SPARC/CCL2"	9
"GO:0007162"	"GO:0007162"	"negative regulation of cell adhesion"	"11/111"	"301/18866"	1.63281755641941e-06	7.2569669174196e-05	5.00894408285052e-05	"DUSP1/THBS1/RGCC/ANXA1/LGALS1/SERPINE1/COL1A1/MYADM/TGFBI/MMP14/SERPINE2"	11
"GO:0071674"	"GO:0071674"	"mononuclear cell migration"	"7/111"	"97/18866"	1.6755505768431e-06	7.33053377368855e-05	5.05972180770382e-05	"DUSP1/THBS1/ANXA1/GREM1/SERPINE1/RARRES2/CCL2"	7
"GO:0036293"	"GO:0036293"	"response to decreased oxygen levels"	"12/111"	"371/18866"	1.92201610595892e-06	8.27945399489996e-05	5.71469080249486e-05	"THBS1/RGCC/CAV1/LMNA/EGR1/ZFP36L1/LOXL2/UBC/CITED2/PLAU/ADM/MMP14"	12
"GO:0090083"	"GO:0090083"	"regulation of inclusion body assembly"	"4/111"	"16/18866"	1.95600663429057e-06	8.29820996365694e-05	5.72763665160682e-05	"HSPA1A/DNAJB1/CLU/HSPA1B"	4
"GO:0048608"	"GO:0048608"	"reproductive structure development"	"13/111"	"443/18866"	2.05942566937548e-06	8.6028874289587e-05	5.93793282690533e-05	"SDC1/GJB2/ANXA1/GJA1/ZFP36L1/IGF2/INHBA/CITED2/ADM/ARID5B/SFRP2/MMP14/SERPINE2"	13
"GO:0090130"	"GO:0090130"	"tissue migration"	"12/111"	"374/18866"	2.08927266131854e-06	8.6028874289587e-05	5.93793282690533e-05	"THBS1/RGCC/ANXA1/GREM1/SMOC2/NR4A1/LOXL2/JUN/SPARC/FGF7/RHOB/ACTA2"	12
"GO:0060326"	"GO:0060326"	"cell chemotaxis"	"11/111"	"311/18866"	2.24104834286355e-06	9.09410921741729e-05	6.27698666284893e-05	"DUSP1/THBS1/ANXA1/GREM1/SMOC2/NR4A1/SERPINE1/LOX/CXCL14/RARRES2/CCL2"	11
"GO:0061458"	"GO:0061458"	"reproductive system development"	"13/111"	"447/18866"	2.27359334755e-06	9.09437339019999e-05	6.27716900165684e-05	"SDC1/GJB2/ANXA1/GJA1/ZFP36L1/IGF2/INHBA/CITED2/ADM/ARID5B/SFRP2/MMP14/SERPINE2"	13
"GO:0044344"	"GO:0044344"	"cellular response to fibroblast growth factor stimulus"	"8/111"	"146/18866"	2.39261766631349e-06	9.43567530377151e-05	6.51274430741522e-05	"THBS1/SMOC2/NR4A1/ZFP36L1/COL1A1/ZFP36/FGF7/CCL2"	8
"GO:0006979"	"GO:0006979"	"response to oxidative stress"	"13/111"	"458/18866"	2.96823095658923e-06	0.000115431203867359	7.96735677821319e-05	"DUSP1/SDC1/GJB2/FOS/ANXA1/TPM1/COL1A1/JUN/MCL1/RHOB/HSPA1A/HSPA1B/MMP14"	13
"GO:0007179"	"GO:0007179"	"transforming growth factor beta receptor signaling pathway"	"9/111"	"202/18866"	3.04815972195686e-06	0.000116915715362729	8.06982155661543e-05	"THBS1/CAV1/FOS/LOX/COL1A2/UBC/JUN/CITED2/HSPA1A"	9
"GO:0060348"	"GO:0060348"	"bone development"	"9/111"	"204/18866"	3.30440718171869e-06	0.000125031623092059	8.63000225552705e-05	"ANXA2/GREM1/GJA1/LOX/COL1A1/SPARC/SFRP2/IGF1/MMP14"	9
"GO:0043618"	"GO:0043618"	"regulation of transcription from RNA polymerase II promoter in response to stress"	"7/111"	"109/18866"	3.6679561159403e-06	0.000136937028328438	9.45174375981247e-05	"EGR1/UBC/JUN/CITED2/ATF3/HSPA1A/DNAJB1"	7
"GO:0045766"	"GO:0045766"	"positive regulation of angiogenesis"	"9/111"	"208/18866"	3.87293295114354e-06	0.000142687003463183	9.84862174279714e-05	"THBS1/ANXA1/GREM1/SMOC2/SERPINE1/ADAM12/ADM/RHOB/SFRP2"	9
"GO:0032963"	"GO:0032963"	"collagen metabolic process"	"7/111"	"113/18866"	4.66334529239503e-06	0.000169576192450728	0.000117045823059976	"RGCC/ERRFI1/COL1A2/COL1A1/MMP11/CTSK/MMP14"	7
"GO:0043620"	"GO:0043620"	"regulation of DNA-templated transcription in response to stress"	"7/111"	"115/18866"	5.23970383796013e-06	0.000188091932644723	0.000129825860276583	"EGR1/UBC/JUN/CITED2/ATF3/HSPA1A/DNAJB1"	7
"GO:0016049"	"GO:0016049"	"cell growth"	"13/111"	"490/18866"	6.17791719273797e-06	0.000218964153666662	0.000151134656440598	"TNFRSF12A/GREM1/GJA1/FN1/CRABP2/SGK1/INHBA/HSPA1A/SFRP2/IGF1/HSPA1B/MMP14/SERPINE2"	13
"GO:0097529"	"GO:0097529"	"myeloid leukocyte migration"	"9/111"	"222/18866"	6.57478616818455e-06	0.000230117515886459	0.000158832992168248	"DUSP1/THBS1/ANXA1/GREM1/SERPINE1/RARRES2/CD99/CCL2/MMP14"	9
"GO:0030336"	"GO:0030336"	"negative regulation of cell migration"	"11/111"	"350/18866"	6.93057690202488e-06	0.000239575497847773	0.000165361133100944	"DUSP1/THBS1/RGCC/GREM1/GJA1/TPM1/SERPINE1/CITED2/CCL2/RHOB/SFRP2"	11
"GO:0032570"	"GO:0032570"	"response to progesterone"	"5/111"	"46/18866"	7.28289882008662e-06	0.000248684349954177	0.000171648295682658	"THBS1/CAV1/FOSB/GJB2/FOS"	5
"GO:0001937"	"GO:0001937"	"negative regulation of endothelial cell proliferation"	"6/111"	"81/18866"	8.20935884937612e-06	0.000276160522801285	0.000190613052580135	"THBS1/RGCC/CAV1/GJA1/SPARC/CCL2"	6
"GO:0060485"	"GO:0060485"	"mesenchyme development"	"10/111"	"290/18866"	8.28481568403855e-06	0.000276160522801285	0.000190613052580135	"RGCC/GREM1/FN1/ZFP36L1/COL1A1/LOXL2/CITED2/S100A4/SFRP2/ACTA2"	10
"GO:0002688"	"GO:0002688"	"regulation of leukocyte chemotaxis"	"7/111"	"124/18866"	8.62014835980009e-06	0.000283957828322827	0.000195994952180718	"DUSP1/THBS1/GREM1/SERPINE1/CXCL14/RARRES2/CCL2"	7
"GO:0031639"	"GO:0031639"	"plasminogen activation"	"4/111"	"23/18866"	9.21913695759686e-06	0.000299514312690442	0.000206732435375809	"THBS1/SERPINE1/PLAU/SERPINE2"	4
"GO:0032102"	"GO:0032102"	"negative regulation of response to external stimulus"	"12/111"	"433/18866"	9.3063375728816e-06	0.000299514312690442	0.000206732435375809	"DUSP1/ANXA2/THBS1/C1QTNF3/GREM1/GJA1/SERPINE1/PLAUR/PLAU/CCL2/IGF1/SERPINE2"	12
"GO:0010631"	"GO:0010631"	"epithelial cell migration"	"11/111"	"365/18866"	1.02860655821546e-05	0.000323606557640819	0.000223361518732535	"THBS1/RGCC/ANXA1/GREM1/SMOC2/NR4A1/LOXL2/JUN/SPARC/FGF7/RHOB"	11
"GO:2000146"	"GO:2000146"	"negative regulation of cell motility"	"11/111"	"365/18866"	1.02860655821546e-05	0.000323606557640819	0.000223361518732535	"DUSP1/THBS1/RGCC/GREM1/GJA1/TPM1/SERPINE1/CITED2/CCL2/RHOB/SFRP2"	11
"GO:0010038"	"GO:0010038"	"response to metal ion"	"11/111"	"366/18866"	1.05530589519843e-05	0.000328317389617288	0.000226613055389978	"DUSP1/THBS1/SDC1/CAV1/FOSB/FOS/FIBIN/JUND/LOXL2/JUN/SPARC"	11
"GO:0022407"	"GO:0022407"	"regulation of cell-cell adhesion"	"12/111"	"439/18866"	1.06826017018484e-05	0.000328695436979952	0.000226873993344057	"RGCC/CAV1/ANXA1/LGALS1/CD55/PLAUR/IGF2/MYADM/CITED2/CCL2/IGF1/SERPINE2"	12
"GO:0070841"	"GO:0070841"	"inclusion body assembly"	"4/111"	"24/18866"	1.10128991669427e-05	0.000330793429872624	0.000228322081671481	"HSPA1A/DNAJB1/CLU/HSPA1B"	4
"GO:0045646"	"GO:0045646"	"regulation of erythrocyte differentiation"	"5/111"	"50/18866"	1.10485069766961e-05	0.000330793429872624	0.000228322081671481	"ZFP36L1/INHBA/ZFP36/HSPA1A/HSPA1B"	5
"GO:0090132"	"GO:0090132"	"epithelium migration"	"11/111"	"368/18866"	1.11052080028667e-05	0.000330793429872624	0.000228322081671481	"THBS1/RGCC/ANXA1/GREM1/SMOC2/NR4A1/LOXL2/JUN/SPARC/FGF7/RHOB"	11
"GO:0071675"	"GO:0071675"	"regulation of mononuclear cell migration"	"5/111"	"51/18866"	1.21923015869873e-05	0.000359352046774363	0.000248033969126967	"DUSP1/THBS1/GREM1/SERPINE1/RARRES2"	5
"GO:0042476"	"GO:0042476"	"odontogenesis"	"7/111"	"132/18866"	1.29855508806705e-05	0.000378745234019555	0.000261419642729287	"SDC1/SERPINE1/COL1A2/COL1A1/INHBA/ADM/ID3"	7
"GO:2001238"	"GO:2001238"	"positive regulation of extrinsic apoptotic signaling pathway"	"5/111"	"52/18866"	1.34264480879807e-05	0.000387567573673668	0.000267509047092051	"THBS1/CAV1/TNFRSF12A/INHBA/ATF3"	5
"GO:0046683"	"GO:0046683"	"response to organophosphorus"	"7/111"	"134/18866"	1.4323848836902e-05	0.000409252823911484	0.000282476761165972	"DUSP1/SDC1/FOSB/FOS/ZFP36L1/COL1A1/SPARC"	7
"GO:0051090"	"GO:0051090"	"regulation of DNA-binding transcription factor activity"	"12/111"	"455/18866"	1.52613551136892e-05	0.000429924571887682	0.000296744930069844	"RGCC/CAV1/FOS/GREM1/SGK1/UBC/JUN/ID3/ARID5B/HSPA1A/CLU/HSPA1B"	12
"GO:0031579"	"GO:0031579"	"membrane raft organization"	"4/111"	"26/18866"	1.53544489959886e-05	0.000429924571887682	0.000296744930069844	"ANXA2/S100A10/CAV1/MYADM"	4
"GO:0014706"	"GO:0014706"	"striated muscle tissue development"	"11/111"	"389/18866"	1.8604499187238e-05	0.000515768294299667	0.00035599646177977	"COL11A1/CAV1/FOS/GREM1/GJA1/TPM1/LMNA/EGR1/LOX/ATF3/IGF1"	11
